date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-05-03T13:00:00+01:00,MATCHED,,,1530550.0,FT,Odense,Silkeborg,2.0,3.0
2026-05-03T13:00:00+01:00,MATCHED,,,1530551.0,FT,Randers FC,Vejle,1.0,0.0
2026-05-03T13:00:00+01:00,MATCHED,,,1538487.0,FT,FC ST. Gallen,FC Sion,0.0,3.0
2026-05-03T13:30:00+01:00,MATCHED,,,1381151.0,FT,Fortuna Sittard,Feyenoord,1.0,2.0
2026-05-03T13:30:00+01:00,MATCHED,,,1381154.0,FT,PEC Zwolle,Heracles,1.0,0.0
2026-05-03T13:30:00+01:00,MATCHED,,,1494646.0,FT,Lillestrom,Sarpsborg 08 FF,4.0,0.0
2026-05-03T13:30:00+01:00,MATCHED,,,1531251.0,FT,Austria Vienna,TSV Hartberg,1.0,0.0
2026-05-03T14:00:00+01:00,MATCHED,,,1378212.0,FT,Sassuolo,AC Milan,2.0,0.0
2026-05-03T14:00:00+01:00,MATCHED,,,1379311.0,FT,Bournemouth,Crystal Palace,3.0,0.0
2026-05-03T14:00:00+01:00,MATCHED,,,1387978.0,FT,Lille,Le Havre,1.0,1.0
2026-05-03T14:30:00+01:00,MATCHED,,,1388593.0,FT,FC St. Pauli,FSV Mainz 05,1.0,2.0
2026-05-03T15:00:00+01:00,MATCHED,,,1530552.0,FT,FC Fredericia,FC Copenhagen,3.0,3.0
2026-05-03T15:00:00+01:00,MATCHED,,,1536953.0,FT,Antwerp,Standard Liege,0.0,5.0
2026-05-03T15:15:00+01:00,MATCHED,,,1391153.0,FT,Getafe,Rayo Vallecano,0.0,2.0
2026-05-03T15:15:00+01:00,MATCHED,,,1392177.0,FT,Sporting Gijon,AD Ceuta FC,1.0,2.0
2026-05-03T15:30:00+01:00,MATCHED,,,1379316.0,FT,Manchester United,Liverpool,3.0,2.0
2026-05-03T15:30:00+01:00,MATCHED,,,1396518.0,FT,Casa Pia,Tondela,0.0,1.0
2026-05-03T15:30:00+01:00,MATCHED,,,1494155.0,FT,IF Elfsborg,AIK Stockholm,1.0,1.0
2026-05-03T15:30:00+01:00,MATCHED,,,1494156.0,FT,Gais,Orgryte IS,4.0,0.0
2026-05-03T15:30:00+01:00,MATCHED,,,1538473.0,FT,Grasshoppers,Servette FC,0.0,2.0
2026-05-03T15:30:00+01:00,MATCHED,,,1538488.0,FT,FC Lugano,BSC Young Boys,1.0,0.0
2026-05-03T15:45:00+01:00,MATCHED,,,1381147.0,FT,AZ Alkmaar,Twente,2.0,2.0
2026-05-03T15:45:00+01:00,MATCHED,,,1381152.0,FT,Sparta Rotterdam,GO Ahead Eagles,2.0,2.0
2026-05-03T16:00:00+01:00,MATCHED,,,1494647.0,FT,Kristiansund BK,Ham-Kam,1.0,1.0
2026-05-03T16:00:00+01:00,MATCHED,,,1494648.0,FT,Sandefjord,Aalesund,1.0,0.0
2026-05-03T16:00:00+01:00,MATCHED,,,1494649.0,FT,Start,Tromso,1.0,1.0
2026-05-03T16:00:00+01:00,MATCHED,,,1531253.0,FT,Red Bull Salzburg,Sturm Graz,1.0,1.0
2026-05-03T16:15:00+01:00,MATCHED,,,1387977.0,FT,Auxerre,Angers,3.0,1.0
2026-05-03T16:15:00+01:00,MATCHED,,,1387983.0,FT,Paris FC,Stade Brestois 29,4.0,0.0
2026-05-03T16:15:00+01:00,MATCHED,,,1387985.0,FT,Strasbourg,Toulouse,1.0,2.0
2026-05-03T16:30:00+01:00,MATCHED,,,1388589.0,FT,Borussia Mönchengladbach,Borussia Dortmund,1.0,0.0
2026-05-03T17:00:00+01:00,MATCHED,,,1378209.0,FT,Juventus,Hellas Verona,1.0,1.0
2026-05-03T17:00:00+01:00,MATCHED,,,1530581.0,FT,Aarhus,Sonderjyske,2.0,1.0
2026-05-03T17:30:00+01:00,MATCHED,,,1391150.0,FT,Real Betis,Oviedo,3.0,0.0
2026-05-03T17:30:00+01:00,MATCHED,,,1392174.0,FT,Real Sociedad II,Burgos,0.0,0.0
2026-05-03T17:30:00+01:00,MATCHED,,,1536995.0,FT,Anderlecht,Club Brugge KV,1.0,3.0
2026-05-03T18:00:00+01:00,MATCHED,,,1394712.0,FT,Antalyaspor,Alanyaspor,0.0,0.0
2026-05-03T18:00:00+01:00,MATCHED,,,1394715.0,FT,Fatih Karagümrük,Gençlerbirliği S.K.,1.0,0.0
2026-05-03T18:00:00+01:00,MATCHED,,,1394716.0,FT,Kasımpaşa,Kocaelispor,1.0,1.0
2026-05-03T18:00:00+01:00,MATCHED,,,1394717.0,FT,Kayserispor,Eyüpspor,1.0,1.0
2026-05-03T18:00:00+01:00,MATCHED,,,1396517.0,FT,SC Braga,Estoril,1.0,1.0
2026-05-03T18:15:00+01:00,MATCHED,,,1494650.0,FT,Valerenga,KFUM Oslo,2.0,2.0
2026-05-03T18:15:00+01:00,MATCHED,,,1536975.0,FT,Dender,RAAL La Louvière,2.0,1.0
2026-05-03T18:30:00+01:00,MATCHED,,,1388591.0,FT,SC Freiburg,VfL Wolfsburg,1.0,1.0
2026-05-03T19:00:00+01:00,MATCHED,,,1379310.0,FT,Aston Villa,Tottenham,1.0,2.0
2026-05-03T19:45:00+01:00,MATCHED,,,1378208.0,FT,Inter,Parma,2.0,0.0
2026-05-03T19:45:00+01:00,MATCHED,,,1387979.0,FT,Lyon,Rennes,4.0,2.0
2026-05-03T20:00:00+01:00,MATCHED,,,1391152.0,FT,Espanyol,Real Madrid,0.0,2.0
2026-05-03T20:00:00+01:00,MATCHED,,,1392176.0,FT,Las Palmas,Valladolid,2.0,1.0
2026-05-03T20:00:00+01:00,MATCHED,,,1490264.0,FT,New York City FC,DC United,0.0,2.0
2026-05-03T20:00:00+01:00,MATCHED,,,1492244.0,FT,Flamengo,Vasco DA Gama,2.0,2.0
2026-05-03T20:00:00+01:00,MATCHED,,,1492248.0,FT,Sao Paulo,Bahia,2.0,2.0
2026-05-03T20:30:00+01:00,MATCHED,,,1396523.0,FT,Rio Ave,GIL Vicente,0.0,0.0
2026-05-03T22:30:00+01:00,MATCHED,,,1490265.0,FT,Austin,St. Louis City,2.0,0.0
2026-05-03T22:30:00+01:00,MATCHED,,,1492242.0,FT,Chapecoense-sc,RB Bragantino,1.0,2.0
2026-05-03T22:30:00+01:00,MATCHED,,,1492245.0,FT,Internacional,Fluminense,2.0,0.0
