target_date,generated_at,fixture_id,home_team,away_team,provider,api_status,api_note,team_side,team_id,team_name,formation,row_type,player_id,player_name,player_number,player_position,player_grid,api_calls_planned,api_calls_executed,source_guard,lineup_permission,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2172,Degerfors IF,4-4-2,SUBSTITUTE,624388,Jesús Hernández,28,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2172,Degerfors IF,4-4-2,SUBSTITUTE,14363,Nasiru Moro,15,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2172,Degerfors IF,4-4-2,SUBSTITUTE,634913,Alexander Berisson,21,F,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,766,Robin Olsen,1,G,1:1,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,304003,Andrej Đurić,5,D,2:3,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,306955,Otto Rosengren,7,D,2:2,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,371029,Malte Palsson,44,D,2:1,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,2733,Jens Stryger Larsen,17,M,3:4,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,377168,Kenan Busuladžić,40,M,3:3,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,424637,Adrian Skogmar,37,M,3:2,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,342052,Noah Åstrand John,23,M,3:1,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,48196,Sead Hakšabanović,29,F,4:2,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,464139,Oscar Sjostrand,24,F,4:1,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,START_XI,1188,Erik Botheim,20,F,5:1,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,611320,Theodor Lundbergh,47,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,442519,Bleon Kurtulus,4,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,565597,Anton Höög,45,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,135515,Johan Karlsson,2,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,287374,Emmanuel Ekong,11,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,1947,Johan Dahlin,27,G,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,137131,Colin Rösler,19,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,11238,Yanis Karabelyov,6,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-05,2026-07-05T11:27:07+01:00,1494194,Degerfors IF,Malmo FF,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,375,Malmo FF,3-4-2-1,SUBSTITUTE,342464,Daníel Tristan Guðjohnsen,32,F,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
