date,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,league_tier,league_tier_rank,league_filter_reason
2026-05-09,Serie A,71,2026,1492254,NS,Fluminense,124,Vitoria,136,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730232+00:00,8.0,8.0,1.0,1.75,1.0,1.75,1.5,1.125,0.625,0.875,0.125,0.375,0.625,0.625,0.875,0.75,0.5,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,3.0,26.0,5.0,14.0,23.0,18.0,1.0,9.0,18.0,-2.0,13.0,16.0,18.0,0.0,20.0,2026-05-09T12:18:28.003639+00:00,1.53,4.3,7.1,2.15,1.7,1.35,3.6,2.05,1.85,3.65,1.32,,,,,,13.0,155.0,5681.0,0.6536,0.2326,0.1408,0.4651,0.5882,0.7407,0.2778,0.4878,0.5405,0.274,0.7576,,,,,,2026-05-09T12:18:29.604263+00:00,OK,TIER_2,2,brazil_serie_a
2026-05-09,Super League,207,2025,1538476,NS,FC Luzern,644,Servette FC,2184,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730002+00:00,8.0,8.0,1.625,2.125,2.0,2.5,1.5,1.125,0.875,1.0,0.125,0.375,0.75,0.625,1.0,1.0,1.0,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,1.0,46.0,6.0,35.0,69.0,63.0,1.0,2.0,46.0,4.0,35.0,64.0,60.0,1.0,12.0,2026-05-09T12:18:28.004845+00:00,2.21,3.87,3.09,1.44,2.88,1.17,6.0,1.54,2.63,2.27,1.68,,,,,,13.0,114.0,3042.0,0.4525,0.2584,0.3236,0.6944,0.3472,0.8547,0.1667,0.6494,0.3802,0.4405,0.5952,,,,,,2026-05-09T12:18:29.610324+00:00,OK,TIER_2,2,switzerland_super_league
2026-05-09,Super League,207,2025,1538474,NS,FC Winterthur,2180,Lausanne,1014,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729340+00:00,8.0,8.0,0.75,1.5,1.25,1.375,2.0,2.0,0.75,0.625,0.0,0.125,0.75,0.5,1.0,1.0,0.5,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,6.0,20.0,-53.0,35.0,40.0,93.0,0.0,3.0,42.0,-9.0,35.0,51.0,60.0,0.5,12.0,2026-05-09T12:18:28.006122+00:00,3.55,3.87,2.15,1.46,2.7,1.17,6.0,1.55,2.63,2.27,1.68,,,,,,13.0,114.0,3030.0,0.2817,0.2584,0.4651,0.6849,0.3704,0.8547,0.1667,0.6452,0.3802,0.4405,0.5952,,,,,,2026-05-09T12:18:29.616536+00:00,OK,TIER_2,2,switzerland_super_league
2026-05-09,Super League,207,2025,1538475,NS,FC Zurich,783,Grasshoppers,1013,Switzerland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729343+00:00,8.0,8.0,0.5,0.375,1.0,0.75,1.875,2.875,0.75,0.5,0.0,0.125,0.75,0.375,0.875,1.0,0.875,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,4.0,35.0,-21.0,35.0,47.0,68.0,0.5,5.0,27.0,-28.0,35.0,41.0,69.0,0.0,12.0,2026-05-09T12:18:28.007369+00:00,2.63,3.64,2.75,1.57,2.4,1.22,4.58,1.7,2.24,2.7,1.51,,,,,,13.0,114.0,2930.0,0.3802,0.2747,0.3636,0.6369,0.4167,0.8197,0.2183,0.5882,0.4464,0.3704,0.6623,,,,,,2026-05-09T12:18:29.621910+00:00,OK,TIER_2,2,switzerland_super_league
2026-05-09,Süper Lig,203,2025,1394721,NS,Alanyaspor,996,Kayserispor,1001,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729537+00:00,8.0,8.0,0.875,0.875,1.375,0.75,1.375,1.875,0.625,0.625,0.25,0.25,0.5,0.375,0.75,0.875,0.5,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,12.0,34.0,-1.0,32.0,37.0,38.0,0.0,17.0,27.0,-34.0,32.0,24.0,58.0,1.0,18.0,2026-05-09T12:18:28.008587+00:00,2.6,3.5,2.82,1.65,2.22,1.28,4.0,1.86,2.03,3.25,1.42,,,,,,13.0,145.0,4955.0,0.3846,0.2857,0.3546,0.6061,0.4505,0.7812,0.25,0.5376,0.4926,0.3077,0.7042,,,,,,2026-05-09T12:18:29.631176+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394722,NS,Başakşehir,564,Samsunspor,3603,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729540+00:00,8.0,8.0,1.5,2.125,1.375,1.875,1.0,1.375,0.625,0.875,0.5,0.25,0.375,0.75,0.75,0.75,0.625,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,6.0,51.0,19.0,32.0,53.0,34.0,0.0,7.0,48.0,1.0,32.0,43.0,42.0,0.0,18.0,2026-05-09T12:18:28.009828+00:00,1.86,4.0,4.5,1.63,2.38,1.21,5.0,1.68,2.38,2.75,1.55,,,,,,13.0,145.0,4728.0,0.5376,0.25,0.2222,0.6135,0.4202,0.8264,0.2,0.5952,0.4202,0.3636,0.6452,,,,,,2026-05-09T12:18:29.639285+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394723,NS,Beşiktaş,549,Trabzonspor,998,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729543+00:00,8.0,8.0,1.625,1.625,1.5,1.0,0.875,0.75,0.625,0.875,0.375,0.375,0.375,0.625,0.625,0.625,0.5,0.25,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,4.0,59.0,20.0,32.0,56.0,36.0,0.5,3.0,66.0,24.0,32.0,59.0,35.0,1.0,18.0,2026-05-09T12:18:28.011046+00:00,1.99,4.1,3.6,1.45,2.88,1.15,6.5,1.49,2.88,2.23,1.78,,,,,,13.0,145.0,4883.0,0.5025,0.2439,0.2778,0.6897,0.3472,0.8696,0.1538,0.6711,0.3472,0.4484,0.5618,,,,,,2026-05-09T12:18:29.648842+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394724,NS,Eyüpspor,3588,Rizespor,1007,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729547+00:00,8.0,8.0,0.875,1.625,0.875,1.625,1.25,1.375,0.5,0.75,0.125,0.125,0.375,0.625,0.625,0.75,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,14.0,29.0,-19.0,32.0,26.0,45.0,0.5,8.0,40.0,-2.0,32.0,44.0,46.0,0.0,18.0,2026-05-09T12:18:28.012275+00:00,2.55,3.72,2.75,1.65,2.25,1.26,4.1,1.83,2.07,3.0,1.44,,,,,,13.0,145.0,5283.0,0.3922,0.2688,0.3636,0.6061,0.4444,0.7937,0.2439,0.5464,0.4831,0.3333,0.6944,,,,,,2026-05-09T12:18:29.657097+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394725,NS,Galatasaray,645,Antalyaspor,1005,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729550+00:00,8.0,8.0,1.25,0.625,1.375,0.75,1.875,1.625,0.75,0.375,0.125,0.375,0.625,0.25,1.0,0.625,0.75,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,1.0,74.0,46.0,32.0,73.0,27.0,1.0,15.0,29.0,-21.0,32.0,30.0,51.0,1.0,18.0,2026-05-09T12:18:28.013466+00:00,1.18,9.65,23.0,2.1,1.8,1.13,7.5,1.4,3.1,2.0,1.92,,,,,,13.0,142.0,4928.0,0.8475,0.1036,0.0435,0.4762,0.5556,0.885,0.1333,0.7143,0.3226,0.5,0.5208,,,,,,2026-05-09T12:18:29.665161+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394726,NS,Gençlerbirliği S.K.,997,Kasımpaşa,1004,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729553+00:00,8.0,8.0,0.75,1.5,0.5,1.25,1.375,1.375,0.375,0.875,0.25,0.375,0.125,0.5,0.625,0.75,0.25,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,16.0,28.0,-15.0,32.0,30.0,45.0,1.0,13.0,32.0,-16.0,32.0,30.0,46.0,0.5,18.0,2026-05-09T12:18:28.014673+00:00,2.52,3.2,3.27,1.9,1.93,1.44,3.05,2.33,1.68,4.4,1.25,,,,,,13.0,144.0,5013.0,0.3968,0.3125,0.3058,0.5263,0.5181,0.6944,0.3279,0.4292,0.5952,0.2273,0.8,,,,,,2026-05-09T12:18:29.673594+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394727,NS,Göztepe,994,Gaziantep FK,3573,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729556+00:00,8.0,8.0,1.25,1.0,1.625,1.375,1.5,1.75,1.0,0.75,0.25,0.125,0.75,0.625,1.0,1.0,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,52.0,12.0,32.0,40.0,28.0,0.5,11.0,37.0,-13.0,32.0,41.0,54.0,0.0,18.0,2026-05-09T12:18:28.015928+00:00,1.7,4.18,5.3,1.76,2.1,1.24,4.21,1.77,2.15,2.88,1.45,,,,,,13.0,139.0,4742.0,0.5882,0.2392,0.1887,0.5682,0.4762,0.8065,0.2375,0.565,0.4651,0.3472,0.6897,,,,,,2026-05-09T12:18:29.681986+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394728,NS,Kocaelispor,7411,Fatih Karagümrük,3589,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729559+00:00,8.0,8.0,0.875,1.375,0.625,0.875,1.375,1.0,0.625,0.625,0.25,0.375,0.5,0.375,0.625,0.625,0.25,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,10.0,37.0,-10.0,32.0,26.0,36.0,0.0,18.0,24.0,-25.0,32.0,28.0,53.0,1.0,18.0,2026-05-09T12:18:28.017142+00:00,2.39,3.35,3.25,1.82,2.0,1.38,3.25,2.14,1.77,3.9,1.29,,,,,,13.0,144.0,5045.0,0.4184,0.2985,0.3077,0.5495,0.5,0.7246,0.3077,0.4673,0.565,0.2564,0.7752,,,,,,2026-05-09T12:18:29.689131+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,Süper Lig,203,2025,1394729,NS,Konyaspor,607,Fenerbahçe,611,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729563+00:00,8.0,8.0,2.375,1.625,1.75,1.75,0.75,1.25,1.0,0.625,0.625,0.25,0.375,0.375,0.625,0.75,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,9.0,40.0,-3.0,32.0,42.0,45.0,0.0,2.0,70.0,37.0,32.0,71.0,34.0,1.0,18.0,2026-05-09T12:18:28.018872+00:00,5.8,4.4,1.61,1.77,2.1,1.22,4.6,1.69,2.28,2.75,1.52,,,,,,13.0,145.0,4851.0,0.1724,0.2273,0.6211,0.565,0.4762,0.8197,0.2174,0.5917,0.4386,0.3636,0.6579,,,,,,2026-05-09T12:18:29.697477+00:00,OK,TIER_2,2,turkey_super_lig
2026-05-09,3. Liga,80,2025,1394417,NS,Waldhof Mannheim,4268,SSV Jahn Regensburg,177,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727952+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,germany_3_liga_noisy
2026-05-09,A Lyga,362,2026,1522803,NS,Džiugas Telšiai,3860,FK Trakai,638,Lithuania,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.728532+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,lithuania_a_lyga_noisy
2026-05-09,Canadian Championship,259,2026,1543073,NS,Forge,3830,HFX Wanderers FC,2621,Canada,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730206+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,canada_cup_noisy
2026-05-09,Championship,180,2025,1543766,NS,Airdrie United,4668,Alloa Athletic,1391,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727907+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,scotland_championship_noisy
2026-05-09,Championship,180,2025,1543767,NS,Stenhousemuir,6784,Queen of the South,1384,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727910+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,scotland_championship_noisy
2026-05-09,League One,183,2025,1543770,NS,Hamilton Academical,248,Forfar Athletic,4250,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727913+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,scotland_league_one_noisy
2026-05-09,League One,183,2025,1543771,NS,Spartans,6781,Clyde,6762,Scotland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727917+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,scotland_league_one_noisy
2026-05-09,Premier Soccer League,288,2025,1429693,NS,Golden Arrows,2690,Polokwane City,2693,South-Africa,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727014+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,south_africa_psl_noisy
2026-05-09,Premier Soccer League,288,2025,1429694,NS,Magesi,19999,Orlando Pirates,2700,South-Africa,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729725+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,south_africa_psl_noisy
2026-05-09,Premier Soccer League,288,2025,1429692,NS,Mamelodi Sundowns,2699,Siwelele,26299,South-Africa,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.728862+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,south_africa_psl_noisy
2026-05-09,Premier Soccer League,288,2025,1429691,NS,Marumo Gallants,2682,Richards Bay,10567,South-Africa,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727010+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,south_africa_psl_noisy
2026-05-09,Premier Soccer League,288,2025,1429690,NS,Orbit College,10582,Amazulu,2669,South-Africa,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727007+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,south_africa_psl_noisy
2026-05-09,Premier Soccer League,288,2025,1429695,NS,TS Galaxy,8074,Chippa United,2698,South-Africa,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727017+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,south_africa_psl_noisy
2026-05-09,Serie B,72,2026,1520670,NS,Athletic Club,13975,Cuiaba,1193,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730248+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_b_noisy
2026-05-09,Serie B,72,2026,1520672,NS,Ceara,129,Atletico Goianiense,144,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730315+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_b_noisy
2026-05-09,Serie B,72,2026,1520674,NS,Goias,151,Vila Nova,142,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730048+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_b_noisy
2026-05-09,Serie B,72,2026,1520679,NS,Ponte Preta,139,Sport Recife,123,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730285+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_b_noisy
2026-05-09,Serie C,75,2026,1526809,NS,AO Itabaiana,2204,Floresta,7774,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730172+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_c_noisy
2026-05-09,Serie C,75,2026,1526811,NS,Maranhão,7832,Botafogo PB,1197,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730255+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_c_noisy
2026-05-09,Serie C,75,2026,1526813,NS,Paysandu,149,Anápolis,7852,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.730176+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,brazil_serie_c_noisy
2026-05-09,Super Liga,332,2025,1528529,NS,Podbrezová,3548,Slovan Bratislava,656,Slovakia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729337+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,slovakia_super_liga_noisy
2026-05-09,Super Liga,332,2025,1528500,NS,Ružomberok,3549,AS Trencin,655,Slovakia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729330+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,slovakia_super_liga_noisy
2026-05-09,Super Liga,332,2025,1528499,NS,Tatran Prešov,10550,Skalica,10542,Slovakia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729983+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,slovakia_super_liga_noisy
2026-05-09,Super Liga,332,2025,1528528,NS,Zemplín Michalovce,3552,Dunajska Streda,2257,Slovakia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729333+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,slovakia_super_liga_noisy
2026-05-09,Veikkausliiga,244,2026,1495677,NS,VPS,650,Gnistan,2082,Finland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.727638+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIER_3,3,finland_veikkausliiga_noisy
