rule_type,metric,direction,threshold,rule,rows_total,graded_bets,wins,losses,pushes,voids,stake_units,profit_units,roi_pct,hit_rate_decided_pct
NUMERIC_THRESHOLD,vsigma_pre_score,>=,85.79,vsigma_pre_score >= 85.79,275,22,17,5,0,0,22.0,3.23,14.6818,77.2727
NUMERIC_THRESHOLD,vsigma_pre_score,>=,85.83,vsigma_pre_score >= 85.83,274,22,17,5,0,0,22.0,3.23,14.6818,77.2727
NUMERIC_THRESHOLD,vsigma_pre_score,>=,85.85,vsigma_pre_score >= 85.85,273,22,17,5,0,0,22.0,3.23,14.6818,77.2727
NUMERIC_THRESHOLD,selection_score,>=,91.84,selection_score >= 91.84,255,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,91.86,selection_score >= 91.86,254,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,91.93,selection_score >= 91.93,253,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.01,selection_score >= 92.01,252,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.03,selection_score >= 92.03,251,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.07,selection_score >= 92.07,250,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.09,selection_score >= 92.09,248,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.17,selection_score >= 92.17,247,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.19,selection_score >= 92.19,246,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.22,selection_score >= 92.22,245,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.23,selection_score >= 92.23,243,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.26,selection_score >= 92.26,242,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.29,selection_score >= 92.29,241,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.32,selection_score >= 92.32,240,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.34,selection_score >= 92.34,239,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.41,selection_score >= 92.41,238,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.57,selection_score >= 92.57,237,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.62,selection_score >= 92.62,236,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.66,selection_score >= 92.66,235,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.68,selection_score >= 92.68,234,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.69,selection_score >= 92.69,232,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.72,selection_score >= 92.72,231,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.76,selection_score >= 92.76,230,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.83,selection_score >= 92.83,229,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.84,selection_score >= 92.84,228,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.86,selection_score >= 92.86,227,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,92.92,selection_score >= 92.92,225,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.0,selection_score >= 93,224,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.03,selection_score >= 93.03,223,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.04,selection_score >= 93.04,221,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.05,selection_score >= 93.05,220,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.1,selection_score >= 93.1,219,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.11,selection_score >= 93.11,218,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.12,selection_score >= 93.12,217,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.17,selection_score >= 93.17,215,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.25,selection_score >= 93.25,214,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.27,selection_score >= 93.27,212,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.28,selection_score >= 93.28,211,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.38,selection_score >= 93.38,210,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.39,selection_score >= 93.39,209,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,selection_score,>=,93.4,selection_score >= 93.4,207,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.66,vsigma_pre_score >= 86.66,247,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.81,vsigma_pre_score >= 86.81,246,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.82,vsigma_pre_score >= 86.82,245,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.83,vsigma_pre_score >= 86.83,244,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.86,vsigma_pre_score >= 86.86,243,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.87,vsigma_pre_score >= 86.87,242,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.89,vsigma_pre_score >= 86.89,240,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.93,vsigma_pre_score >= 86.93,239,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.97,vsigma_pre_score >= 86.97,238,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.03,vsigma_pre_score >= 87.03,237,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.09,vsigma_pre_score >= 87.09,236,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.13,vsigma_pre_score >= 87.13,235,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.14,vsigma_pre_score >= 87.14,234,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.15,vsigma_pre_score >= 87.15,233,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.21,vsigma_pre_score >= 87.21,232,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.37,vsigma_pre_score >= 87.37,231,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.38,vsigma_pre_score >= 87.38,229,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.42,vsigma_pre_score >= 87.42,228,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.46,vsigma_pre_score >= 87.46,227,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.48,vsigma_pre_score >= 87.48,226,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.49,vsigma_pre_score >= 87.49,223,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.52,vsigma_pre_score >= 87.52,222,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.54,vsigma_pre_score >= 87.54,221,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.61,vsigma_pre_score >= 87.61,220,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.64,vsigma_pre_score >= 87.64,219,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.65,vsigma_pre_score >= 87.65,218,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.66,vsigma_pre_score >= 87.66,217,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,vsigma_pre_score,>=,87.7,vsigma_pre_score >= 87.7,215,19,15,4,0,0,19.0,3.2,16.8421,78.9474
NUMERIC_THRESHOLD,model_edge_abs_num,>=,0.2480714285714286,model_edge_abs_num >= 0.248071,11,4,4,0,0,0,4.0,3.17,79.25,100.0
NUMERIC_THRESHOLD,primary_edge,>=,0.2480714285714286,primary_edge >= 0.248071,11,4,4,0,0,0,4.0,3.17,79.25,100.0
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8721,primary_model_prob >= 0.8721,279,18,15,3,0,0,18.0,3.11,17.2778,83.3333
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8722,primary_model_prob >= 0.8722,277,18,15,3,0,0,18.0,3.11,17.2778,83.3333
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8725,primary_model_prob >= 0.8725,276,18,15,3,0,0,18.0,3.11,17.2778,83.3333
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8726,primary_model_prob >= 0.8726,275,18,15,3,0,0,18.0,3.11,17.2778,83.3333
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.71,vsigma_pre_score >= 82.71,360,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.74,vsigma_pre_score >= 82.74,359,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.75,vsigma_pre_score >= 82.75,358,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.77,vsigma_pre_score >= 82.77,357,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.85,vsigma_pre_score >= 82.85,356,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.88,vsigma_pre_score >= 82.88,355,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.95,vsigma_pre_score >= 82.95,354,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.98,vsigma_pre_score >= 82.98,353,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,vsigma_pre_score,>=,82.99,vsigma_pre_score >= 82.99,352,31,23,8,0,0,31.0,3.11,10.0323,74.1935
NUMERIC_THRESHOLD,model_edge_abs_num,>=,0.1047412213740458,model_edge_abs_num >= 0.104741,70,46,33,13,0,0,46.0,3.09,6.7174,71.7391
NUMERIC_THRESHOLD,primary_edge,>=,0.1047412213740458,primary_edge >= 0.104741,70,46,33,13,0,0,46.0,3.09,6.7174,71.7391
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8344,primary_model_prob >= 0.8344,415,38,29,9,0,0,38.0,3.08,8.1053,76.3158
NUMERIC_THRESHOLD,selection_score,>=,90.19,selection_score >= 90.19,310,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,selection_score,>=,90.2,selection_score >= 90.2,309,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.47,vsigma_pre_score >= 84.47,314,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.49,vsigma_pre_score >= 84.49,313,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.51,vsigma_pre_score >= 84.51,312,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.52,vsigma_pre_score >= 84.52,311,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.53,vsigma_pre_score >= 84.53,310,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.62,vsigma_pre_score >= 84.62,309,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.73,vsigma_pre_score >= 84.73,308,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.74,vsigma_pre_score >= 84.74,307,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.75,vsigma_pre_score >= 84.75,306,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.77,vsigma_pre_score >= 84.77,305,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.79,vsigma_pre_score >= 84.79,304,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,vsigma_pre_score,>=,84.82,vsigma_pre_score >= 84.82,303,25,19,6,0,0,25.0,3.07,12.28,76.0
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8638,primary_model_prob >= 0.8638,302,24,19,5,0,0,24.0,3.04,12.6667,79.1667
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8639,primary_model_prob >= 0.8639,300,24,19,5,0,0,24.0,3.04,12.6667,79.1667
NUMERIC_THRESHOLD,primary_model_prob,>=,0.864,primary_model_prob >= 0.864,299,24,19,5,0,0,24.0,3.04,12.6667,79.1667
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8647,primary_model_prob >= 0.8647,298,24,19,5,0,0,24.0,3.04,12.6667,79.1667
NUMERIC_THRESHOLD,primary_model_prob,>=,0.865,primary_model_prob >= 0.865,297,24,19,5,0,0,24.0,3.04,12.6667,79.1667
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8585,primary_model_prob >= 0.8585,330,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8586,primary_model_prob >= 0.8586,329,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8601,primary_model_prob >= 0.8601,324,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8604,primary_model_prob >= 0.8604,323,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8605,primary_model_prob >= 0.8605,322,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8606,primary_model_prob >= 0.8606,321,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8607,primary_model_prob >= 0.8607,319,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8608,primary_model_prob >= 0.8608,316,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8612,primary_model_prob >= 0.8612,315,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8615,primary_model_prob >= 0.8615,314,28,22,6,0,0,28.0,3.01,10.75,78.5714
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8436,primary_model_prob >= 0.8436,388,35,27,8,0,0,35.0,2.97,8.4857,77.1429
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8437,primary_model_prob >= 0.8437,387,35,27,8,0,0,35.0,2.97,8.4857,77.1429
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8448,primary_model_prob >= 0.8448,381,35,27,8,0,0,35.0,2.97,8.4857,77.1429
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8459,primary_model_prob >= 0.8459,379,35,27,8,0,0,35.0,2.97,8.4857,77.1429
NUMERIC_THRESHOLD,model_edge_abs_num,>=,0.0818387096774193,model_edge_abs_num >= 0.0818387,77,53,38,15,0,0,53.0,2.96,5.5849,71.6981
NUMERIC_THRESHOLD,primary_edge,>=,0.0818387096774193,primary_edge >= 0.0818387,77,53,38,15,0,0,53.0,2.96,5.5849,71.6981
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8857,primary_model_prob >= 0.8857,219,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8858,primary_model_prob >= 0.8858,218,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8859,primary_model_prob >= 0.8859,217,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8863,primary_model_prob >= 0.8863,216,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8864,primary_model_prob >= 0.8864,215,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8865,primary_model_prob >= 0.8865,214,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8867,primary_model_prob >= 0.8867,213,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8869,primary_model_prob >= 0.8869,212,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8872,primary_model_prob >= 0.8872,211,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8874,primary_model_prob >= 0.8874,210,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8878,primary_model_prob >= 0.8878,209,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8881,primary_model_prob >= 0.8881,207,14,12,2,0,0,14.0,2.87,20.5,85.7143
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8005,primary_model_prob >= 0.8005,516,50,37,13,0,0,50.0,2.82,5.64,74.0
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8021,primary_model_prob >= 0.8021,515,50,37,13,0,0,50.0,2.82,5.64,74.0
NUMERIC_THRESHOLD,primary_model_prob,>=,0.8022,primary_model_prob >= 0.8022,514,50,37,13,0,0,50.0,2.82,5.64,74.0
NUMERIC_THRESHOLD,selection_score,>=,91.08,selection_score >= 91.08,279,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.14,selection_score >= 91.14,277,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.21,selection_score >= 91.21,276,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.22,selection_score >= 91.22,273,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.25,selection_score >= 91.25,272,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.26,selection_score >= 91.26,269,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.27,selection_score >= 91.27,268,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.34,selection_score >= 91.34,267,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.36,selection_score >= 91.36,266,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.38,selection_score >= 91.38,265,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.4,selection_score >= 91.4,264,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.41,selection_score >= 91.41,263,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.5,selection_score >= 91.5,261,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.53,selection_score >= 91.53,260,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.57,selection_score >= 91.57,259,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.67,selection_score >= 91.67,258,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,selection_score,>=,91.76,selection_score >= 91.76,257,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,85.88,vsigma_pre_score >= 85.88,272,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,85.94,vsigma_pre_score >= 85.94,271,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.01,vsigma_pre_score >= 86.01,269,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.02,vsigma_pre_score >= 86.02,267,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.03,vsigma_pre_score >= 86.03,266,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.05,vsigma_pre_score >= 86.05,265,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.06,vsigma_pre_score >= 86.06,263,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,vsigma_pre_score,>=,86.09,vsigma_pre_score >= 86.09,262,21,16,5,0,0,21.0,2.81,13.381,76.1905
NUMERIC_THRESHOLD,model_edge_abs_num,>=,0.059897604790419,model_edge_abs_num >= 0.0598976,82,56,40,16,0,0,56.0,2.81,5.0179,71.4286
NUMERIC_THRESHOLD,model_edge_abs_num,>=,0.064684023668639,model_edge_abs_num >= 0.064684,81,56,40,16,0,0,56.0,2.81,5.0179,71.4286
NUMERIC_THRESHOLD,model_edge_abs_num,>=,0.0669623188405795,model_edge_abs_num >= 0.0669623,80,56,40,16,0,0,56.0,2.81,5.0179,71.4286
NUMERIC_THRESHOLD,primary_edge,>=,0.059897604790419,primary_edge >= 0.0598976,82,56,40,16,0,0,56.0,2.81,5.0179,71.4286
NUMERIC_THRESHOLD,primary_edge,>=,0.064684023668639,primary_edge >= 0.064684,81,56,40,16,0,0,56.0,2.81,5.0179,71.4286
NUMERIC_THRESHOLD,primary_edge,>=,0.0669623188405795,primary_edge >= 0.0669623,80,56,40,16,0,0,56.0,2.81,5.0179,71.4286
NUMERIC_THRESHOLD,primary_model_prob,>=,0.7583,primary_model_prob >= 0.7583,588,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,primary_model_prob,>=,0.7584,primary_model_prob >= 0.7584,587,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,primary_model_prob,>=,0.7598,primary_model_prob >= 0.7598,586,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,primary_model_prob,>=,0.7602,primary_model_prob >= 0.7602,584,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,primary_model_prob,>=,0.7614,primary_model_prob >= 0.7614,583,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,primary_model_prob,>=,0.7619,primary_model_prob >= 0.7619,582,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,primary_model_prob,>=,0.762,primary_model_prob >= 0.762,581,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,primary_model_prob,>=,0.7636,primary_model_prob >= 0.7636,580,58,42,16,0,0,58.0,2.81,4.8448,72.4138
NUMERIC_THRESHOLD,selection_score,>=,88.4,selection_score >= 88.4,355,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.44,selection_score >= 88.44,354,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.45,selection_score >= 88.45,353,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.47,selection_score >= 88.47,352,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.49,selection_score >= 88.49,351,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.61,selection_score >= 88.61,350,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.63,selection_score >= 88.63,349,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.64,selection_score >= 88.64,348,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.75,selection_score >= 88.75,347,30,22,8,0,0,30.0,2.79,9.3,73.3333
NUMERIC_THRESHOLD,selection_score,>=,88.78,selection_score >= 88.78,346,30,22,8,0,0,30.0,2.79,9.3,73.3333
