target_date,generated_at,fixture_id,home_team,away_team,league,country,api_league_id,api_season,fixture_date_utc,fixture_status,venue_name,home_team_id,away_team_id,downstream_use,executor_status,scoring_eligibility_after_execution,fixture_detail_available,predictions_available,odds_available,events_available,statistics_available,lineups_available,prediction_winner_name,prediction_advice,pred_home_total_pct,pred_away_total_pct,pred_home_form_pct,pred_away_form_pct,pred_home_att_pct,pred_away_att_pct,pred_home_def_pct,pred_away_def_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_1_5_odd,under_1_5_odd,over_2_5_odd,under_2_5_odd,over_3_5_odd,under_3_5_odd,market_signal_summary,scored_candidate_status,normal_gate_requirement,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-16,2026-06-16T13:28:21+01:00,1546569,Jwaaya FC,Al Nejmeh,Premier League,Lebanon,390,2025,2026-06-16T18:30:00+00:00,NS,,26399,4570,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Jwaaya FC,Double chance : Jwaaya FC or draw,59.7,40.3,57,43,47,53,83,17,,,,,,,,,,prediction_winner=Jwaaya FC | pred_total_home_away=59.7/40.3,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1489383,France,Senegal,World Cup,World,1,2026,2026-06-16T19:00:00+00:00,NS,MetLife Stadium,2,13,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,,No predictions available,0,0,0,0,0,0,0,0,1.48,4.20,6.80,1.90,1.80,3.80,1.22,2.00,1.60,pred_total_home_away=0/0 | 1x2=1.48/4.20/6.80 | ou2.5=3.80/1.22,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1538391,Always Ready,Universitario de Vinto,Primera División,Bolivia,344,2026,2026-06-16T19:00:00+00:00,PST,Estadio Municipal de El Alto,3700,17762,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Always Ready,Double chance : Always Ready or draw,63.2,36.8,59,41,50,50,64,36,1.20,5.80,10.60,1.67,2.05,2.30,1.55,1.65,2.15,prediction_winner=Always Ready | pred_total_home_away=63.2/36.8 | 1x2=1.20/5.80/10.60 | ou2.5=2.30/1.55,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1508778,IA Akranes,Valur Reykjavik,Úrvalsdeild,Iceland,164,2026,2026-06-16T19:15:00+00:00,NS,,827,274,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Valur Reykjavik,Double chance : draw or Valur Reykjavik,47.2,53.0,63,38,50,50,65,35,2.10,3.85,2.75,1.53,2.38,1.35,3.00,1.85,1.90,prediction_winner=Valur Reykjavik | pred_total_home_away=47.2/53.0 | 1x2=2.10/3.85/2.75 | ou2.5=1.35/3.00,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1508781,Stjarnan,Breidablik,Úrvalsdeild,Iceland,164,2026,2026-06-16T19:15:00+00:00,NS,,275,276,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Breidablik,Combo Double chance : draw or Breidablik and +1.5 goals,34.3,65.7,36,64,30,70,61,39,2.80,4.10,2.00,1.80,1.91,2.35,1.53,1.73,2.05,prediction_winner=Breidablik | pred_total_home_away=34.3/65.7 | 1x2=2.80/4.10/2.00 | ou2.5=2.35/1.53,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1508783,Vikingur Reykjavik,KR Reykjavik,Úrvalsdeild,Iceland,164,2026,2026-06-16T19:15:00+00:00,NS,,278,271,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Vikingur Reykjavik,Combo Winner : Vikingur Reykjavik and +2.5 goals,72.3,27.8,60,40,57,43,88,13,1.44,4.75,5.10,1.65,2.10,2.00,1.73,1.50,2.50,prediction_winner=Vikingur Reykjavik | pred_total_home_away=72.3/27.8 | 1x2=1.44/4.75/5.10 | ou2.5=2.00/1.73,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1524939,New Jersey Copa,Staten Island Athletic,USL League Two,USA,256,2026,2026-06-16T21:00:00+00:00,NS,,9086,23122,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Staten Island Athletic,Combo Double chance : draw or Staten Island Athletic and +1.5 goals,45.3,54.7,50,50,56,44,42,58,,,,,,,,,,prediction_winner=Staten Island Athletic | pred_total_home_away=45.3/54.7,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1532207,Norfolk W,Virginia Beach United W,USL W League,USA,1117,2026,2026-06-16T21:00:00+00:00,NS,,25851,25865,DIAGNOSTIC_ONLY_NO_SCORING,EXECUTED_WITH_DATA,NO_DIAGNOSTIC_ONLY,YES,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,DIAGNOSTIC_ONLY_NO_SCORING,Diagnostic-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1524940,Cleveland Force,Erie Sports Center,USL League Two,USA,256,2026,2026-06-16T22:00:00+00:00,NS,,18890,25955,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,NO,NO,NO,Cleveland Force,Combo Winner : Cleveland Force and +1.5 goals,70.0,30.0,100,0,85,15,57,43,,,,,,,,,,prediction_winner=Cleveland Force | pred_total_home_away=70.0/30.0,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1532208,Brevard Riptide W,TLH Reckoning W,USL W League,USA,1117,2026,2026-06-16T22:00:00+00:00,NS,,23892,23925,DIAGNOSTIC_ONLY_NO_SCORING,EXECUTED_WITH_DATA,NO_DIAGNOSTIC_ONLY,YES,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,DIAGNOSTIC_ONLY_NO_SCORING,Diagnostic-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-16,2026-06-16T13:28:21+01:00,1539016,Iraq,Norway,World Cup,World,1,2026,2026-06-16T22:00:00+00:00,NS,Gillette Stadium,1567,1090,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,,No predictions available,0,0,0,0,0,0,0,0,13.50,6.20,1.20,1.77,1.95,2.00,1.62,2.15,1.53,pred_total_home_away=0/0 | 1x2=13.50/6.20/1.20 | ou2.5=2.00/1.62,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
