date,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at
2026-05-10,Bundesliga,218,2025,1531255,NS,Lask Linz,1026,Red Bull Salzburg,571,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093303+00:00,8.0,8.0,2.125,1.375,2.875,1.5,1.625,1.25,1.0,0.75,0.0,0.0,1.0,0.75,1.0,0.75,0.75,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,4.0,0.8,1.0,18.0,9.25,5.75,2.25,44.75,4.5,3.75,11.0,2.25,1.25,3.75,5.0,5.0,1.0,1.0,11.2,10.2,4.2,3.2,50.4,4.0,4.4,9.8,1.4,1.8,2.6,PARTIAL,2026-05-10T13:06:04.045336+00:00
2026-05-10,Bundesliga,218,2025,1531256,NS,Rapid Vienna,781,Austria Vienna,601,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093306+00:00,8.0,8.0,1.375,1.0,1.25,1.125,1.5,2.125,0.75,1.0,0.25,0.25,0.5,0.75,0.75,0.75,0.375,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.4,9.6,2.6,2.4,62.4,5.2,4.2,9.4,2.2,1.8,3.8,5.0,5.0,1.0,1.0,7.4,9.6,2.8,3.4,44.2,4.2,3.6,14.0,2.0,2.4,1.2,FULL,2026-05-10T13:06:04.067760+00:00
2026-05-10,First NL,211,2025,1534200,NS,Croatia Zmijavci,6254,Jarun,8605,Croatia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093310+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Premier League,363,2025,1541052,NS,Mebrat Hayl,4127,Fasil Ketema,4117,Ethiopia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093317+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Ligue 1,202,2025,1542698,NS,ES Tunis,980,Club Africain,988,Tunisia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093322+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,1st League - RS,317,2025,1543492,NS,Laktaši,19562,BSK Banja Luka,21736,Bosnia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093325+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,1st League - RS,317,2025,1543507,NS,Omarska,17374,Velež Nevesinje,15290,Bosnia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093329+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,1. Division,318,2025,1543776,NS,Apollon Limassol,602,Apoel Nicosia,2247,Cyprus,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093333+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,1. Division,318,2025,1543777,NS,Omonia Nicosia,3402,AEK Larnaca,614,Cyprus,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093337+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,1. Division,318,2025,1543778,NS,Pafos,3403,Aris,3408,Cyprus,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093340+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Serie D - Girone E,430,2025,1544202,NS,Tau Altopascio,19986,Seravezza,9441,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093344+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Botola 2,201,2025,1544326,NS,Racing de Casablanca,966,Stade Marocain,15549,Morocco,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093348+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Botola 2,201,2025,1544327,NS,Widad Témara,3458,Amal Tiznit,18753,Morocco,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093351+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Segunda División RFEF - Play-offs,1000,2025,1544497,NS,Utebo,9891,Águilas,9823,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093355+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Srpska Liga - East,574,2025,1544621,NS,FK Rudar 2016 Aleksinački Rudnik,26408,Jagodina,2632,Serbia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093358+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Srpska Liga - East,574,2025,1544622,NS,Rembas,12340,Sinđelić,12342,Serbia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093362+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Pro League,301,2025,1543176,NS,Al Ain,2865,Al-Dhafra,2873,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093366+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Pro League,301,2025,1543177,NS,Al Bataeh,9136,Sharjah FC,2874,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093369+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Pro League,301,2025,1543178,NS,Baniyas SC,2877,Shabab Al Ahli Dubai,2870,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093373+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Pro League,301,2025,1543179,NS,Dibba Al-Fujairah,2867,Ajman,2879,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093377+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Premier League,39,2025,1379328,NS,West Ham,48,Arsenal,42,England,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093381+00:00,8.0,8.0,1.25,1.75,1.375,1.125,1.375,0.625,0.625,0.875,0.25,0.625,0.5,0.375,0.875,0.5,0.625,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.4,13.8,4.8,4.2,48.4,4.8,3.4,12.8,2.2,2.4,3.2,5.0,5.0,1.0,1.0,12.4,13.0,4.0,3.0,48.2,4.2,4.4,10.6,1.0,3.0,3.8,FULL,2026-05-10T13:06:03.847613+00:00
2026-05-10,Ekstraklasa,106,2025,1380669,NS,Nieciecza,3487,Legia Warszawa,339,Poland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093384+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,2. SNL,374,2025,1388285,NS,Dekani,4370,Slovan Ljubljana,20198,Slovenia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093388+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Bundesliga,78,2025,1388598,NS,1. FC Köln,192,1. FC Heidenheim,180,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093392+00:00,8.0,8.0,1.0,1.125,1.75,2.0,1.75,2.0,1.0,0.875,0.0,0.125,1.0,0.75,1.0,0.875,0.75,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.4,12.2,6.4,4.2,45.8,4.0,5.6,9.2,2.0,2.2,5.0,5.0,5.0,1.0,1.0,11.8,15.2,4.4,4.6,43.4,4.2,6.2,8.2,0.4,1.4,3.2,FULL,2026-05-10T13:06:03.270435+00:00
2026-05-10,Premijer Liga,315,2025,1389099,NS,Zeljeznicar Sarajevo,654,Sloga Doboj,8504,Bosnia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093395+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Premier Soccer League,288,2025,1429696,NS,Sekhukhune United,15537,Kaizer Chiefs,2691,South-Africa,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093399+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Premyer Liqa,419,2025,1446683,NS,Neftchi Baku,2270,Şamaxı FK,666,Azerbaijan,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093403+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Second League,173,2025,1451935,NS,Etar Veliko Tarnovo,855,Hebar 1918,4659,Bulgaria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 1,439,2025,1458231,NS,Barbadás,20442,Alondras,9603,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093410+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 16,454,2025,1462849,NS,La Calzada,9867,Pradejón,9870,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093414+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 16,454,2025,1462852,NS,Comillas,8154,Villegas,9875,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093418+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 17,455,2025,1463148,NS,Belchite 97,9880,UD Casetas,26537,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093422+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 17,455,2025,1463150,NS,Almudévar,9877,Huesca II,15327,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093425+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 17,455,2025,1463151,NS,CDJ Tamarite,9884,Illueca,9391,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093429+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 17,455,2025,1463152,NS,Utrillas,18101,Caspe,17615,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093433+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 17,455,2025,1463153,NS,Atlético Monzón,9878,Cuarte,9886,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093437+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 17,455,2025,1463154,NS,Épila,15329,Zuera,24581,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093441+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 17,455,2025,1463155,NS,Cariñena,15326,Calamocha,9885,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093444+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Third NL - Jug,214,2025,1475574,NS,Kamen Ivanbegovina,8585,Zagora,5731,Croatia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093448+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Second League,356,2025,1497836,NS,Berane,3743,Kom,3749,Montenegro,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093452+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Second League,356,2025,1497837,NS,Grbalj,3737,Iskra,3738,Montenegro,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093455+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Second League,356,2025,1497838,NS,Internacional Podgorica,21530,Igalo,3746,Montenegro,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093459+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Second League,356,2025,1497839,NS,Otrant-Olympic,3751,Mladost Lješkopolje,3750,Montenegro,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093463+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Second League,356,2025,1497840,NS,Rudar,2258,Lovćen,3739,Montenegro,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093466+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,2. SNL,374,2025,1388287,NS,Nafta,4376,Beltinci,4366,Slovenia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093470+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Serie A,135,2025,1378221,NS,Parma,523,AS Roma,497,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093474+00:00,8.0,8.0,1.125,1.625,0.625,2.125,1.25,1.5,0.625,1.0,0.375,0.5,0.375,0.5,0.625,0.875,0.125,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,7.8,13.4,2.4,4.0,40.0,4.0,7.2,7.4,0.8,1.4,3.0,5.0,5.0,1.0,1.0,11.4,9.6,4.8,3.8,51.4,4.6,5.6,10.6,1.6,1.2,3.2,FULL,2026-05-10T13:06:04.002124+00:00
2026-05-10,FNL,346,2025,1384629,NS,Vysočina Jihlava,3731,Hanácká,7291,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093477+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,2. SNL,374,2025,1388291,NS,Tabor Sežana,4362,Triglav,4363,Slovenia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093481+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,National Division,261,2025,1393710,NS,UNA Strassen,2036,AS Jeunesse Esch,2034,Luxembourg,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093485+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Oberliga - Schleswig-Holstein,744,2025,1409431,NS,Phönix L. II,26176,Preußen Reinfeld,16075,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093489+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,NB III - Southwest,634,2025,1414519,NS,Pécsi MFC,5130,Dunaujvaros FC,20889,Hungary,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093492+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,NB III - Northwest,635,2025,1414952,NS,Gyirmot SE,2398,Tatabánya,5145,Hungary,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093496+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,NB III - Northwest,635,2025,1414955,NS,Bicskei,7536,SC Sopron,7557,Hungary,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093500+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,NB III - Northwest,635,2025,1414956,NS,Haladás VSE,17285,MTE 1904,2412,Hungary,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093503+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Ligi kuu Bara,567,2025,1457764,NS,Simba,6432,Tanzania Prisons,12202,Tanzania,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093507+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 1,439,2025,1458224,NS,Noia,17534,Celta de Vigo III,20255,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093511+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 1,439,2025,1458226,NS,Estradense,9611,Barco,9608,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093515+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 1,439,2025,1458228,NS,Somozas,9616,Boiro,22566,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093518+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 1,439,2025,1458229,NS,Arosa,9605,Celtiga,26533,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093522+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 1,439,2025,1458230,NS,Villalbés,9618,CD Lugo B,9614,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093526+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 1,439,2025,1458232,NS,Viveiro,15307,Compostela,5256,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093529+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 8,446,2025,1460404,NS,Cultural Leonesa II,9729,Atlético Mansillés,17502,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093533+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
2026-05-10,Tercera División RFEF - Group 8,446,2025,1460405,NS,Becerril Campos,8153,Arandina,9722,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T13:06:00.093537+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,
