date,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level
2026-05-10,Second League - Group 2,652,2026,1536346,NS,Dinamo Vologda,19447,Murom,6817,Russia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257781+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Jupiler Pro League,144,2025,1536955,NS,Antwerp,740,Charleroi,736,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257784+00:00,8.0,8.0,1.25,1.25,1.375,1.0,1.75,1.125,0.75,0.625,0.125,0.25,0.625,0.375,0.875,0.875,0.625,0.25,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Super League 1,197,2025,1537115,NS,Aris Thessalonikis,1123,OFI,1124,Greece,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257787+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Super League 1,197,2025,1537116,NS,Volos NFC,2110,Levadiakos,957,Greece,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257791+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,1. Liga Women,669,2025,1538174,NS,FC Praha,24109,Horní Heršpice W,14842,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257794+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,All-Island Cup - Women,1013,2026,1539612,NS,Lisburn Rangers W,23630,Galway United W,21491,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257797+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Premier League,342,2025,1541022,NS,Ararat-Armenia,3683,FC Noah,3684,Armenia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257800+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,UEFA U17 Championship - Women,1102,2026,1543325,NS,England U17 W,25227,Norway U17 W,23625,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257804+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,UEFA U17 Championship - Women,1102,2026,1543326,NS,Germany U17 W,27115,Northern Ireland U17 W,27724,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257808+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Superliga,664,2025,1543755,NS,Ferizaj,14394,Malisheva,15576,Kosovo,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257811+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Superliga,664,2025,1543756,NS,Llapi,14395,Dukagjini,14393,Kosovo,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257814+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,League Two,42,2025,1543760,NS,Grimsby,1365,Salford City,1844,England,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257817+00:00,8.0,8.0,2.0,1.75,2.25,0.875,1.25,0.5,1.0,0.5,0.25,0.5,0.75,0.25,1.0,0.375,0.75,0.25,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,National League,43,2025,1543860,NS,Boreham Wood,1830,Rochdale,1339,England,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257821+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Primera División - Apertura,268,2026,1544125,NS,Defensor Sporting,2350,Juventud,2353,Uruguay,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257824+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone I,434,2025,1544139,NS,Nissa,24694,Gelbison,9544,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257827+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone I,434,2025,1544140,NS,Reggina,1692,AC Palermo,26521,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257830+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone I,434,2025,1544141,NS,Ragusa,20303,Messina,898,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257833+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone I,434,2025,1544142,NS,Vibonese,1681,Acireale,9550,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257836+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone H,433,2025,1544143,NS,Città di Fasano,5604,Paganese,890,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257885+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone H,433,2025,1544145,NS,Sarnese,24700,Pompei,24697,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257889+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone H,433,2025,1544146,NS,Nola 1925,9560,Heraclea,26511,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257892+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone G,432,2025,1544191,NS,Anzio,22300,Real Monterotondo,17846,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257895+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone G,432,2025,1544192,NS,Ischia,22311,Olbia,1697,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257899+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone G,432,2025,1544194,NS,Trastevere,874,Albalonga,1586,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257902+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone F,431,2025,1544195,NS,Ancona,897,Notaresco,9518,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257905+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone F,431,2025,1544196,NS,Teramo,1683,Atletico Ascoli,22302,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257908+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone F,431,2025,1544197,NS,Chieti,9509,Recanatese,9517,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257912+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone F,431,2025,1544198,NS,Sora,22318,Victor San Marino,22124,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257915+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone E,430,2025,1544199,NS,Gavorrano,1699,Camaiore,26506,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257918+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone E,430,2025,1544200,NS,Orvietana Calcio,19977,Poggibonsi,17831,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257922+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone E,430,2025,1544201,NS,Prato,1680,Robur Siena,1583,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257925+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone E,430,2025,1544202,NS,Tau Altopascio,19986,Seravezza,9441,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257928+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone D,429,2025,1544203,NS,Crema,9484,Coriano,26518,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257931+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone D,429,2025,1544204,NS,Imolese,893,Sasso Marconi Zola,9490,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257935+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone D,429,2025,1544205,NS,Lentigione,9487,Pro Palazzolo,22329,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257938+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone D,429,2025,1544206,NS,Pistoiese,1589,Piacenza,872,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257941+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone C,428,2025,1544207,NS,Legnago Salus,9472,Este,9471,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257944+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone C,428,2025,1544209,NS,San Luigi,9475,FC Obermais,17133,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257947+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone B,427,2025,1544210,NS,Breno,9481,Pavia,26512,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257951+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone B,427,2025,1544211,NS,Castellanzese,9448,Varesina,18177,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257955+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone B,427,2025,1544212,NS,Chievo,491,Milan II,24205,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257959+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone B,427,2025,1544213,NS,USD Casatese,17563,Leon,17904,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257963+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone A,426,2025,1544215,NS,Ligorna,9437,Chisola,19970,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257966+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone A,426,2025,1544216,NS,Cairese,24684,Asti,17808,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257970+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Serie D - Girone A,426,2025,1544217,NS,Derthona,17810,Gozzano,1714,Italy,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257973+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 1,303,2025,1472010,NS,Al Fujairah SC,2880,Al Thaid,9138,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257976+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 1,303,2025,1472011,NS,Al Jazira Al Hamra,13265,Dubai City,17713,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257979+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 1,303,2025,1472012,NS,Dibba Al Hisn,9140,Ittifaq,26612,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257983+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 1,303,2025,1472013,NS,Gulf United,22322,Masfut,9142,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257986+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 1,303,2025,1472014,NS,Dubai United,22321,Al Arabi,9135,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257991+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 1,303,2025,1472015,NS,Emirates Club,2868,Al Urooba,9139,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257995+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Division 1,303,2025,1472016,NS,Hatta SC,2869,Al Hamriyah,9137,United-Arab-Emirates,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.257998+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,La Liga,140,2025,1391159,NS,Athletic Club,531,Valencia,532,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258001+00:00,8.0,8.0,1.125,1.25,1.25,1.25,1.75,1.375,0.625,0.625,0.125,0.125,0.5,0.5,0.75,0.75,0.625,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Segunda División,141,2025,1392186,NS,Leganes,537,Racing Santander,4665,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258004+00:00,8.0,8.0,1.0,1.625,1.25,2.125,1.75,2.125,0.625,0.625,0.125,0.125,0.625,0.625,0.875,0.875,0.625,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,Premier League,235,2025,1400255,NS,Akhmat,1085,Dinamo Makhachkala,6813,Russia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258008+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,3. Liga,80,2025,1394422,NS,FC Viktoria Köln,1620,Alemannia Aachen,4259,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258012+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Regionalliga - Mitte,222,2025,1397936,NS,Wolfsberger AC II,8253,SV Lafnitz,1402,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258015+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,3. liga - Center,646,2025,1422094,NS,Jednota Bánová,14083,Námestovo,14088,Slovakia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258018+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Primera División RFEF - Group 2,436,2025,1431481,NS,Europa Fc,593,Villarreal II,9595,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258022+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Primera División RFEF - Group 2,436,2025,1431488,NS,Tarazona,9416,Gimnastic,714,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258025+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Primera División RFEF - Group 1,435,2025,1431865,NS,Ourense CF,9612,Celta de Vigo II,9571,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258028+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Tercera División RFEF - Group 18,456,2025,1463453,NS,Azuqueca,9898,Guadalajara II,26555,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258032+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464383,NS,Scheiblingkirchen,4982,Zwettl,8293,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258047+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464384,NS,SC Wiener Neustadt,1396,Kilb,8283,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258051+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464385,NS,Schrems,8289,Stockerau,14792,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258055+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464386,NS,Korneuburg,21721,Ybbs,24461,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258059+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464387,NS,St. Pölten II,8249,St. Peter,21722,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258063+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464388,NS,Ortmann,8287,Wieselburg,26572,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258067+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464389,NS,Langenrohr,8285,Ardagger,8281,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258071+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Landesliga - Niederosterreich,226,2025,1464390,NS,Ebreichsdorf,4938,Admira II,8245,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258075+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Girabola,397,2025,1471762,NS,Académica do Lobito,4915,1º de Maio,4914,Angola,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258079+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,4. liga - Divizie D,353,2025,1487575,NS,Sokol Tasovice,7355,Ždírec nad Doubravou,7388,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258082+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,4. liga - Divizie D,353,2025,1487576,NS,Velká Bíteš,7371,Kuřim,19689,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258086+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,4. liga - Divizie E,354,2025,1487684,NS,Kroměříž II,26230,Strání,7363,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258090+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,4. liga - Divizie E,354,2025,1487685,NS,Sokol Lanžhot,7351,Skaštice,7341,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258094+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,4. liga - Divizie F,686,2025,1487796,NS,Bílovec,16875,Bospor Bohumín,7277,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258098+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,4. liga - Divizie F,686,2025,1487802,NS,Šumperk,7387,Nový Jičín,7323,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258102+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Allsvenskan,113,2026,1494165,NS,BK Hacken,367,Malmo FF,375,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258106+00:00,8.0,8.0,1.75,1.75,2.25,1.5,1.375,1.125,1.0,1.0,0.25,0.375,0.75,0.625,1.0,0.625,0.75,0.375,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS
2026-05-10,2. Division - Group 2,474,2026,1496237,NS,Tromsdalen Uil,2158,Hønefoss,6998,Norway,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258110+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Elite One,411,2026,1512898,NS,Dynamo de Douala,16524,Stade Renard,5410,Cameroon,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258113+00:00,,,,,,,,,,,,,,,,,,,,,
2026-05-10,Second League A - Division A Silver,1026,2025,1526718,NS,Dinamo Bryansk,6795,Amkar,1076,Russia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-10T07:28:30.258117+00:00,,,,,,,,,,,,,,,,,,,,,
