fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1607623,Shkendija,Hibernian,,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,56.93,B_ANALIZAR,
1547761,Mirassol,LDU de Quito,HOME_TRAILING,NO_DATA_ENRICHMENT_REQUIRED,59.99,B_ANALIZAR,home_trailing_boost
1607602,Austria Vienna,Beitar Jerusalem,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,55.57,B_ANALIZAR,
1607617,Motherwell,HJK Helsinki,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,55.36,B_ANALIZAR,
1607618,FC Nordsjaelland,Valur Reykjavik,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,55.13,B_ANALIZAR,
1607199,Vasco DA Gama,Olimpia,AWAY_TRAILING,OVER_OR_BTTS_CHECK,56.52,B_ANALIZAR,away_trailing_keep_away_live
1607650,Santa Fe,River Plate,,OVER_OR_BTTS_CHECK,54.39,C_SOLO_SI_BLOQUE_SECO,
1607566,Anderlecht,PAOK,,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,54.35,C_SOLO_SI_BLOQUE_SECO,
1607604,Dinamo Tirana,Auda,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1607627,FK Tobol Kostanay,FK Partizan,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1607611,HNK Hajduk Split,FK Zalgiris Vilnius,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1607620,Qarabag,Dynamo Kyiv,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1607621,Rīgas FS,FK Jablonec,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1607568,CSKA Sofia,Maccabi Tel Aviv,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1607569,Gornik Zabrze,Ferencvarosi TC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1547790,Astillero FC (Ecu),Daquilema FC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,0.0,NO_DATA_BLOCKED,
