date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-04-25T15:00:00+01:00,MATCHED,,,1379307.0,FT,West Ham,Everton,2.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1379308.0,FT,Wolves,Tottenham,0.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386524.0,FT,Accrington ST,Crawley Town,3.0,3.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386525.0,FT,Barnet,Gillingham,6.0,2.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386526.0,FT,Bristol Rovers,Cheltenham,4.0,0.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386527.0,FT,Cambridge United,Barrow,3.0,0.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386528.0,FT,Chesterfield,Crewe,2.0,0.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386529.0,FT,Colchester,Notts County,0.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386533.0,FT,Shrewsbury,Fleetwood Town,2.0,2.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386534.0,FT,Walsall,Harrogate Town,0.0,2.0
2026-04-25T15:00:00+01:00,MATCHED,,,1386535.0,FT,Newport County,Oldham,3.0,2.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387079.0,FT,Sheffield Utd,Preston,2.0,3.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387081.0,FT,Birmingham,Bristol City,2.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387082.0,FT,Norwich,Swansea,1.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387084.0,FT,Oxford United,Sheffield Wednesday,4.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387086.0,FT,Stoke City,Portsmouth,1.0,3.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387090.0,FT,QPR,Derby,2.0,3.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387631.0,FT,Blackpool,Leyton Orient,1.0,0.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387632.0,FT,Bradford,Bolton,1.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387633.0,FT,Burton Albion,Exeter City,1.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387635.0,FT,Huddersfield,Mansfield Town,1.0,4.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387636.0,FT,Lincoln,Wycombe,4.0,3.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387637.0,FT,Luton,Barnsley,2.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387638.0,FT,Plymouth,Port Vale,2.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387639.0,FT,Rotherham,Reading,1.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387641.0,FT,Wigan,AFC Wimbledon,0.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1387642.0,FT,Cardiff,Northampton,5.0,1.0
2026-04-25T15:00:00+01:00,MATCHED,,,1394710.0,FT,Kayserispor,Rizespor,2.0,0.0
2026-04-25T15:00:00+01:00,MATCHED,,,1494636.0,FT,Fredrikstad,Viking,1.0,2.0
2026-04-25T15:00:00+01:00,MATCHED,,,1536950.0,FT,OH Leuven,Charleroi,0.0,2.0
2026-04-25T15:00:00+01:00,MATCHED,,,1540005.0,FT,Aberdeen,Kilmarnock,1.0,0.0
2026-04-25T15:00:00+01:00,MATCHED,,,1540006.0,FT,ST Mirren,Livingston,0.0,2.0
2026-04-25T15:15:00+01:00,MATCHED,,,1391133.0,FT,Getafe,Barcelona,0.0,2.0
2026-04-25T15:15:00+01:00,MATCHED,,,1392169.0,FT,Valladolid,Real Sociedad II,1.0,0.0
2026-04-25T15:30:00+01:00,MATCHED,,,1381138.0,FT,Feyenoord,Groningen,3.0,1.0
2026-04-25T15:30:00+01:00,MATCHED,,,1396514.0,FT,Tondela,Nacional,0.0,2.0
2026-04-25T16:00:00+01:00,MATCHED,,,1531276.0,FT,WSG Wattens,Ried,1.0,0.0
2026-04-25T16:00:00+01:00,MATCHED,,,1531277.0,FT,Wolfsberger AC,Grazer AK,1.0,0.0
2026-04-25T16:15:00+01:00,MATCHED,,,1419943.0,FT,Venezia,Empoli,2.0,0.0
2026-04-25T17:00:00+01:00,MATCHED,,,1378194.0,FT,Bologna,AS Roma,0.0,2.0
2026-04-25T17:00:00+01:00,MATCHED,,,1494637.0,FT,Rosenborg,Brann,1.0,1.0
2026-04-25T17:00:00+01:00,MATCHED,,,1538468.0,FT,Grasshoppers,FC Luzern,1.0,2.0
2026-04-25T17:00:00+01:00,MATCHED,,,1538469.0,FT,Lausanne,FC Zurich,3.0,0.0
2026-04-25T17:15:00+01:00,MATCHED,,,1536949.0,FT,Genk,Standard Liege,1.0,1.0
2026-04-25T17:30:00+01:00,MATCHED,,,1379299.0,FT,Arsenal,Newcastle,1.0,0.0
2026-04-25T17:30:00+01:00,MATCHED,,,1388581.0,FT,Hamburger SV,1899 Hoffenheim,1.0,2.0
2026-04-25T17:30:00+01:00,MATCHED,,,1391137.0,FT,Valencia,Girona,2.0,1.0
2026-04-25T17:30:00+01:00,MATCHED,,,1392168.0,FT,Burgos,Deportivo La Coruna,1.0,1.0
2026-04-25T17:30:00+01:00,MATCHED,,,1540020.0,FT,Celtic,Falkirk,3.0,1.0
2026-04-25T17:45:00+01:00,MATCHED,,,1381140.0,FT,Heerenveen,Fortuna Sittard,2.0,1.0
2026-04-25T18:00:00+01:00,MATCHED,,,1387968.0,FT,Angers,Paris Saint Germain,0.0,3.0
2026-04-25T18:00:00+01:00,MATCHED,,,1394709.0,FT,Göztepe,Antalyaspor,2.0,0.0
2026-04-25T18:00:00+01:00,MATCHED,,,1396509.0,FT,Benfica,Moreirense,4.0,1.0
2026-04-25T18:00:00+01:00,MATCHED,,,1490237.0,FT,Toronto FC,Atlanta United FC,1.0,2.0
2026-04-25T18:30:00+01:00,MATCHED,,,1419941.0,FT,Cesena,Sampdoria,0.0,0.0
2026-04-25T19:00:00+01:00,MATCHED,,,1381142.0,FT,NAC Breda,Ajax,0.0,2.0
2026-04-25T19:00:00+01:00,MATCHED,,,1389395.0,FT,Saint Etienne,Estac Troyes,0.0,3.0
2026-04-25T19:30:00+01:00,MATCHED,,,1388885.0,FT,SV Darmstadt 98,SV Elversberg,3.0,3.0
2026-04-25T19:30:00+01:00,MATCHED,,,1490238.0,FT,CF Montreal,New York City FC,1.0,0.0
2026-04-25T19:30:00+01:00,MATCHED,,,1538483.0,FT,FC Thun,FC Lugano,0.0,1.0
2026-04-25T19:45:00+01:00,MATCHED,,,1378203.0,FT,Hellas Verona,Lecce,0.0,0.0
2026-04-25T19:45:00+01:00,MATCHED,,,1536948.0,FT,KVC Westerlo,Antwerp,2.0,4.0
2026-04-25T20:00:00+01:00,MATCHED,,,1381145.0,FT,Twente,NEC Nijmegen,1.0,1.0
2026-04-25T20:00:00+01:00,MATCHED,,,1391130.0,FT,Atletico Madrid,Athletic Club,3.0,2.0
2026-04-25T20:00:00+01:00,MATCHED,,,1392161.0,FT,Malaga,Castellón,2.0,3.0
2026-04-25T20:05:00+01:00,MATCHED,,,1387976.0,FT,Toulouse,Monaco,2.0,2.0
2026-04-25T20:30:00+01:00,MATCHED,,,1396515.0,FT,Guimaraes,Rio Ave,2.0,0.0
2026-04-25T21:45:00+01:00,MATCHED,,,1490236.0,FT,Minnesota United FC,Los Angeles FC,0.0,1.0
2026-04-25T22:30:00+01:00,MATCHED,,,1492232.0,FT,Bahia,Santos,2.0,2.0
2026-04-25T22:30:00+01:00,MATCHED,,,1492233.0,FT,Botafogo,Internacional,2.0,2.0
2026-04-25T22:30:00+01:00,MATCHED,,,1492238.0,FT,Remo,Cruzeiro,0.0,1.0
