date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-05-16T18:00:00+01:00,MATCHED,,,1394737.0,FT,Samsunspor,Göztepe,3.0,0.0
2026-05-16T18:00:00+01:00,MATCHED,,,1396534.0,FT,Arouca,Tondela,3.0,1.0
2026-05-16T18:00:00+01:00,MATCHED,,,1396535.0,FT,SC Braga,Estrela,2.0,2.0
2026-05-16T18:00:00+01:00,MATCHED,,,1396536.0,FT,Casa Pia,Rio Ave,1.0,1.0
2026-05-16T18:00:00+01:00,MATCHED,,,1396541.0,FT,Nacional,Guimaraes,2.0,0.0
2026-05-16T19:00:00+01:00,MATCHED,,,1494667.0,FT,Valerenga,Sarpsborg 08 FF,3.0,2.0
2026-05-16T19:00:00+01:00,MATCHED,,,1544691.0,FT,Willem II,Almere City FC,2.0,0.0
2026-05-16T19:00:00+01:00,MATCHED,,,1544949.0,FT,Juve Stabia,Monza,2.0,2.0
2026-05-16T19:45:00+01:00,MATCHED,,,1537001.0,FT,St. Truiden,Gent,1.0,1.0
2026-05-16T20:30:00+01:00,MATCHED,,,1396537.0,FT,Estoril,Benfica,1.0,3.0
2026-05-16T20:30:00+01:00,MATCHED,,,1396538.0,FT,Famalicao,Alverca,1.0,0.0
2026-05-16T20:30:00+01:00,MATCHED,,,1396542.0,FT,Sporting CP,GIL Vicente,3.0,0.0
2026-05-16T21:30:00+01:00,MATCHED,,,1490299.0,FT,CF Montreal,Chicago Fire,0.0,2.0
2026-05-16T22:30:00+01:00,MATCHED,,,1492261.0,FT,Atletico-MG,Mirassol,3.0,1.0
2026-05-16T22:30:00+01:00,MATCHED,,,1492267.0,FT,Internacional,Vasco DA Gama,4.0,1.0
2026-05-16T23:00:00+01:00,MATCHED,,,1492266.0,FT,Fluminense,Sao Paulo,2.0,1.0
