target_date,generated_at,fixture_id,home_team,away_team,status,goals,stats_status,updated_fields,source_guard
2026-06-21,2026-06-21T00:45:13+01:00,1497363,Sandefjord II,Brumunddal,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1497609,IK brage,IFK Varnamo,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1497610,Helsingborg,GIF Sundsvall,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1497614,Osters IF,Falkenbergs FF,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1505189,Enköping,Umeå FC,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1506627,EB / Streymur II,Víkingur II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507386,Betlemi,WIT Georgia,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507387,Didube 2014,Guria,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507388,Gardabani,Varketili,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507389,Iberia 2010,Saburtalo II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507391,Kolkheti Khobi,Gonio,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507392,Margveti 2006,Dinamo Tbilisi II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507393,Merani Tbilisi,Irao,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1508059,Tadamon Sour,Racing,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1512947,Jeunes Fauves,Fortuna Mfou,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1515865,FS Jelgava,Tukums,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1525898,FC Minsk,ML Vitebsk,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1528000,Kyzyl-Zhar,Kairat Almaty,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1529751,Žalgiris II,Jonava,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1535699,Frigg Oslo FK W,Start W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536000,Dynamo Makhachkala II,Kyzyltash,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536390,Luki-Energiya,Tver,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536824,Izhevsk,Chelyabinsk II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536828,Orenburg II,Pobeda Nizhniy Novgorod,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536829,Rubin Kazan 2,Akron II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1541101,Mekelle Kenema,Adama Kenema,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1545640,Bollstanäs,Gute,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1546253,Brazlândia FC SAF U20,Gama U20,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1547854,Arsenal Tula,Spartak Kostroma,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1549948,Barrancas UMET,Belgrano Zarate,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553995,Hardrock,Kariba,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553996,Highlanders,Dynamos,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553997,Manica Diamonds,Platinum,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553998,Triangle United,Chicken Inn,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554492,RSV Eintracht,BFC Preussen,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1535633,Arna-Bjørnar W,Bryne W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1547689,BOA,CAP,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1495863,Bryne,Asane,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1495864,Egersund,Haugesund,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1495865,Kongsvinger,Stromsgodset,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1495866,Moss,Sandnes ULF,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1495867,ODD Ballklubb,hodd,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1495869,Raufoss,Sogndal,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1495870,Strommen,Stabaek,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1496995,Åkra,Vindbjart,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1496998,Mandalskameratene,Våg,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1501415,Göteborg W,Trelleborg W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1504467,AFC Malmo,Olympic,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1504470,Kristianstad,Laholm,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1506490,07 Vestur,AB,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1506491,B36 Torshavn,HB Torshavn,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1510610,IF Karlstad II,Motala,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1510791,Korsnäs,Sunnersta,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1510792,Lidingö,Kungsängen,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1510794,Täby,Helges,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1511156,Örebro Syrianska,Lindo FF,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1511158,Smedby,Haninge,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1513577,Flora Tallinn,Paide,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1514211,Vestri,Afturelding,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1515765,Umea FF,IFK Östersund,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1520731,Avai,Cuiaba,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1526864,Caxias,Maringá,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1527998,Yelimay Semey,Atyrau,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1529752,Dainava,FA Šiauliai II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1534344,FC Energetik-Bgu Minsk,Uni Minsk,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1535632,TIL 2020 W,Åsane W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536387,Baltika II,Chertanovo Moscow,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536388,Dinamo Vologda,Kosmos Dolgoprudny,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555001,Difaa EL Jadida,Wydad AC,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555002,FAR Rabat,Kawkab Marrakech,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555003,FUS Rabat,Olympique Dcheïra,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555004,Hassania Agadir,UTS Rabat,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555005,Ittihad Tanger,CR Khemis Zemamra,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555006,Maghreb Fès,Renaissance Berkane,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555007,Olympique Safi,Yacoub El Mansour,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1555008,Raja Casablanca,CODM Meknès,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1512944,PWD Bamenda,Dynamo de Douala,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1512949,Panthère,Aigle Royal de Moungo,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1512950,Stade Renard,Victoria United,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1527620,Kara-Balta,Abdish-Ata,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1527623,Ozgon,Toktogul,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548226,Be'sat Kermanshah,Havadar,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548227,Damash Gilanian,Mes Soongoun,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548228,Mes Kerman,Pars Jonoubi JAM,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548229,Navad Urmia,Naft Bandar Abbas,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548230,Niroye Zamini,Fard Alborz,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554025,Dikaki,Bitam,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1496267,Grorud,Junkeren,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1497611,Norrby IF,United Nordic,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1497615,Ostersunds FK,IFK Norrkoping,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1505188,Assyriska FF,IF Karlstad,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1507390,Iveria Khashuri,Lokomotivi Tbilisi,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1512945,Colombe,Aigle Royal,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1513172,New England II,Chicago Fire II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1515867,Riga,FK Liepaja,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1525895,Bate Borisov,Arsenal,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1527996,Aktobe,FC Astana,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1535631,Viking FK W,Kolbotn W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536392,Torpedo Vladimir,Cherepovets,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1541096,Suhul Shire,Kedus Giorgis,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1547551,FAP,Bamboutos,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1547552,Bafmeng United,Foncha ST,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1547553,Sable,Tonnerre,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1547554,Yafoot,Union Douala,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548231,Saipa,Ario Eslamshahr,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553721,La Luz,Cerrito,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1489397,Spain,Saudi Arabia,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1513169,The Town,Ventura County,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1514210,IR Reykjavik,Völsungur,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1519584,Tartu Welco,Nõmme United II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1521629,JK Tabasalu,Tartu Kalev,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1529113,Colina,Municipal Salamanca,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1534054,Ottawa Rapid W,AFC Toronto W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1536391,Murom,Iskra Smolensk,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548232,Nassaji Mazandaran,Mes Shahr-e Babak,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548233,Sanat Naft,Shahrdari Noshahr,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1548234,Shenavarsazi Qeshm,Naft Gachsaran,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553056,UCV Moquegua,Bentín Tacna Heroica,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554493,Frammersbach,Bayern Alzenau,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554494,Molde,KFUM Oslo,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1544448,Antofagasta,D. La Serena,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1544449,Huachipato,D. Puerto Montt,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1525900,Neman,Dinamo Minsk,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1499474,Argentino de Merlo,Dock Sud,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1499475,Arsenal Sarandi,Deportivo Merlo,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1499482,Talleres Remedios,Comunicaciones,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553789,Al Shabab,Al Jahra,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553790,Al Tadhamon,Al Nasar,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498353,Deportivo Madryn,Los Andes,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1508784,Breidablik,KA Akureyri,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1508785,FH hafnarfjordur,Thor Akureyri,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1508786,Valur Reykjavik,Keflavik,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1508787,IBV Vestmannaeyjar,Stjarnan,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530411,Guillermo Brown,Sol de Mayo,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1534055,Montreal Roses W,Calgary Wild W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1541985,Hercílio Luz,Metropolitano,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1541986,Juventus SC,Tubarao,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1541987,Guarani de Palhoça,Nação,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1542027,Fluminense-SC,Jaraguá,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1543622,Fluminense De Feira,SSA,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
