target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_date_utc,fixture_status,downstream_use,scored_candidate_status,fixture_detail_available,predictions_available,odds_available,prediction_winner_name,pred_home_total_pct,pred_away_total_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_2_5_odd,under_2_5_odd,market_signal_summary,candidate_signal_score,candidate_signal_band,promotion_input_status,promotion_input_reason,promotion_permission,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-21,2026-06-21T16:35:51+01:00,1493546,Birmingham Legion,Loudoun United,USL Championship,USA,2026-06-21T00:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Birmingham Legion,49.3,51.2,1.68,3.80,4.10,1.62,2.20,prediction_winner=Birmingham Legion | pred_total_home_away=49.3/51.2 | 1x2=1.68/3.80/4.10 | ou2.5=1.62/2.20,57,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493871,Forward Madison,NY Cosmos,USL League One,USA,2026-06-21T00:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Forward Madison,66.0,34.0,1.55,3.80,5.20,1.70,2.05,prediction_winner=Forward Madison | pred_total_home_away=66.0/34.0 | 1x2=1.55/3.80/5.20 | ou2.5=1.70/2.05,100,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1513167,Huntsville City,Crown Legacy,MLS Next Pro,USA,2026-06-21T00:00:00+00:00,PST,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Crown Legacy,42.2,58.0,3.20,3.60,1.91,,,prediction_winner=Crown Legacy | pred_total_home_away=42.2/58.0 | 1x2=3.20/3.60/1.91,68,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1525023,Little Rock Rangers,Mississippi Brilla,USL League Two,USA,2026-06-21T00:00:00+00:00,FT,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1525028,Red River,Louisiana Krewe,USL League Two,USA,2026-06-21T00:00:00+00:00,FT,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1525042,Charlottesville Blues,Virginia Marauders,USL League Two,USA,2026-06-21T00:00:00+00:00,FT,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493548,FC Tulsa,Colorado Springs,USL Championship,USA,2026-06-21T00:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,FC Tulsa,54.7,45.3,2.55,3.45,2.40,1.70,2.05,prediction_winner=FC Tulsa | pred_total_home_away=54.7/45.3 | 1x2=2.55/3.45/2.40 | ou2.5=1.70/2.05,69,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493870,Corpus Christi,Sarasota Paradise,USL League One,USA,2026-06-21T00:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Sarasota Paradise,46.4,53.6,2.05,3.40,3.20,1.80,1.93,prediction_winner=Sarasota Paradise | pred_total_home_away=46.4/53.6 | 1x2=2.05/3.40/3.20 | ou2.5=1.80/1.93,65,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1525039,McKinney Chupacabras,West Texas,USL League Two,USA,2026-06-21T00:30:00+00:00,FT,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1525040,Peoria,Sunflower State,USL League Two,USA,2026-06-21T00:30:00+00:00,FT,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493874,Spokane Velocity,One Knoxville,USL League One,USA,2026-06-21T01:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,One Knoxville,38.7,61.3,2.25,3.10,3.10,2.20,1.62,prediction_winner=One Knoxville | pred_total_home_away=38.7/61.3 | 1x2=2.25/3.10/3.10 | ou2.5=2.20/1.62,88,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1553055,Carlos A. Mannucci,Alianza Lima,Copa De La Liga,Peru,2026-06-21T01:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Alianza Lima,8.0,92.0,1.33,4.80,6.80,1.73,2.00,prediction_winner=Alianza Lima | pred_total_home_away=8.0/92.0 | 1x2=1.33/4.80/6.80 | ou2.5=1.73/2.00,100,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493868,Boise,Union Omaha,USL League One,USA,2026-06-21T01:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Union Omaha,41.2,58.8,2.20,3.55,2.75,1.62,2.20,prediction_winner=Union Omaha | pred_total_home_away=41.2/58.8 | 1x2=2.20/3.55/2.75 | ou2.5=1.62/2.20,81,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493550,Monterey Bay,El Paso Locomotive,USL Championship,USA,2026-06-21T02:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Monterey Bay,46.7,53.3,2.65,3.20,2.40,1.95,1.77,prediction_winner=Monterey Bay | pred_total_home_away=46.7/53.3 | 1x2=2.65/3.20/2.40 | ou2.5=1.95/1.77,64,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1525027,Redlands,Seahorses,USL League Two,USA,2026-06-21T02:00:00+00:00,FT,COVERAGE_GATE_ONLY,COVERAGE_ONLY_NO_SCORING,YES,NO,NO,,,,,,,,,,10,WEAK_SIGNAL,COVERAGE_ONLY_NO_PROMOTION,Downstream use is not scoring-allowed.,NO_PROMOTION_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493552,Phoenix Rising,Oakland Roots,USL Championship,USA,2026-06-21T02:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Phoenix Rising,56.3,43.7,2.10,3.50,2.90,1.65,2.15,prediction_winner=Phoenix Rising | pred_total_home_away=56.3/43.7 | 1x2=2.10/3.50/2.90 | ou2.5=1.65/2.15,73,MEDIUM_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493704,Las Vegas Lights,Orange County SC,USL Championship,USA,2026-06-21T02:30:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Las Vegas Lights,57.8,42.3,2.25,3.40,2.80,1.77,1.95,prediction_winner=Las Vegas Lights | pred_total_home_away=57.8/42.3 | 1x2=2.25/3.40/2.80 | ou2.5=1.77/1.95,78,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
2026-06-21,2026-06-21T16:35:51+01:00,1493553,Sacramento Republic,New Mexico United,USL Championship,USA,2026-06-21T03:00:00+00:00,FT,SCORING_ALLOWED_WITH_NORMAL_GATES,API_ENRICHED_SCORING_READY_PENDING_GATES,YES,YES,YES,Sacramento Republic,60.5,39.5,1.70,3.55,4.33,1.85,1.85,prediction_winner=Sacramento Republic | pred_total_home_away=60.5/39.5 | 1x2=1.70/3.55/4.33 | ou2.5=1.85/1.85,86,HIGH_SIGNAL_REVIEW,PROMOTION_INPUT_READY_REVIEW_ONLY,Candidate can be reviewed by normal scoring/promotion gates; no pick permission created.,REVIEW_ONLY_PROMOTION_INPUT,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,PROMOTION_INPUT_BRIDGE_V1_NO_AUTO_APPLY,NO,NO
