fixture_id,date,home_id,away_id,sup_pre_l3,gh,ga,res,is_oos
856800,2022-06-02 23:30:00,11,29,-0.021945524081598777,2.0,0.0,0,0
856825,2022-06-03 00:00:00,10983,2388,0.6220088246697528,2.0,1.0,0,0
858020,2022-06-03 00:30:00,2382,19,0.6122292490447226,1.0,0.0,0,0
857608,2022-06-03 02:00:00,16,7,0.25099546787725924,0.0,3.0,2,0
859130,2022-06-03 13:00:00,1524,1518,0.6528626491848628,2.0,0.0,0,0
854677,2022-06-03 14:00:00,1095,1096,0.3118938498066284,2.0,0.0,0,0
854722,2022-06-03 16:00:00,1092,1110,0.916217264760565,3.0,0.0,0,0
859118,2022-06-03 16:00:00,1534,2995,0.5551932433336795,2.0,2.0,1,0
863039,2022-06-03 16:00:00,1545,1552,-1.189431619580807,0.0,2.0,2,0
854581,2022-06-03 18:45:00,1,1118,0.9917202346558036,1.0,4.0,2,0
854579,2022-06-03 18:45:00,3,775,0.9058666496204825,0.0,3.0,2,0
854713,2022-06-03 18:45:00,1100,773,-0.1852941739233448,0.0,1.0,2,0
854723,2022-06-03 18:45:00,1107,1114,-0.24322463373635062,0.0,2.0,2,0
854580,2022-06-03 18:45:00,2,21,0.574951129660719,1.0,2.0,2,0
859117,2022-06-03 19:00:00,1502,1533,0.4258845262946234,2.0,0.0,0,0
859129,2022-06-03 19:00:00,1501,1507,1.1156932650507736,3.0,1.0,0,0
856876,2022-06-03 20:00:00,8168,8169,-0.3492358204561754,1.0,1.0,1,0
856875,2022-06-03 20:00:00,10984,8167,1.126975033558019,0.0,0.0,1,0
856873,2022-06-03 20:30:00,10985,8172,1.0670185187511048,1.0,1.0,1,0
856874,2022-06-03 20:30:00,5169,10982,-0.7626690089569796,1.0,4.0,2,0
856827,2022-06-03 21:00:00,8118,5161,-0.18302707458255618,2.0,0.0,0,0
856828,2022-06-03 21:00:00,5157,5541,0.24352951927365762,1.0,0.0,0,0
856801,2022-06-04 00:00:00,5530,4672,0.5065223518932898,0.0,1.0,2,0
856829,2022-06-04 02:00:00,5164,5168,0.7112972636282371,2.0,1.0,0,0
859120,2022-06-04 13:00:00,1493,1528,0.25993617235520555,1.0,1.0,1,0
854637,2022-06-04 13:00:00,1094,776,-0.6905620672392774,1.0,0.0,0,0
859131,2022-06-04 16:00:00,1508,1503,0.38133526502045034,0.0,1.0,2,0
859126,2022-06-04 16:00:00,1505,1489,-0.04120666020302699,1.0,1.0,1,0
854583,2022-06-04 16:00:00,769,10,-1.1900705879754188,1.0,0.0,0,0
854630,2022-06-04 16:00:00,1099,1113,0.49353823521683354,1.0,1.0,1,0
854679,2022-06-04 16:00:00,1097,1102,-0.13338043302112146,0.0,2.0,2,0
859128,2022-06-04 16:00:00,1492,1496,1.2568144551250389,1.0,0.0,0,0
854584,2022-06-04 18:45:00,768,25,0.5048466059832866,1.0,1.0,1,0
854680,2022-06-04 18:45:00,777,1098,1.7843524168970697,4.0,0.0,0,0
854632,2022-06-04 18:45:00,1109,774,-0.028985006650969813,2.0,0.0,0,0
859125,2022-06-04 19:00:00,1532,1519,1.541168145844307,2.0,0.0,0,0
859127,2022-06-04 19:00:00,1500,1517,1.4440297739193835,4.0,0.0,0,0
859132,2022-06-04 19:00:00,1491,1510,0.5183439559779073,3.0,0.0,0,0
859137,2022-06-04 19:00:00,13,1516,1.072237386563693,3.0,1.0,0,0
856831,2022-06-04 21:00:00,5158,2386,-0.0911608790016053,0.0,0.0,1,0
856802,2022-06-04 23:00:00,8171,2385,0.5100840388400346,1.0,1.0,1,0
856830,2022-06-04 23:30:00,8170,5162,0.8280550768220077,1.0,2.0,2,0
856807,2022-06-05 02:00:00,5159,5533,1.7213132147634815,3.0,1.0,0,0
859158,2022-06-05 13:00:00,1520,28,-0.7697748398133271,0.0,0.0,1,0
859122,2022-06-05 13:00:00,1495,1506,0.21831622308011367,2.0,1.0,0,0
859147,2022-06-05 13:00:00,1490,1529,0.08786034486231109,1.0,1.0,1,0
854724,2022-06-05 13:00:00,1115,1112,-1.0480502816953947,0.0,2.0,2,0
859148,2022-06-05 13:00:00,1527,1504,-0.6713579959067864,1.0,1.0,1,0
859036,2022-06-05 15:30:00,30,4673,0.4265976519756489,1.0,0.0,0,0
854682,2022-06-05 16:00:00,1093,1105,-1.8075353740662365,0.0,2.0,2,0
864476,2022-06-05 16:00:00,767,772,0.4834022363072896,1.0,0.0,0,0
854681,2022-06-05 16:00:00,1106,771,-0.4897911631325722,0.0,0.0,1,0
856804,2022-06-05 17:00:00,29,8117,1.4420178621683244,2.0,0.0,0,0
861486,2022-06-05 17:00:00,23,8,-0.037796685730450585,0.0,1.0,2,0
864291,2022-06-05 18:00:00,26,1101,2.5924110117631196,5.0,0.0,0,0
854586,2022-06-05 18:45:00,27,15,0.7532152548786426,4.0,0.0,0,0
854684,2022-06-05 18:45:00,1103,1104,0.0888003174380908,2.0,5.0,2,0
854633,2022-06-05 18:45:00,14,1091,0.9761749004880271,4.0,1.0,0,0
854634,2022-06-05 18:45:00,5,1090,0.7254763645801733,1.0,2.0,2,0
854585,2022-06-05 18:45:00,770,9,-0.5480895992464399,2.0,2.0,1,0
854683,2022-06-05 18:45:00,1111,1117,0.09015635165674568,0.0,1.0,2,0
859121,2022-06-05 19:00:00,32,1509,1.1841545578462374,1.0,0.0,0,0
856877,2022-06-05 19:00:00,5531,8150,1.44012042702443,1.0,1.0,1,0
856834,2022-06-05 19:00:00,5161,5528,1.4979258674681122,2.0,0.0,0,0
856832,2022-06-05 20:00:00,2388,5527,0.6084871915939715,3.0,0.0,0,0
860181,2022-06-05 21:00:00,2384,7,0.3586826964410006,0.0,0.0,1,0
856835,2022-06-05 23:00:00,5532,8118,0.2836140305075479,2.0,3.0,2,0
856833,2022-06-05 23:00:00,5526,10983,-0.22735995989478897,1.0,0.0,0,0
857897,2022-06-05 23:30:00,16,2382,0.6103776266880132,0.0,0.0,1,0
860591,2022-06-06 10:20:00,12,6,-0.7945994128372926,0.0,1.0,2,0
861487,2022-06-06 11:00:00,17,2383,0.711625234118533,2.0,0.0,0,0
854725,2022-06-06 16:00:00,1092,1107,1.65317591495367,1.0,0.0,0,0
854588,2022-06-06 18:45:00,3,2,-0.1902724082098013,1.0,1.0,1,0
854635,2022-06-06 18:45:00,18,778,0.2256130690271276,1.0,1.0,1,0
854686,2022-06-06 18:45:00,773,1095,1.4053646065271548,0.0,1.0,2,0
854726,2022-06-06 18:45:00,1110,1114,0.4937340164567543,0.0,0.0,1,0
854685,2022-06-06 18:45:00,1100,1096,0.7873570038118028,0.0,0.0,1,0
854587,2022-06-06 18:45:00,775,21,-0.5211879281695647,1.0,2.0,2,0
859157,2022-06-06 19:00:00,1521,1526,0.8172329230222588,2.0,0.0,0,0
856837,2022-06-06 19:00:00,5541,5164,-0.2636622686359108,2.0,2.0,1,0
856879,2022-06-06 20:00:00,8172,5169,0.34543118035793596,3.0,2.0,0,0
856878,2022-06-06 20:00:00,10982,10985,0.8394338670452098,2.0,2.0,1,0
856881,2022-06-06 22:00:00,8169,8168,1.093843099054811,1.0,1.0,1,0
856880,2022-06-06 23:00:00,8167,10984,-0.3823677549593836,3.0,0.0,0,0
856836,2022-06-07 00:00:00,5168,5157,0.7980500429312871,1.0,0.0,0,0
856805,2022-06-07 02:00:00,4672,5530,0.2380849267053458,1.0,2.0,2,0
859141,2022-06-07 13:00:00,2995,1502,-0.0788204953058681,1.0,3.0,2,0
859142,2022-06-07 16:00:00,1533,1534,0.5869572828748363,2.0,0.0,0,0
859153,2022-06-07 16:00:00,1507,1524,0.7313699045993198,2.0,1.0,0,0
854640,2022-06-07 16:00:00,1099,1109,0.772253554009608,2.0,0.0,0,0
854571,2022-06-07 18:00:00,1563,20,-0.08602176824726648,1.0,2.0,2,0
854591,2022-06-07 18:45:00,25,10,-0.2182447511684793,1.0,1.0,1,0
854592,2022-06-07 18:45:00,768,769,1.476672442790226,2.0,1.0,0,0
854688,2022-06-07 18:45:00,1097,777,-0.9164698073845476,0.0,6.0,2,0
854687,2022-06-07 18:45:00,1098,1102,-0.2566557639350081,0.0,1.0,2,0
854639,2022-06-07 18:45:00,1113,774,0.24973031214180474,1.0,0.0,0,0
859162,2022-06-07 19:00:00,1514,13,-0.743808922614206,0.0,1.0,2,0
856839,2022-06-07 20:00:00,5162,5158,0.34872696405305875,2.0,1.0,0,0
856838,2022-06-07 21:00:00,2386,8170,0.40359339532380983,3.0,2.0,0,0
856803,2022-06-07 23:00:00,5533,5159,-0.976705936164846,2.0,2.0,1,0
856806,2022-06-08 01:00:00,2385,8171,0.23452323975860087,3.0,1.0,0,0
844546,2022-06-08 04:30:00,1555,1550,0.9759720814603534,0.0,0.0,1,0
844545,2022-06-08 09:00:00,1562,5534,1.263901212882356,1.0,0.0,0,0
844551,2022-06-08 09:15:00,1547,1560,2.1265827485572006,2.0,0.0,0,0
862930,2022-06-08 10:30:00,1536,1556,1.4841659952827138,4.0,0.0,0,0
844550,2022-06-08 11:30:00,4460,1553,0.35143610555878063,2.0,1.0,0,0
844548,2022-06-08 12:00:00,1564,1549,1.4188247598912376,3.0,0.0,0,0
844552,2022-06-08 13:00:00,1539,1538,0.3970695798849683,1.0,3.0,2,0
859149,2022-06-08 13:00:00,1519,1505,0.9700512605795704,1.0,1.0,1,0
844549,2022-06-08 15:00:00,1537,1543,1.1453707738292735,2.0,0.0,0,0
862931,2022-06-08 15:00:00,1554,1546,0.7942989255972532,2.0,1.0,0,0
844547,2022-06-08 15:30:00,1568,5166,1.877946365743253,3.0,0.0,0,0
859151,2022-06-08 16:00:00,1517,1492,-0.1013135535277227,1.0,0.0,0,0
859155,2022-06-08 16:00:00,1503,1491,0.8209750217068998,0.0,0.0,1,0
859150,2022-06-08 16:00:00,1489,1532,-0.9807981890235793,0.0,2.0,2,0
844544,2022-06-08 16:15:00,1570,1571,0.09895496654278046,1.0,2.0,2,0
854589,2022-06-08 18:45:00,1,24,1.4513234566375515,6.0,1.0,0,0
854629,2022-06-08 18:45:00,1108,1094,1.2103701626999788,2.0,0.0,0,0
854631,2022-06-08 18:45:00,776,772,0.3581274527284223,0.0,1.0,2,0
854590,2022-06-08 18:45:00,767,1118,-0.26506426787826376,1.0,2.0,2,0
859156,2022-06-08 19:00:00,1510,1508,-0.23143968550798644,2.0,1.0,0,0
859161,2022-06-08 19:00:00,1516,1512,0.9634380023943598,0.0,1.0,2,0
844543,2022-06-08 19:15:00,1548,1545,1.7013664964839343,2.0,0.0,0,0
859152,2022-06-09 13:00:00,1496,1500,-1.1103161183194288,1.0,3.0,2,0
859144,2022-06-09 13:00:00,1528,1530,-0.47580502094604693,0.0,1.0,2,0
859116,2022-06-09 16:00:00,1513,1494,0.8982563643747409,5.0,1.0,0,0
859145,2022-06-09 16:00:00,1509,1495,0.7061133423255506,1.0,0.0,0,0
859115,2022-06-09 16:00:00,19,1499,1.0899639602157247,2.0,1.0,0,0
859146,2022-06-09 16:00:00,1506,32,-0.6193695660546304,2.0,0.0,0,0
861488,2022-06-09 17:00:00,23,2379,0.6727206039168756,0.0,1.0,2,0
859154,2022-06-09 17:00:00,1518,1501,-1.0107112616376852,0.0,0.0,1,0
863034,2022-06-09 18:00:00,1552,4673,0.13820098213625143,0.0,0.0,1,0
854692,2022-06-09 18:45:00,1105,1104,0.5927620574318907,0.0,3.0,2,0
854594,2022-06-09 18:45:00,15,9,-0.1412675565450161,0.0,1.0,2,0
854593,2022-06-09 18:45:00,27,770,1.1600372975800664,2.0,0.0,0,0
861763,2022-06-09 18:45:00,1115,18,-1.7960375514710456,0.0,1.0,2,0
854641,2022-06-09 18:45:00,1090,1091,0.6342243324751895,0.0,0.0,1,0
854691,2022-06-09 18:45:00,1093,1103,-1.3035736340724369,1.0,1.0,1,0
854689,2022-06-09 18:45:00,1111,771,0.28669596559481636,3.0,2.0,0,0
854642,2022-06-09 18:45:00,5,14,0.38352579656733554,0.0,1.0,2,0
854690,2022-06-09 18:45:00,1117,1106,1.4309380556692786,3.0,0.0,0,0
854727,2022-06-09 18:45:00,1112,1101,0.11025696965633303,1.0,2.0,2,0
856883,2022-06-09 19:00:00,5531,5540,0.4469635954599977,0.0,1.0,2,0
859135,2022-06-09 19:00:00,31,1531,1.5336386729391347,2.0,1.0,0,0
856884,2022-06-09 22:00:00,8169,5539,-0.31367556488074166,0.0,3.0,2,0
856841,2022-06-09 22:00:00,5527,10983,-0.11358509836577102,0.0,1.0,2,0
856844,2022-06-09 22:00:00,5528,8118,-0.19798787498760273,1.0,1.0,1,0
856882,2022-06-09 22:00:00,8167,5536,-0.3035167923287303,2.0,3.0,2,0
856840,2022-06-09 23:00:00,5526,2388,0.022345225475646102,0.0,2.0,2,0
856812,2022-06-10 00:00:00,11,8117,1.047768698787408,5.0,0.0,0,0
856809,2022-06-10 02:30:00,5529,5530,1.7828519250335686,4.0,0.0,0,0
861489,2022-06-10 11:00:00,17,2380,0.9968516368675431,2.0,2.0,1,0
854729,2022-06-10 16:00:00,1114,1092,-0.293040363319366,2.0,4.0,2,0
854693,2022-06-10 16:00:00,1096,773,-0.6003475384358299,0.0,1.0,2,0
854694,2022-06-10 18:45:00,1100,1095,0.8477667933044922,1.0,1.0,1,0
854728,2022-06-10 18:45:00,1110,1107,1.1092622894924227,2.0,1.0,0,0
854643,2022-06-10 18:45:00,778,1116,0.12169240298896794,1.0,2.0,2,0
854595,2022-06-10 18:45:00,775,2,-0.7238354185309659,1.0,1.0,1,0
854596,2022-06-10 18:45:00,21,3,0.7322321964470355,0.0,1.0,2,0
856842,2022-06-10 19:00:00,5541,5168,0.07533135569300858,0.0,2.0,2,0
856843,2022-06-10 21:00:00,5157,5164,-0.39243638866157093,0.0,2.0,2,0
856845,2022-06-10 23:00:00,5532,5161,-0.2717166833743261,1.0,1.0,1,0
856810,2022-06-11 02:00:00,2384,5533,2.772477089805397,5.0,0.0,0,0
844555,2022-06-11 04:30:00,5534,1555,-0.08828828822475471,0.0,1.0,2,0
844556,2022-06-11 09:00:00,1550,1562,-0.6623704489206834,0.0,5.0,2,0
844561,2022-06-11 09:15:00,1560,1539,-0.46647529128188303,1.0,2.0,2,0
862932,2022-06-11 10:30:00,1546,1536,-0.08525430636745102,0.0,1.0,2,0
844559,2022-06-11 11:30:00,1543,4460,-0.25417395251101227,0.0,3.0,2,0
844557,2022-06-11 12:00:00,5166,1564,-0.9165909353423916,0.0,2.0,2,0
844562,2022-06-11 13:00:00,1538,1547,-0.567962479963015,1.0,2.0,2,0
854647,2022-06-11 13:00:00,772,1094,1.4493455324088085,3.0,0.0,0,0
844560,2022-06-11 15:00:00,1553,1537,0.24658163032022912,1.0,2.0,2,0
862933,2022-06-11 15:00:00,1556,1554,-0.7039960573152448,0.0,2.0,2,0
844558,2022-06-11 15:30:00,1549,1568,-0.8909656330948279,0.0,4.0,2,0
854646,2022-06-11 16:00:00,776,1108,0.597102822437252,3.0,0.0,0,0
854695,2022-06-11 16:00:00,1098,1097,0.2490283083854311,2.0,1.0,0,0
844553,2022-06-11 16:15:00,1545,1570,-0.06836838386854449,1.0,4.0,2,0
854598,2022-06-11 18:45:00,767,1,-0.8844808632347496,1.0,1.0,1,0
854599,2022-06-11 18:45:00,10,768,0.830309063083146,0.0,0.0,1,0
854600,2022-06-11 18:45:00,769,25,-0.5995221975076217,1.0,1.0,1,0
854648,2022-06-11 18:45:00,774,1099,0.373642370539315,1.0,0.0,0,0
854696,2022-06-11 18:45:00,1102,777,-0.4107857350641083,0.0,2.0,2,0
854645,2022-06-11 18:45:00,1109,1113,0.0935883205065432,1.0,1.0,1,0
854597,2022-06-11 18:45:00,1118,24,0.8319068612810656,2.0,2.0,1,0
844554,2022-06-11 19:15:00,1571,1548,-0.24273852196089918,0.0,1.0,2,0
856846,2022-06-11 20:00:00,5162,2386,-0.1147375542478643,2.0,6.0,2,0
856885,2022-06-11 20:00:00,8172,10982,-0.7895414678983614,0.0,2.0,2,0
865799,2022-06-11 20:00:00,7,11,1.358928768801656,5.0,0.0,0,0
856886,2022-06-11 22:00:00,10985,5169,1.040146059809723,8.0,2.0,0,0
856847,2022-06-11 23:30:00,8170,5158,0.8044784015757487,3.0,2.0,0,0
861490,2022-06-12 00:00:00,2382,1500,0.4233556337694422,1.0,0.0,0,0
856811,2022-06-12 02:00:00,16,8171,1.119197452465614,3.0,0.0,0,0
854697,2022-06-12 13:00:00,771,1106,1.2343984417312077,2.0,2.0,1,0
854649,2022-06-12 16:00:00,1090,5,0.01913091401846223,3.0,2.0,0,0
854699,2022-06-12 16:00:00,1105,1093,2.5521426526648723,4.0,0.0,0,0
854698,2022-06-12 16:00:00,1104,1103,0.6558069611605447,0.0,0.0,1,0
866555,2022-06-12 18:00:00,22,1532,0.5031340302396405,1.0,2.0,2,0
854730,2022-06-12 18:45:00,1112,1115,1.7926575602940302,1.0,0.0,0,0
854700,2022-06-12 18:45:00,1117,1111,0.6544509269418899,2.0,0.0,0,0
854601,2022-06-12 18:45:00,9,770,1.2926968778450754,2.0,0.0,0,0
854602,2022-06-12 18:45:00,15,27,-0.00860797628000709,1.0,0.0,0,0
854650,2022-06-12 18:45:00,1091,14,-0.23156762188939162,2.0,2.0,1,0
856849,2022-06-12 20:00:00,2388,5526,0.7222620531229894,3.0,1.0,0,0
856848,2022-06-12 22:00:00,10983,5527,0.8581923769644065,2.0,1.0,0,0
856808,2022-06-12 22:00:00,8117,11,-0.30316142018877246,0.0,0.0,1,0
856889,2022-06-12 22:00:00,5539,8168,1.7798223032348703,6.0,0.0,0,0
856888,2022-06-12 22:00:00,5540,8150,1.3654604708637503,2.0,0.0,0,0
856887,2022-06-12 23:00:00,5536,10984,0.2934526766686645,1.0,1.0,1,0
859140,2022-06-13 13:00:00,1494,19,-0.8620390133249549,0.0,10.0,2,0
854701,2022-06-13 14:00:00,1095,773,-0.6607573279285193,2.0,1.0,0,0
854702,2022-06-13 16:00:00,1096,1100,-0.04274972521316733,2.0,0.0,0,0
862598,2022-06-13 16:00:00,778,1101,1.0049348097041744,0.0,0.0,1,0
859139,2022-06-13 16:00:00,1499,1513,0.3630332459317602,2.0,2.0,1,0
865834,2022-06-13 18:00:00,20,30,0.5290213263962836,0.0,0.0,1,0
854651,2022-06-13 18:45:00,18,1116,-0.02499816728322224,2.0,2.0,1,0
854603,2022-06-13 18:45:00,21,775,1.2657952067682001,2.0,0.0,0,0
854604,2022-06-13 18:45:00,2,3,0.9348796868084368,0.0,1.0,2,0
859160,2022-06-13 19:00:00,1525,31,-1.500979663769159,0.0,2.0,2,0
856851,2022-06-13 23:00:00,5168,5541,0.6692759229056269,4.0,1.0,0,0
856850,2022-06-14 00:00:00,5164,5157,1.1370436672602064,4.0,0.0,0,0
856853,2022-06-14 00:00:00,5161,5532,1.0163239619729616,2.0,0.0,0,0
856814,2022-06-14 02:00:00,4672,5529,-1.1724633590289049,2.0,1.0,0,0
844565,2022-06-14 04:30:00,1562,1555,0.8033092853582834,4.0,0.0,0,0
844566,2022-06-14 09:00:00,1550,5534,0.22922712466235462,0.0,2.0,2,0
844571,2022-06-14 09:15:00,1547,1539,1.2878038179759999,1.0,0.0,0,0
862934,2022-06-14 10:30:00,1556,1546,-0.28200077101730936,2.0,6.0,2,0
863632,2022-06-14 11:00:00,17,32,0.7132105093125439,4.0,1.0,0,0
844570,2022-06-14 11:30:00,1553,1543,1.0196487648501849,2.0,2.0,1,0
844568,2022-06-14 12:00:00,1549,5166,0.6146770933491071,1.0,0.0,0,0
844572,2022-06-14 13:00:00,1538,1560,1.186316629294868,4.0,1.0,0,0
862935,2022-06-14 15:00:00,1554,1536,0.3367409799304845,0.0,0.0,1,0
844569,2022-06-14 15:00:00,1537,4460,0.5188931820189435,4.0,0.0,0,0
844567,2022-06-14 15:30:00,1568,1564,0.5890517911015435,2.0,0.0,0,0
854653,2022-06-14 16:00:00,1094,1108,-0.46576288410134326,1.0,4.0,2,0
854732,2022-06-14 16:00:00,1114,1110,0.2508732621418812,2.0,1.0,0,0
844563,2022-06-14 16:15:00,1548,1570,1.260694473316072,3.0,0.0,0,0
855729,2022-06-14 18:00:00,29,4673,0.1669287000895845,1.0,0.0,0,0
854605,2022-06-14 18:45:00,1118,767,1.0096715464768993,3.0,2.0,0,0
854703,2022-06-14 18:45:00,1102,1098,1.0012630425336435,2.0,2.0,1,0
854731,2022-06-14 18:45:00,1107,1092,-0.9085686363550345,0.0,2.0,2,0
854704,2022-06-14 18:45:00,777,1097,1.6610770859831832,2.0,0.0,0,0
854656,2022-06-14 18:45:00,774,1109,0.7735922852496053,0.0,3.0,2,0
854606,2022-06-14 18:45:00,24,1,-0.706716178038916,0.0,1.0,2,0
854607,2022-06-14 18:45:00,10,769,1.9346778665740543,0.0,4.0,2,0
854655,2022-06-14 18:45:00,1113,1099,0.25106904338180197,3.0,2.0,0,0
854654,2022-06-14 18:45:00,772,776,0.38647982587021323,1.0,1.0,1,0
854608,2022-06-14 18:45:00,25,768,0.23976067261534895,5.0,2.0,0,0
844564,2022-06-14 19:15:00,1571,1545,1.0863243352237173,7.0,0.0,0,0
856891,2022-06-14 20:00:00,10982,8172,1.534148746496997,2.0,0.0,0,0
856890,2022-06-14 20:30:00,5169,10985,-0.29553878121108745,2.0,0.0,0,0
856855,2022-06-14 22:00:00,2386,5162,0.8593448328464999,6.0,0.0,0,0
856813,2022-06-15 00:00:00,2385,16,-0.5123705734076953,1.0,1.0,1,0
856815,2022-06-15 02:00:00,5159,2384,-0.6788602357425981,1.0,1.0,1,0
856852,2022-06-15 19:00:00,8118,5528,0.9425951535862382,1.0,0.0,0,0
873906,2022-07-05 12:00:00,1515,1520,-0.9383606258777859,0.0,1.0,2,0
873907,2022-07-05 15:00:00,1529,1524,0.27683940739109714,3.0,1.0,0,0
873908,2022-07-06 12:00:00,1497,2995,-0.5948136828589525,0.0,3.0,2,0
873909,2022-07-06 15:00:00,1518,1495,-0.16570397259862069,2.0,1.0,0,0
873910,2022-07-07 12:00:00,1524,1520,0.06220080187764032,0.0,1.0,2,0
873911,2022-07-07 15:00:00,1529,1515,1.2774008351465234,3.0,0.0,0,0
873912,2022-07-08 12:00:00,1495,2995,-0.0868984114687581,1.0,1.0,1,0
873913,2022-07-08 15:00:00,1518,1497,0.34221129879157375,2.0,1.0,0,0
873915,2022-07-10 12:00:00,1520,1529,-0.33904020926873746,1.0,0.0,0,0
873914,2022-07-10 12:00:00,1515,1524,-1.0005614277554262,1.0,2.0,2,0
873917,2022-07-10 15:00:00,2995,1518,0.2526023840673788,2.0,0.0,0,0
873916,2022-07-10 15:00:00,1497,1495,-0.5079152713901944,0.0,2.0,2,0
873904,2022-07-12 12:00:00,1490,1493,-0.18889834547698603,0.0,2.0,2,0
896947,2022-07-12 15:00:00,1507,1520,0.3591325312415872,1.0,1.0,1,0
896948,2022-07-13 12:00:00,13,2995,1.248245818922777,1.0,1.0,1,0
873905,2022-07-13 15:00:00,1531,1512,0.5011498789176085,0.0,0.0,1,0
898063,2022-07-15 10:00:00,1490,1531,-0.5872081500025566,1.0,2.0,2,0
898061,2022-07-15 14:00:00,1493,1512,0.1028400743920379,1.0,0.0,0,0
898064,2022-07-15 14:00:00,1520,2995,-0.016218676170912272,2.0,0.0,0,0
898062,2022-07-15 17:00:00,1507,13,-0.9053319638521021,4.0,3.0,0,0
901637,2022-07-17 08:00:00,1531,1520,0.5400378926220175,2.0,1.0,0,0
901638,2022-07-17 13:30:00,1512,13,-1.2255764813892802,1.0,1.0,1,0
901636,2022-07-17 17:00:00,1493,1507,-0.2174044431451403,0.0,1.0,2,0
942169,2022-07-18 00:00:00,1497,1515,0.7316130338999196,2.0,0.0,0,0
858414,2022-07-19 10:20:00,12,4460,1.6099094609008497,6.0,0.0,0,0
858415,2022-07-20 10:00:00,1566,17,-0.6711001330490184,0.0,3.0,2,0
858416,2022-07-24 07:00:00,17,4460,1.5967340556230305,3.0,0.0,0,0
858417,2022-07-24 10:20:00,12,1566,0.6842755383268376,0.0,0.0,1,0
858418,2022-07-27 07:00:00,1566,4460,0.9256339225740121,1.0,0.0,0,0
858419,2022-07-27 10:20:00,12,17,0.013175405277819241,3.0,0.0,0,0
942170,2022-08-15 19:00:00,1491,1500,-0.6628342833625642,1.0,0.0,0,0
942171,2022-08-18 19:00:00,1491,1500,-0.6628342833625642,1.0,1.0,1,0
942682,2022-08-20 16:30:00,1569,31,-0.43279935185509916,2.0,2.0,1,0
945817,2022-08-21 00:00:00,1506,1519,0.19370303376142686,0.0,0.0,1,0
945818,2022-08-22 00:00:00,1500,1509,1.2715884013442962,0.0,0.0,1,0
942683,2022-08-23 16:30:00,1569,1504,0.363604147395096,2.0,1.0,0,0
942684,2022-08-26 15:00:00,1569,2385,0.6050153104854116,1.0,1.0,1,0
857898,2022-09-01 01:00:00,16,2380,0.9088888335691472,0.0,1.0,2,0
962284,2022-09-21 08:00:00,5538,1549,0.8330355825580142,0.0,3.0,2,0
942172,2022-09-21 12:00:00,1542,1546,1.079759064284597,4.0,0.0,0,0
953174,2022-09-21 12:00:00,4460,1556,1.1907914263273884,2.0,0.0,0,0
962285,2022-09-21 17:00:00,1526,1519,0.08099527374151538,0.0,0.0,1,0
942166,2022-09-21 18:45:00,1115,1515,-0.6214090045306013,0.0,0.0,1,0
854638,2022-09-21 18:45:00,1108,772,0.0015832367413895487,3.0,0.0,0,0
942142,2022-09-22 10:00:00,20,4673,0.7103041816259288,1.0,0.0,0,0
945954,2022-09-22 12:00:00,1543,1560,0.334412378307454,0.0,1.0,2,0
854705,2022-09-22 14:00:00,1095,1100,0.19758402578602688,2.0,1.0,0,0
962413,2022-09-22 14:30:00,1524,28,-0.7792268597368266,0.0,1.0,2,0
961013,2022-09-22 16:00:00,2379,18,1.1445804610964163,0.0,1.0,2,0
854734,2022-09-22 16:00:00,1092,1114,1.1243562020621591,1.0,2.0,2,0
948656,2022-09-22 18:00:00,8171,5164,0.30341480374569646,2.0,1.0,0,0
854609,2022-09-22 18:45:00,3,21,-0.009543405653561654,2.0,1.0,0,0
854610,2022-09-22 18:45:00,2,775,1.3196934523065376,2.0,0.0,0,0
854611,2022-09-22 18:45:00,1,767,1.5616759129363411,2.0,1.0,0,0
854708,2022-09-22 18:45:00,773,1096,1.211453813278312,1.0,2.0,2,0
854707,2022-09-22 18:45:00,777,1102,1.3214589284252953,3.0,3.0,1,0
854733,2022-09-22 18:45:00,1107,1110,-0.360166883698574,0.0,2.0,2,0
854612,2022-09-22 18:45:00,24,1118,-0.22535659066613217,0.0,2.0,2,0
854706,2022-09-22 18:45:00,1097,1098,0.3384201178522948,1.0,1.0,1,0
945950,2022-09-23 06:00:00,1530,1568,0.6108119305247288,0.0,2.0,2,0
945951,2022-09-23 11:00:00,17,29,0.7853768682339781,2.0,2.0,1,0
942148,2022-09-23 12:25:00,12,2384,0.2125694032283763,2.0,0.0,0,0
962707,2022-09-23 15:00:00,1567,1552,0.23982523751667095,1.0,1.0,1,0
945819,2022-09-23 15:30:00,1547,1533,0.8315427833493054,1.0,2.0,2,0
854709,2022-09-23 16:00:00,1104,1105,0.42104751454886985,2.0,0.0,0,0
942145,2022-09-23 16:00:00,2380,1563,0.43416827261200536,1.0,0.0,0,0
962047,2022-09-23 16:00:00,1521,1514,0.6024192662471914,0.0,0.0,1,0
854735,2022-09-23 16:00:00,1101,1112,0.6352624236993054,2.0,1.0,0,0
942143,2022-09-23 16:00:00,22,7,0.10618119304159884,1.0,0.0,0,0
959548,2022-09-23 16:00:00,1508,1502,0.08204519238650299,0.0,1.0,2,0
942144,2022-09-23 17:00:00,1569,5529,-0.5588675651803097,0.0,2.0,2,0
960604,2022-09-23 18:00:00,1548,1565,0.44859129432281575,2.0,0.0,0,0
