player_id,name,club_minutes,n_club_comps,g90_club,a90_club,sh90_club,son90_club,c90_club,nat_minutes,g90_nat,a90_nat,sh90_nat,son90_nat,c90_nat
129670,N. Mbuku,2217.0,2,0.16238,0.20298,1.13667,0.60893,0.16238,296.0,0.30405,0.30405,1.21622,0.30405,0.0
338014,N. Irankunda,2221.0,3,0.16209,0.16209,2.26925,1.05358,0.52679,318.0,0.56604,0.0,1.98113,0.84906,0.56604
299813,Ali Al Hamadi,556.0,4,0.16187,0.16187,1.78058,0.80935,0.16187,0.0,0.0,0.0,0.0,0.0,0.0
25448,K. Ayhan,558.0,3,0.16129,0.0,0.96774,0.16129,0.32258,102.0,0.0,0.0,1.76471,0.88235,0.0
290,V. van Dijk,5048.0,5,0.16046,0.05349,0.76664,0.35658,0.10697,0.0,0.0,0.0,0.0,0.0,0.0
344862,H. Mastouri,1123.0,1,0.16028,0.0,2.24399,1.12199,0.48085,537.0,0.1676,0.1676,1.34078,0.67039,0.0
36902,T. Reijnders,3377.0,6,0.15991,0.21321,1.67901,0.71957,0.0533,0.0,0.0,0.0,0.0,0.0,0.0
1117,K. Tierney,3381.0,3,0.15972,0.23957,0.61224,0.29281,0.07986,68.0,0.0,0.0,0.0,0.0,0.0
2755,A. Mabil,1721.0,1,0.15689,0.31377,1.30738,0.73213,0.15689,0.0,0.0,0.0,0.0,0.0,0.0
1125,R. Christie,1150.0,3,0.15652,0.0,1.17391,0.62609,0.31304,480.0,0.1875,0.0,1.125,0.5625,0.375
34168,Kim Jin-Gyu,1151.0,1,0.15639,0.15639,1.01651,0.39096,0.15639,558.0,0.0,0.0,0.80645,0.64516,0.16129
71230,C. Harvey,1727.0,2,0.15634,0.05211,1.04227,0.62536,0.15634,177.0,0.0,0.0,1.52542,0.50847,0.0
327599,Y. Titraoui,2904.0,1,0.15496,0.03099,1.27066,0.61983,0.21694,0.0,0.0,0.0,0.0,0.0,0.0
400948,Assane Diao,1163.0,2,0.15477,0.07739,1.47034,0.85125,0.15477,544.0,0.0,0.16544,1.65441,0.49632,0.0
20696,P. Gueye,2916.0,4,0.15432,0.06173,1.51235,0.55556,0.37037,984.0,0.36585,0.09146,1.92073,0.91463,0.36585
160925,T. Ali,1750.0,3,0.15429,0.15429,1.74857,0.77143,0.10286,0.0,0.0,0.0,0.0,0.0,0.0
24888,Hwang Hee-Chan,1767.0,3,0.1528,0.20374,1.17148,0.35654,0.3056,104.0,0.0,0.0,1.73077,1.73077,0.0
542644,A. Jasim,1183.0,1,0.15216,0.07608,1.59763,0.83686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,G. Lo Celso,1776.0,3,0.15203,0.15203,1.16554,0.70946,0.2027,195.0,0.46154,0.0,1.38462,0.92308,0.0
338045,D. Castillo,2374.0,2,0.15164,0.15164,0.90986,0.45493,0.22746,69.0,0.0,0.0,0.0,0.0,0.0
342035,C. Volpato,1190.0,2,0.15126,0.30252,1.28571,0.52941,0.30252,90.0,1.0,0.0,0.0,0.0,0.0
380587,I. Maza,2988.0,4,0.1506,0.18072,1.74699,0.72289,0.09036,337.0,0.53412,0.26706,1.86944,1.06825,0.0
70767,B. Ojeda,2392.0,3,0.1505,0.0,1.05351,0.48913,0.22575,199.0,0.0,0.0,0.45226,0.45226,0.45226
5995,N. de la Cruz,3600.0,6,0.15,0.0,1.475,0.675,0.3,0.0,0.0,0.0,0.0,0.0,0.0
719,F. Grillitsch,1804.0,2,0.14967,0.09978,0.59867,0.29933,0.24945,0.0,0.0,0.0,0.0,0.0,0.0
161921,G. Reyna,606.0,3,0.14851,0.0,0.44554,0.29703,0.14851,105.0,0.85714,0.85714,0.85714,0.85714,1.71429
147859,C. De Ketelaere,3036.0,3,0.14822,0.20751,1.21542,0.65217,0.11858,0.0,0.0,0.0,0.0,0.0,0.0
73522,A. Mozgovoy,1221.0,3,0.14742,0.0,0.07371,0.0,0.29484,90.0,0.0,0.0,1.0,0.0,0.0
328,Fabián Ruiz,2446.0,7,0.14718,0.25756,1.28782,0.55192,0.14718,0.0,0.0,0.0,0.0,0.0,0.0
2881,J. Gallardo,3093.0,3,0.14549,0.14549,1.19302,0.40737,0.43647,608.0,0.0,0.0,0.29605,0.0,0.29605
2810,D. Zakaria,4959.0,4,0.14519,0.12704,0.79855,0.34483,0.27223,135.0,0.0,0.0,0.0,0.0,0.66667
39143,K. Thorstvedt,2480.0,2,0.14516,0.14516,1.125,0.47177,0.32661,1133.0,0.15887,0.07944,0.79435,0.63548,0.39718
237078,P. Vite,5014.0,4,0.1436,0.08975,0.82569,0.44874,0.1077,322.0,0.0,0.0,0.2795,0.0,0.0
17269,Emam Ashour,1258.0,2,0.14308,0.35771,2.36089,0.78696,0.0,391.0,0.0,0.46036,1.61125,0.23018,0.0
38123,A. Hrustić,2522.0,2,0.14274,0.2498,1.07058,0.53529,0.21412,108.0,0.0,0.0,0.0,0.0,0.0
927,Lee Kang-In,1897.0,5,0.14233,0.18977,1.66052,0.90142,0.14233,410.0,0.0,0.65854,0.43902,0.21951,0.21951
350850,B. Zeneli,3179.0,2,0.14155,0.39635,1.16074,0.53791,0.08493,359.0,0.0,0.0,0.50139,0.0,0.0
30497,Bremer,2569.0,3,0.14013,0.1051,0.80576,0.3153,0.17517,0.0,0.0,0.0,0.0,0.0,0.0
65571,A. Ulmasaliev,1285.0,2,0.14008,0.0,0.56031,0.28016,0.14008,0.0,0.0,0.0,0.0,0.0,0.0
2514,A. Romero,1289.0,2,0.13964,0.20946,0.90768,0.34911,0.27929,45.0,0.0,0.0,0.0,0.0,0.0
128384,Vitinha,4512.0,7,0.13963,0.19947,1.15691,0.53856,0.05984,0.0,0.0,0.0,0.0,0.0,0.0
2978,A. Quintero,647.0,1,0.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,E. Kayembe,2593.0,2,0.13884,0.03471,1.1801,0.41651,0.17354,480.0,0.1875,0.0,1.3125,0.75,0.375
362145,A. Ahmed,3916.0,5,0.1379,0.32176,1.14913,0.59755,0.11491,453.0,0.19868,0.39735,0.59603,0.39735,0.19868
50057,E. Elmalı,1975.0,4,0.13671,0.0,0.50127,0.27342,0.13671,76.0,0.0,0.0,0.0,0.0,0.0
753,Marcos Llorente,3966.0,5,0.13616,0.11346,0.65809,0.3177,0.20424,0.0,0.0,0.0,0.0,0.0,0.0
6005,J. Quintero,2645.0,4,0.13611,0.27221,2.38185,1.08885,0.03403,81.0,0.0,1.11111,0.0,0.0,0.0
337587,J. Bos,2659.0,5,0.13539,0.30463,1.04927,0.5754,0.03385,239.0,0.37657,0.0,1.12971,0.75314,0.0
99211,Park Jin-Seop,1336.0,2,0.13473,0.06737,0.26946,0.2021,0.67365,1016.0,0.0,0.0,0.26575,0.0,0.08858
44349,Mohamed Kanno,4009.0,4,0.1347,0.0898,1.07758,0.62859,0.11225,823.0,0.10936,0.10936,0.87485,0.21871,0.32807
265782,D. Møller Wolfe,1339.0,3,0.13443,0.20164,0.20164,0.13443,0.06721,427.0,0.0,0.0,0.42155,0.0,0.0
184226,Yeremy Pino,3348.0,5,0.13441,0.16129,1.20968,0.56452,0.21505,0.0,0.0,0.0,0.0,0.0,0.0
544,N. Lang,2014.0,7,0.13406,0.22344,1.11718,0.62562,0.26812,0.0,0.0,0.0,0.0,0.0,0.0
69,B. Mechele,4700.0,2,0.13404,0.0383,0.72766,0.34468,0.09574,0.0,0.0,0.0,0.0,0.0,0.0
161585,Francisco Conceição,2694.0,3,0.13363,0.16704,1.90423,1.00223,0.13363,229.0,1.17904,0.0,0.0,0.0,0.0
152849,M. van de Ven,4045.0,5,0.1335,0.02225,0.40049,0.20025,0.33375,0.0,0.0,0.0,0.0,0.0,0.0
57807,A. Carrasquilla,3400.0,3,0.13235,0.18529,0.87353,0.42353,0.31765,1144.0,0.07867,0.07867,0.94406,0.39336,0.31469
2879,R. Alvarado,2722.0,3,0.13226,0.16532,1.554,0.72741,0.03306,518.0,0.0,0.0,1.56371,0.86873,0.0
36111,C. Huerta,681.0,2,0.13216,0.0,2.51101,1.18943,0.66079,179.0,0.0,0.0,1.50838,0.0,0.50279
386837,A. Sojka,2043.0,3,0.13216,0.08811,1.14537,0.44053,0.04405,87.0,0.0,0.0,1.03448,0.0,0.0
313383,O. Vargas,4104.0,6,0.13158,0.06579,0.78947,0.35088,0.17544,335.0,0.0,0.0,0.0,0.0,0.26866
265444,S. Langås,2058.0,2,0.1312,0.04373,0.69971,0.30612,0.17493,598.0,0.1505,0.0,0.90301,0.45151,0.1505
50739,B. Aaronson,2754.0,3,0.13072,0.1634,1.04575,0.62092,0.09804,311.0,0.28939,0.28939,0.86817,0.28939,0.0
1095,X. Schlager,2067.0,2,0.13062,0.04354,0.5225,0.30479,0.26125,0.0,0.0,0.0,0.0,0.0,0.0
348205,P. Sučić,2768.0,6,0.13006,0.19509,0.6828,0.32514,0.19509,350.0,0.0,0.0,0.0,0.0,0.0
13708,J. Arias,4173.0,8,0.1294,0.28037,1.33717,0.60388,0.10784,77.0,0.0,0.0,2.33766,1.16883,0.0
291024,Hélio Varela,2088.0,3,0.12931,0.08621,0.94828,0.60345,0.08621,3277.0,0.16478,0.10986,1.53799,0.63168,0.21971
26243,N. Schlotterbeck,3500.0,4,0.12857,0.02571,0.74571,0.30857,0.28286,0.0,0.0,0.0,0.0,0.0,0.0
35576,O. Pineda,3514.0,2,0.12806,0.12806,0.74274,0.30734,0.23051,378.0,0.2381,0.2381,0.47619,0.47619,0.2381
542,R. Gravenberch,4221.0,4,0.12793,0.14925,0.74627,0.3838,0.17058,0.0,0.0,0.0,0.0,0.0,0.0
228,A. Obispo,1414.0,3,0.1273,0.0,1.08204,0.50919,0.1273,0.0,0.0,0.0,0.0,0.0,0.0
39064,P. Berg,3591.0,3,0.12531,0.35088,1.22807,0.55138,0.12531,92.0,0.0,0.0,0.0,0.0,0.0
195107,D. Bobadilla,2878.0,4,0.12509,0.09382,0.84434,0.56289,0.2189,275.0,0.32727,0.32727,0.65455,0.32727,0.32727
57803,J. Gutiérrez,1440.0,2,0.125,0.0,0.0625,0.0,0.125,337.0,0.0,0.26706,0.53412,0.26706,0.0
47294,I. Williams,2888.0,6,0.12465,0.18698,1.43352,0.77909,0.06233,1141.0,0.39439,0.07888,2.36635,0.55215,0.15776
618,Danilo,5807.0,7,0.12399,0.07749,0.57345,0.20148,0.12399,50.0,0.0,0.0,0.0,0.0,0.0
50745,Jamiro Monteiro,1455.0,2,0.12371,0.18557,1.05155,0.24742,0.06186,207.0,0.0,0.0,0.43478,0.0,0.0
50788,M. Choinière,728.0,1,0.12363,0.0,0.74176,0.24725,0.12363,185.0,0.0,0.0,0.48649,0.48649,0.0
67195,H. Mahmoud,2197.0,3,0.12289,0.04096,1.39281,0.45061,0.57351,47.0,0.0,0.0,0.0,0.0,1.91489
711,S. Posch,2206.0,4,0.12239,0.0,0.97915,0.32638,0.28558,0.0,0.0,0.0,0.0,0.0,0.0
44594,Saud Abdulhamid,4425.0,3,0.12203,0.22373,0.63051,0.28475,0.22373,270.0,0.0,0.0,0.33333,0.0,0.0
153430,A. Elanga,2217.0,5,0.12179,0.0406,0.97429,0.48714,0.0406,174.0,0.51724,0.0,2.58621,1.55172,0.0
47315,Martín Zubimendi,4478.0,6,0.12059,0.06029,0.50246,0.22108,0.20098,0.0,0.0,0.0,0.0,0.0,0.0
36899,T. Koopmeiners,2989.0,5,0.12044,0.03011,0.75276,0.39144,0.15055,0.0,0.0,0.0,0.0,0.0,0.0
2502,G. Gómez,4510.0,5,0.11973,0.03991,0.75831,0.25942,0.27938,268.0,0.0,0.0,0.67164,0.0,0.0
354027,J. Ordoñez,3760.0,3,0.11968,0.0,0.33511,0.14362,0.16755,371.0,0.0,0.0,0.24259,0.0,0.24259
135334,S. Bueno,3010.0,3,0.1196,0.0299,0.2691,0.2392,0.1794,135.0,0.0,0.0,1.33333,0.0,0.0
2979,J. Rodríguez,3013.0,2,0.11948,0.26884,1.25456,0.56754,0.14935,178.0,0.0,0.0,2.02247,0.50562,0.0
750,Álvaro Fidalgo,3016.0,9,0.11936,0.0,0.59682,0.26857,0.05968,0.0,0.0,0.0,0.0,0.0,0.0
162007,M. De Cuyper,1510.0,2,0.11921,0.17881,0.59603,0.41722,0.11921,0.0,0.0,0.0,0.0,0.0,0.0
180455,M. Garbett,2267.0,3,0.1191,0.0794,1.3101,0.5955,0.2779,250.0,0.0,0.0,2.16,1.08,0.36
9,A. Hakimi,3031.0,4,0.11877,0.32662,1.21742,0.59386,0.17816,1094.0,0.16453,0.2468,0.9872,0.65814,0.08227
46855,Y. Bárcenas,2276.0,1,0.11863,0.03954,0.98858,0.5536,0.11863,0.0,0.0,0.0,0.0,0.0,0.0
38747,Q. Timber,3068.0,7,0.11734,0.11734,0.93872,0.41069,0.20535,0.0,0.0,0.0,0.0,0.0,0.0
7562,R. Schmid,3078.0,2,0.11696,0.23392,1.14035,0.61404,0.11696,0.0,0.0,0.0,0.0,0.0,0.0
16813,Hamdi Fathy,772.0,1,0.11658,0.0,1.51554,0.46632,0.5829,957.0,0.0,0.0,0.09404,0.0,0.28213
2656,Karim Hafez,1548.0,2,0.11628,0.11628,0.40698,0.17442,0.34884,0.0,0.0,0.0,0.0,0.0,0.0
13736,D. Muñoz,3886.0,4,0.1158,0.09264,0.76428,0.44004,0.16212,90.0,0.0,0.0,0.0,0.0,0.0
198654,D. Svensson,3911.0,4,0.11506,0.04602,0.32217,0.16108,0.06904,537.0,0.0,0.0,0.0,0.0,0.1676
335056,Diego Moreira,5509.0,4,0.11436,0.24505,0.83318,0.4411,0.24505,20.0,0.0,0.0,0.0,0.0,0.0
6931,L. Cacace,787.0,2,0.11436,0.0,0.57179,0.22872,0.0,162.0,0.0,0.0,0.0,0.0,0.0
138908,E. Anderson,4735.0,4,0.11404,0.11404,0.7603,0.2661,0.2661,69.0,0.0,0.0,0.0,0.0,0.0
6716,A. Mac Allister,3946.0,6,0.11404,0.15966,1.1404,0.50177,0.22808,187.0,0.96257,0.0,2.8877,1.92513,0.48128
29704,S. Khalilzadeh,805.0,1,0.1118,0.1118,0.55901,0.2236,0.3354,90.0,0.0,0.0,1.0,0.0,1.0
30504,W. Singo,1615.0,4,0.11146,0.11146,0.83591,0.11146,0.16718,270.0,0.0,0.0,0.33333,0.0,0.66667
16805,Rami Rabia,810.0,1,0.11111,0.0,0.33333,0.22222,0.22222,820.0,0.21951,0.10976,0.32927,0.32927,0.21951
44475,Abdulelah Al Amri,2432.0,2,0.11102,0.07401,0.66612,0.18503,0.14803,270.0,0.0,0.0,0.0,0.0,0.0
19545,R. James,3256.0,5,0.11057,0.16585,0.58047,0.30405,0.19349,0.0,0.0,0.0,0.0,0.0,0.0
48372,E. Cömert,1639.0,2,0.10982,0.05491,0.43929,0.16473,0.27456,90.0,0.0,0.0,1.0,1.0,1.0
193279,J. Nelson,1653.0,3,0.10889,0.38113,1.14338,0.65336,0.21779,208.0,0.0,0.0,1.73077,0.43269,1.29808
296667,Gavi,832.0,3,0.10817,0.21635,0.10817,0.10817,0.54087,0.0,0.0,0.0,0.0,0.0,0.0
403087,Mohammed Abu Al Shamat,2497.0,1,0.10813,0.28835,1.15338,0.46856,0.14417,0.0,0.0,0.0,0.0,0.0,0.0
276670,F. Chaïbi,2509.0,3,0.10761,0.32284,1.04026,0.53806,0.10761,430.0,0.2093,0.0,1.88372,0.83721,0.0
8450,A. Seck,1674.0,3,0.10753,0.0,0.80645,0.26882,0.21505,428.0,0.21028,0.0,1.26168,0.63084,0.0
328033,A. Pavlović,3362.0,5,0.10708,0.05354,0.5354,0.34801,0.13385,0.0,0.0,0.0,0.0,0.0,0.0
37461,K. Felida,3367.0,3,0.10692,0.08019,0.85536,0.40095,0.10692,0.0,0.0,0.0,0.0,0.0,0.0
48555,C. Pickel,844.0,3,0.10664,0.0,0.74645,0.42654,0.53318,484.0,0.0,0.0,1.30165,0.0,0.0
70514,A. Gigović,2533.0,3,0.10659,0.17765,1.45677,0.53296,0.17765,505.0,0.0,0.0,0.0,0.0,0.53465
21101,S. Moutoussamy,2543.0,2,0.10617,0.0,0.60165,0.28313,0.21235,650.0,0.0,0.0,0.27692,0.13846,0.13846
2331,Stopira,848.0,3,0.10613,0.0,0.63679,0.3184,0.53066,0.0,0.0,0.0,0.0,0.0,0.0
374058,L. Camara,2547.0,4,0.10601,0.14134,0.74205,0.17668,0.28269,560.0,0.0,0.16071,0.96429,0.80357,0.32143
7090,M. Svoboda,2552.0,2,0.1058,0.07053,0.3174,0.17633,0.24687,0.0,0.0,0.0,0.0,0.0,0.0
636,Bernardo Silva,4254.0,6,0.10578,0.10578,0.59238,0.3385,0.3385,0.0,0.0,0.0,0.0,0.0,0.0
48378,S. Widmer,2554.0,3,0.10572,0.03524,0.81049,0.24667,0.17619,86.0,0.0,0.0,1.04651,1.04651,0.0
2742,M. Degenek,1706.0,2,0.10551,0.0,0.31653,0.15826,0.15826,457.0,0.0,0.0,0.0,0.0,0.0
369544,Gessime Yassine,1708.0,5,0.10539,0.36885,1.42272,0.7377,0.15808,494.0,0.36437,0.54656,1.2753,0.54656,0.18219
62490,S. Akaydin,2571.0,1,0.10502,0.03501,0.42007,0.24504,0.35006,0.0,0.0,0.0,0.0,0.0,0.0
129047,R. Zerrouki,3434.0,4,0.10483,0.02621,0.76005,0.28829,0.13104,597.0,0.0,0.30151,0.15075,0.15075,0.45226
2120,N. Raskin,5161.0,4,0.10463,0.2267,1.01143,0.36621,0.20926,0.0,0.0,0.0,0.0,0.0,0.0
280074,N. Brown,3460.0,3,0.10405,0.15607,0.4422,0.26012,0.10405,700.0,0.0,0.12857,0.51429,0.38571,0.12857
2468,G. Montiel,2614.0,3,0.10329,0.13772,0.55088,0.27544,0.3443,61.0,1.47541,0.0,1.47541,1.47541,0.0
2575,J. Porozo,3486.0,2,0.10327,0.0,0.4389,0.12909,0.23236,0.0,0.0,0.0,0.0,0.0,0.0
32862,T. Kubo,1745.0,2,0.10315,0.2063,1.03152,0.67049,0.15473,266.0,0.0,0.67669,0.67669,0.33835,0.0
2973,A. Murillo,2623.0,6,0.10294,0.13725,0.5833,0.27449,0.30881,180.0,0.0,1.0,2.0,1.5,0.0
10124,Léo Pereira,7898.0,7,0.10256,0.02279,0.51279,0.17093,0.14814,0.0,0.0,0.0,0.0,0.0,0.0
179862,M. Stamenić,2644.0,3,0.10212,0.10212,0.54463,0.30635,0.44251,369.0,0.0,0.0,0.4878,0.0,0.4878
2909,Paik Seung-Ho,3533.0,3,0.1019,0.02547,0.61138,0.25474,0.15284,172.0,0.0,0.0,0.0,0.0,0.0
49857,İ. Kahveci,1773.0,5,0.10152,0.15228,1.3198,0.55838,0.35533,76.0,0.0,0.0,1.18421,0.0,0.0
229112,A. Qasem,2662.0,2,0.10143,0.13524,1.1157,0.54095,0.16905,184.0,0.0,0.0,0.0,0.0,0.0
411800,C. Bonsu Baah,2679.0,1,0.10078,0.40314,0.83987,0.36954,0.16797,105.0,0.0,0.0,0.0,0.0,0.0
44335,Hassan Kadesh,5358.0,3,0.10078,0.0168,0.58791,0.23516,0.08399,32.0,0.0,0.0,0.0,0.0,0.0
162891,J. Sanabria,1800.0,2,0.1,0.25,0.5,0.3,0.3,180.0,0.5,0.0,0.5,0.5,0.0
406752,I. Okon,1806.0,2,0.09967,0.0,0.4485,0.1495,0.24917,102.0,0.0,0.0,0.0,0.0,0.88235
57518,S. Tounekti,5421.0,4,0.09961,0.19923,1.16215,0.54787,0.14942,115.0,0.0,0.0,0.78261,0.0,0.0
67971,M. Guéhi,4526.0,8,0.09943,0.07954,0.65621,0.21874,0.17897,90.0,0.0,2.0,1.0,0.0,1.0
237050,Eom Ji-Sung,2718.0,3,0.09934,0.09934,1.39073,0.62914,0.09934,87.0,1.03448,0.0,3.10345,2.06897,0.0
2700,A. Jahanbakhsh,907.0,1,0.09923,0.09923,1.58765,0.6946,0.49614,20.0,0.0,0.0,4.5,0.0,4.5
744,Brahim Díaz,1814.0,3,0.09923,0.39691,1.09151,0.79383,0.14884,903.0,1.19601,0.0,2.89037,1.79402,0.09967
324034,G. Puerta,2723.0,2,0.09916,0.03305,0.79324,0.33052,0.49578,92.0,0.97826,0.0,1.95652,0.97826,0.97826
21996,A. Baba,2748.0,2,0.09825,0.09825,0.36026,0.16376,0.09825,0.0,0.0,0.0,0.0,0.0,0.0
14395,K. Jakić,1841.0,2,0.09777,0.04889,0.68441,0.34221,0.29332,0.0,0.0,0.0,0.0,0.0,0.0
73520,A. Gʻaniyev,922.0,1,0.09761,0.09761,0.97614,0.48807,0.19523,76.0,0.0,0.0,0.0,0.0,0.0
2937,D. Rice,4648.0,5,0.09682,0.17427,0.65835,0.32917,0.17427,140.0,0.0,0.0,0.64286,0.0,0.0
142016,João Paulo,2805.0,2,0.09626,0.09626,0.96257,0.4492,0.09626,420.0,0.0,0.0,0.21429,0.0,0.0
163189,M. Thiaw,4684.0,5,0.09607,0.01921,0.57643,0.34586,0.17293,0.0,0.0,0.0,0.0,0.0,0.0
294824,N. Saliba,3759.0,4,0.09577,0.02394,1.19713,0.47885,0.45491,469.0,0.3838,0.0,1.15139,0.3838,0.0
2522,A. Sanabria,940.0,1,0.09574,0.09574,0.76596,0.38298,0.19149,191.0,0.4712,0.0,1.41361,0.4712,0.0
375974,J. Seys,5671.0,3,0.09522,0.17457,0.23805,0.1587,0.14283,0.0,0.0,0.0,0.0,0.0,0.0
158698,J. Quansah,4754.0,6,0.09466,0.0,0.47329,0.24611,0.17038,0.0,0.0,0.0,0.0,0.0,0.0
42288,Lucas Mendes,954.0,1,0.09434,0.09434,0.4717,0.18868,0.28302,45.0,0.0,0.0,0.0,0.0,0.0
1324,I. Šunjić,1914.0,2,0.09404,0.04702,0.4232,0.14107,0.65831,826.0,0.0,0.10896,0.87167,0.21792,0.32688
129033,J. Gvardiol,1931.0,4,0.09322,0.18643,0.93216,0.46608,0.13982,0.0,0.0,0.0,0.0,0.0,0.0
855,João Cancelo,4830.0,7,0.09317,0.18634,0.74534,0.3913,0.24224,0.0,0.0,0.0,0.0,0.0,0.0
94541,J. Bell,2902.0,3,0.09304,0.12405,0.68229,0.34114,0.15507,277.0,0.0,0.0,0.0,0.0,0.64982
92993,M. Wieffer,1946.0,3,0.0925,0.13875,0.64748,0.27749,0.36999,0.0,0.0,0.0,0.0,0.0,0.0
25158,D. Raum,2923.0,2,0.09237,0.27711,0.70818,0.3079,0.21553,0.0,0.0,0.0,0.0,0.0,0.0
330174,T. Matuludi,1950.0,1,0.09231,0.0,1.56923,0.50769,0.23077,14.0,0.0,0.0,0.0,0.0,0.0
30521,M. Demiral,1959.0,2,0.09188,0.0,0.82695,0.36753,0.27565,180.0,0.0,0.0,0.5,0.0,0.5
237220,Lee Tae-Seok,2987.0,2,0.09039,0.15065,0.75326,0.36157,0.33144,1500.0,0.06,0.12,0.66,0.18,0.12
257,Marquinhos,2991.0,6,0.09027,0.0,0.33099,0.12036,0.06018,185.0,0.0,0.0,0.0,0.0,0.0
48648,D. Ndoye,2014.0,3,0.08937,0.04469,0.98312,0.49156,0.08937,297.0,0.60606,0.0,1.51515,1.51515,0.0
2975,C. Blackman,2018.0,3,0.0892,0.17839,0.40139,0.0892,0.31219,0.0,0.0,0.0,0.0,0.0,0.0
318,K. Koulibaly,5074.0,4,0.08869,0.08869,0.47891,0.19511,0.24832,1063.0,0.0,0.08467,0.33866,0.0,0.42333
426480,L. Herrington,1020.0,2,0.08824,0.0,0.44118,0.26471,0.17647,1465.0,0.06143,0.0,0.3686,0.1843,0.12287
225,A. Behich,3066.0,2,0.08806,0.08806,0.82192,0.44031,0.20548,0.0,0.0,0.0,0.0,0.0,0.0
16470,J. Alcívar,3069.0,3,0.08798,0.08798,1.17302,0.41056,0.08798,197.0,0.45685,0.0,0.91371,0.91371,0.45685
357286,Bae Jun-Ho,3074.0,3,0.08783,0.08783,0.73195,0.43917,0.05856,126.0,0.0,0.0,0.71429,0.0,0.0
116117,M. Caicedo,5125.0,6,0.0878,0.05268,0.59707,0.26341,0.4039,187.0,0.0,0.0,0.0,0.0,0.96257
1417,A. Saelemaekers,3080.0,3,0.08766,0.11688,0.99351,0.37987,0.1461,0.0,0.0,0.0,0.0,0.0,0.0
1807,E. Ndicka,6173.0,4,0.08748,0.0,0.58318,0.17496,0.16038,1530.0,0.0,0.11765,0.17647,0.0,0.17647
1150,T. Adams,2069.0,3,0.087,0.087,0.34799,0.261,0.39149,245.0,0.0,0.0,0.0,0.0,0.36735
125171,J. Stanišić,3151.0,4,0.08569,0.14281,0.48556,0.31419,0.11425,0.0,0.0,0.0,0.0,0.0,0.0
2990,I. Gueye,2101.0,1,0.08567,0.12851,0.77106,0.29986,0.08567,1248.0,0.0,0.07212,0.50481,0.28846,0.07212
509,A. Davies,1054.0,5,0.08539,0.51233,0.34156,0.08539,0.08539,0.0,0.0,0.0,0.0,0.0,0.0
10097,Éderson,3169.0,3,0.0852,0.0568,0.8804,0.426,0.1136,0.0,0.0,0.0,0.0,0.0,0.0
44871,A. Hickey,1059.0,3,0.08499,0.0,0.50992,0.16997,0.08499,0.0,0.0,0.0,0.0,0.0,0.0
1138,T. Weah,3184.0,5,0.0848,0.11307,0.90452,0.39573,0.19786,199.0,0.0,0.0,1.80905,0.45226,0.0
6934,A. Rufer,2134.0,2,0.08435,0.04217,0.63261,0.1687,0.37957,107.0,0.0,0.0,0.84112,0.0,0.0
271539,J. Hadjam,2150.0,3,0.08372,0.2093,1.00465,0.4186,0.33488,304.0,0.0,0.0,0.59211,0.0,0.0
303362,R. Belghali,2166.0,2,0.0831,0.0,0.58172,0.24931,0.29086,375.0,0.0,0.0,0.0,0.0,0.24
51466,J. Piquerez,4343.0,5,0.08289,0.10362,0.9947,0.41446,0.14506,136.0,0.0,0.0,0.0,0.0,0.0
22224,Gabriel Magalhães,4390.0,6,0.082,0.10251,0.51253,0.16401,0.10251,154.0,0.0,0.0,0.0,0.0,0.58442
162733,R. Providence,1102.0,2,0.08167,0.16334,0.8167,0.49002,0.08167,1449.0,0.37267,0.12422,1.24224,0.93168,0.37267
39043,F. Aursnes,4425.0,5,0.08136,0.16271,0.61017,0.22373,0.06102,0.0,0.0,0.0,0.0,0.0,0.0
237129,P. Sarr,2233.0,4,0.08061,0.16122,0.76579,0.40305,0.12091,377.0,0.0,0.0,0.71618,0.47745,0.0
474591,C. Inao OulaÃ¯,2239.0,2,0.08039,0.16079,0.72354,0.28138,0.44216,280.0,0.0,0.0,1.28571,0.0,0.64286
319572,V. Barco,3359.0,3,0.08038,0.24114,0.8306,0.40191,0.26794,0.0,0.0,0.0,0.0,0.0,0.0
2290,N. Kanté,4493.0,7,0.08012,0.06009,0.52081,0.18028,0.10016,0.0,0.0,0.0,0.0,0.0,0.0
74,S. Amrabat,2255.0,5,0.07982,0.0,0.39911,0.11973,0.3592,644.0,0.0,0.13975,0.0,0.0,0.13975
2484,Y. Mina,2259.0,2,0.07968,0.0,0.35857,0.11952,0.15936,97.0,0.0,0.92784,0.0,0.0,0.0
20836,C. Operi,2264.0,2,0.07951,0.23852,0.43728,0.15901,0.15901,450.0,0.0,0.4,0.2,0.0,0.0
322101,A. Memić,3409.0,3,0.0792,0.26401,1.08243,0.55441,0.132,274.0,0.0,0.0,0.65693,0.32847,0.32847
38695,J. van Hecke,3411.0,3,0.07916,0.07916,0.44855,0.26385,0.26385,0.0,0.0,0.0,0.0,0.0,0.0
16804,Yasser Ibrahim,2276.0,2,0.07909,0.0,0.5536,0.19772,0.23726,525.0,0.17143,0.0,0.51429,0.51429,0.17143
2252,T. Holeš,2282.0,2,0.07888,0.11832,0.43383,0.15776,0.1972,0.0,0.0,0.0,0.0,0.0,0.0
