fixture_id,date,home,away,neutral,gh,ga,res,L3_H,L3_D,L3_A,L3_over25,L3_btts,L3_const_H,L3_const_D,L3_const_A,L3_const_over25,L3_const_btts,DixonColes_H,DixonColes_D,DixonColes_A,DixonColes_over25,DixonColes_btts,ML_GBM_H,ML_GBM_D,ML_GBM_A,ML_GBM_over25,ML_GBM_btts
1173868,2024-06-04 18:45:00,Austria,Serbia,0,2,1,H,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.47669172932330833,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5104166666666665,0.4941147267768402,0.24186965647084221,0.26401561675231766,0.5080645161290325,0.47665056360708535,0.38880177625570017,0.2321334047239369,0.3790648190203629,0.5126984126984125,0.44349315068493156
1172363,2024-06-04 18:45:00,Portugal,Finland,0,4,2,H,0.8208420446151671,0.11807405712974815,0.06108389825508479,0.5518394648829433,0.3516042780748663,0.8211718374398175,0.11771972239538647,0.061108440164796114,0.4587964737447297,0.27509293680297403,0.7171055014305893,0.1550106841476223,0.1278838144217884,0.5038759689922481,0.39585389930898324,0.6949069916613213,0.20642463117382936,0.09866837716484932,0.5126984126984125,0.40309155766944116
1172560,2024-06-04 19:00:00,Italy,Türkiye,0,0,0,D,0.7306686126562758,0.18823318830203223,0.08109819904169191,0.53125,0.3516042780748663,0.7307559015130183,0.18813621110100404,0.08110788738597768,0.4587964737447297,0.3691683569979716,0.7215796033498787,0.149738700719393,0.1286816959307283,0.5080645161290325,0.47665056360708535,0.7473986456332122,0.15619076570173188,0.0964105886650559,0.5126984126984125,0.44349315068493156
1125922,2024-06-05 16:00:00,Namibia,Liberia,0,1,1,D,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.432,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.5429783860982226,0.25147429633527174,0.20554731756650566,0.42684766214177977,0.39585389930898324,0.5324588035341745,0.30605760882355754,0.16148358764226795,0.4358974358974359,0.40309155766944116
1125900,2024-06-05 16:00:00,Sierra Leone,Djibouti,0,2,1,H,0.5904182916114,0.2451661912961829,0.16441551709241706,0.48257372654155495,0.4278523489932886,0.5895369834597959,0.24629291991920954,0.16417009662099455,0.4587964737447297,0.4220532319391635,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.5080645161290325,0.47665056360708535,0.5625604604157521,0.28612296744517496,0.15131657213907293,0.48519736842105265,0.44349315068493156
1125924,2024-06-05 16:00:00,Central African Republic,Chad,0,1,0,H,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.6539789685956607,0.1813403170325822,0.1646807143717571,0.5038759689922481,0.47665056360708535,0.6524831000113169,0.21062338684905385,0.13689351313962927,0.5126984126984125,0.40309155766944116
1175755,2024-06-05 16:00:00,Slovakia,San Marino,0,4,0,H,0.9999980000040002,9.99998000004e-07,9.99998000004e-07,0.9,0.21428571428571427,0.9999980000040002,9.99998000004e-07,9.99998000004e-07,0.9428571428571428,0.27509293680297403,0.8402208358338038,0.08026242272922207,0.07951674143697421,0.6338028169014085,0.3875786163522012,0.8271432446903323,0.1728557276468485,1.0276628191607159e-06,0.6891891891891891,0.35856573705179284
1125903,2024-06-05 16:00:00,Togo,South Sudan,0,1,1,D,0.7815890327378114,0.1446031231528972,0.07380784410929131,0.53125,0.3516042780748663,0.7711351066631551,0.1560442454569397,0.07282064787990522,0.4587964737447297,0.3691683569979716,0.6623672871666338,0.214030245853164,0.12360246698020218,0.42792792792792794,0.3875786163522012,0.6628874782785246,0.23483184144367944,0.10228068027779609,0.4405797101449275,0.35856573705179284
1171752,2024-06-05 17:00:00,Norway,Kosovo,0,3,0,H,0.7057216573076338,0.19547731066929727,0.09880103202306874,0.5170731707317074,0.40131578947368424,0.7069320521619766,0.1940974605353466,0.09897048730267674,0.4587964737447297,0.3691683569979716,0.6310381740248223,0.21005791272333124,0.1589039132518465,0.477124183006536,0.47665056360708535,0.657039799281531,0.23890532177607152,0.10405487894239758,0.48519736842105265,0.44349315068493156
1171720,2024-06-05 17:00:00,Denmark,Sweden,0,2,1,H,0.5122059680941825,0.2840757491410858,0.20371828276473167,0.43126022913256956,0.4278523489932886,0.5126562872619495,0.28344632575886614,0.20389738697918444,0.4587964737447297,0.4441340782122905,0.565820394727368,0.2571937067930753,0.17698589847955673,0.4493087557603687,0.47665056360708535,0.33866794686062174,0.3074674676375749,0.3538645855018035,0.39311594202898553,0.44349315068493156
1169677,2024-06-05 18:30:00,Belgium,Montenegro,0,2,0,H,0.8650951252322081,0.1208763051694318,0.014028569598360128,0.6785714285714286,0.30538922155688614,0.8658070678127985,0.120152817574021,0.014040114613180513,0.4587964737447297,0.27509293680297403,0.7413866117876188,0.12861566694824503,0.1299977212641363,0.5080645161290325,0.39585389930898324,0.686233922841871,0.22371075455095252,0.09005532260717646,0.48519736842105265,0.40309155766944116
1196834,2024-06-05 19:00:00,France,Luxembourg,0,3,0,H,0.9434473154977671,0.056551666572234566,1.0179299983002224e-06,0.6818181818181818,0.24390243902439024,0.9444183779198182,0.05558060310245819,1.0189777235450668e-06,0.6637931034482759,0.27509293680297403,0.7674530527948715,0.13008935427247983,0.10245759293264865,0.6338028169014085,0.39585389930898324,0.8341770563643278,0.16582195779006015,9.85845612066933e-07,0.5126984126984125,0.44349315068493156
1125923,2024-06-05 19:00:00,Tunisia,Equatorial Guinea,0,1,0,H,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.432,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.5429783860982226,0.25147429633527174,0.20554731756650566,0.42684766214177977,0.3875786163522012,0.6333316714283415,0.2302848425909932,0.13638348598066538,0.39311594202898553,0.40309155766944116
1169509,2024-06-05 19:00:00,Antigua and Barbuda,Bermuda,0,1,1,D,0.3284683584011623,0.31268470669814596,0.3588469349006918,0.40524781341107874,0.5311778290993069,0.333322974610771,0.3025264924329532,0.36415053295627586,0.4627994955863808,0.5104166666666665,0.3138425613135016,0.2524801835381284,0.43367725514837,0.5080645161290325,0.47665056360708535,0.38880177625570017,0.2321334047239369,0.3790648190203629,0.4405797101449275,0.40309155766944116
1182372,2024-06-05 19:30:00,Spain,Andorra,0,5,0,H,0.9999980000040002,9.99998000004e-07,9.99998000004e-07,0.96,0.21052631578947367,0.9999980000040002,9.99998000004e-07,9.99998000004e-07,0.9428571428571428,0.27509293680297403,0.8402208358338038,0.08026242272922207,0.07951674143697421,0.6338028169014085,0.3875786163522012,0.8582466042493724,0.14175244214328975,9.536073380548581e-07,0.7333333333333333,0.3582887700534759
1169514,2024-06-05 21:00:00,Suriname,St. Vincent / Grenadines,0,4,1,H,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.7674530527948715,0.13008935427247983,0.10245759293264865,0.6338028169014085,0.47665056360708535,0.6770029159012961,0.21853845264550606,0.10445863145319792,0.5126984126984125,0.40309155766944116
1169510,2024-06-05 23:30:00,Trinidad and Tobago,Grenada,0,2,2,D,0.8232960716316353,0.11543741089004138,0.06126651747832335,0.5518394648829433,0.30538922155688614,0.8239431046841893,0.11474222813388825,0.06131466718192243,0.4587964737447297,0.27509293680297403,0.7413866117876188,0.12861566694824503,0.1299977212641363,0.5080645161290325,0.39585389930898324,0.7528976841890627,0.15733995034058543,0.08976236547035196,0.5753846153846153,0.3582887700534759
1169511,2024-06-05 23:30:00,Curaçao,Barbados,0,4,1,H,0.7901134521880064,0.1361426256077796,0.07374392220421397,0.5471698113207547,0.3516042780748663,0.7921482662415305,0.13391789557592668,0.07393383818254287,0.4587964737447297,0.3691683569979716,0.789684862809963,0.13385782167076474,0.07645731551927218,0.6338028169014085,0.39585389930898324,0.6770029159012961,0.21853845264550606,0.10445863145319792,0.5126984126984125,0.40309155766944116
1155281,2024-06-06 01:00:00,Mexico,Uruguay,0,0,4,A,0.3364206179139313,0.2737111979208072,0.3898681841652616,0.40524781341107874,0.4278523489932886,0.32933050758755433,0.28901783330922165,0.38165165910322413,0.4587964737447297,0.4441340782122905,0.30959917425508904,0.262587212686137,0.427813613058774,0.42684766214177977,0.39585389930898324,0.3271214309469488,0.2737296263359043,0.39914894271714685,0.4405797101449275,0.44349315068493156
1169513,2024-06-06 02:00:00,Guatemala,Dominica,0,6,0,H,0.5904182916114,0.2451661912961829,0.16441551709241706,0.48257372654155495,0.4278523489932886,0.5819989045291722,0.25593014984645873,0.1620709456243691,0.4587964737447297,0.4220532319391635,0.789684862809963,0.13385782167076474,0.07645731551927218,0.5080645161290325,0.3875786163522012,0.6074344546320484,0.2465495047632366,0.14601604060471501,0.48519736842105265,0.44349315068493156
1169512,2024-06-06 02:00:00,Nicaragua,Montserrat,0,4,1,H,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.7215796033498787,0.149738700719393,0.1286816959307283,0.5080645161290325,0.47665056360708535,0.7045187003286594,0.19544817627804953,0.10003312339329103,0.5142857142857142,0.40309155766944116
1139126,2024-06-06 09:00:00,Indonesia,Iraq,0,0,2,A,0.1610585713562383,0.2633938868854396,0.575547541758322,0.43126022913256956,0.4278523489932886,0.16102604833134776,0.26354263189633614,0.5754313197723162,0.4587964737447297,0.42277691107644305,0.23903593903680945,0.2112195249327612,0.5497445360304295,0.477124183006536,0.47665056360708535,0.25272930789694287,0.27383207911964375,0.4734386129834133,0.5126984126984125,0.44349315068493156
1139130,2024-06-06 10:45:00,Bangladesh,Australia,0,0,2,A,0.038902943689580645,0.05547271600180943,0.9056243403086098,0.6796116504854369,0.21052631578947367,0.03894222061220794,0.0545191088570911,0.906538670530701,0.6637931034482759,0.27509293680297403,0.1257159428695715,0.07192053940404551,0.8023635177263829,0.6338028169014085,0.3875786163522012,0.06374896779521055,0.10751445086705202,0.8287365813377374,0.5753846153846153,0.3582887700534759
1139124,2024-06-06 11:00:00,Chinese Taipei,Oman,0,0,3,A,0.0589333755341035,0.1845545181199557,0.7565121063459409,0.5170731707317074,0.3516042780748663,0.059074967119684345,0.182595352915388,0.7583296799649277,0.4587964737447297,0.3691683569979716,0.22314542329791054,0.12633126300542724,0.6505233136966622,0.5080645161290325,0.39585389930898324,0.06021505376344085,0.15698924731182795,0.7827956989247312,0.4405797101449275,0.35856573705179284
1100361,2024-06-06 12:00:00,Vietnam,Philippines,0,3,2,H,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.39585389930898324,0.6333316714283415,0.2302848425909932,0.13638348598066538,0.48519736842105265,0.3783783783783784
1139123,2024-06-06 12:00:00,Singapore,South Korea,0,0,7,A,0.040251553126860316,0.12341062079281974,0.8363378260803199,0.5518394648829433,0.30538922155688614,0.040268456375838924,0.12304250559284118,0.8366890380313199,0.4587964737447297,0.3177570093457943,0.13593619560792863,0.08127332813588789,0.7827904762561835,0.6338028169014085,0.39585389930898324,1.0164571629954841e-06,0.11059896592178843,0.8894000176210486,0.5126984126984125,0.35856573705179284
1100358,2024-06-06 12:00:00,China,Thailand,0,1,1,D,0.4456156403857892,0.26188742787336655,0.2924969317408444,0.43126022913256956,0.47669172932330833,0.4468590679104814,0.2598278289604803,0.2933131031290383,0.4587964737447297,0.4441340782122905,0.5234690353139108,0.2610801813628131,0.2154507833232763,0.42792792792792794,0.39585389930898324,0.42524804305802105,0.30847974479569495,0.26627221214628394,0.4358974358974359,0.44349315068493156
1139125,2024-06-06 12:00:00,Hong Kong,Iran,0,2,4,A,0.0366734883431115,0.10960181790213003,0.8537246937547585,0.5518394648829433,0.30538922155688614,0.03670085215341471,0.10893745004267542,0.8543616978039099,0.5714285714285714,1e-06,0.16613296997679375,0.1356025673796263,0.6982644626435798,0.5080645161290325,0.3875786163522012,0.06374896779521055,0.10751445086705202,0.8287365813377374,0.5753846153846153,0.3582887700534759
1139122,2024-06-06 12:10:00,Myanmar,Japan,0,0,5,A,9.999980000039998e-07,9.999980000039998e-07,0.999998000004,0.9,0.1875,9.999980000039998e-07,9.999980000039998e-07,0.999998000004,0.9428571428571428,0.27509293680297403,0.12322412293418382,0.03595244998550304,0.8408234270803131,0.6338028169014085,0.3875786163522012,0.06374896779521055,0.10751445086705202,0.8287365813377374,0.5753846153846153,0.2926829268292683
1100324,2024-06-06 13:00:00,North Korea,Syria,0,1,0,H,0.4384030553929768,0.2652946043193256,0.29630234028769753,0.43126022913256956,0.5311778290993069,0.4294419548015618,0.28031222081346335,0.2902458243849749,0.4627994955863808,0.5104166666666665,0.4240764057969115,0.26335144799988214,0.31257214620320634,0.42792792792792794,0.39585389930898324,0.31477687378243163,0.27875144033821514,0.4064716858793532,0.4405797101449275,0.44349315068493156
1125921,2024-06-06 13:00:00,Malawi,Sao Tome and Principe,0,3,1,H,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.7103638289942955,0.1629546215017217,0.12668154950398267,0.4493087557603687,0.39585389930898324,0.6024547372132549,0.29104130171094134,0.10650396107580365,0.5126984126984125,0.4146341463414634
1100356,2024-06-06 13:30:00,India,Kuwait,0,0,0,D,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.5311778290993069,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5104166666666665,0.30959917425508904,0.262587212686137,0.427813613058774,0.42684766214177977,0.39585389930898324,0.16498965778554056,0.22024732160965926,0.6147630206048,0.4405797101449275,0.44349315068493156
1100360,2024-06-06 14:30:00,Uzbekistan,Turkmenistan,0,3,1,H,0.8650951252322081,0.1208763051694318,0.014028569598360128,0.6785714285714286,0.30538922155688614,0.8658070678127985,0.120152817574021,0.014040114613180513,0.5714285714285714,1e-06,0.758131888583304,0.12850934331423994,0.11335876810245593,0.5080645161290325,0.39585389930898324,0.8271432446903323,0.1728557276468485,1.0276628191607159e-06,0.6891891891891891,0.2926829268292683
1100359,2024-06-06 15:00:00,Kyrgyzstan,Malaysia,0,1,1,D,0.3284683584011623,0.31268470669814596,0.3588469349006918,0.40524781341107874,0.5311778290993069,0.333322974610771,0.3025264924329532,0.36415053295627586,0.4627994955863808,0.5104166666666665,0.528164651481797,0.23201820856886843,0.23981713994933465,0.5080645161290325,0.47665056360708535,0.31477687378243163,0.27875144033821514,0.4064716858793532,0.4358974358974359,0.44349315068493156
1139127,2024-06-06 15:30:00,Pakistan,Saudi Arabia,0,0,3,A,0.03785303826873701,0.0809634429636875,0.8811835187675755,0.6796116504854369,0.21052631578947367,0.03670085215341471,0.10893745004267542,0.8543616978039099,0.6637931034482759,0.27509293680297403,0.13593619560792863,0.08127332813588789,0.7827904762561835,0.6336633663366337,0.3875786163522012,1.0164571629954841e-06,0.11059896592178843,0.8894000176210486,0.5753846153846153,0.3582887700534759
1197684,2024-06-06 16:00:00,Gibraltar,Wales,0,0,0,D,0.0366734883431115,0.10960181790213003,0.8537246937547585,0.6785714285714286,0.21428571428571427,0.03670085215341471,0.10893745004267542,0.8543616978039099,0.6637931034482759,0.27509293680297403,0.16613296997679375,0.1356025673796263,0.6982644626435798,0.5080645161290325,0.3875786163522012,0.06021505376344085,0.15698924731182795,0.7827956989247312,0.5753846153846153,0.40309155766944116
1125904,2024-06-06 16:00:00,Mauritania,Sudan,0,0,2,A,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.432,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.5234690353139108,0.2610801813628131,0.2154507833232763,0.42684766214177977,0.39585389930898324,0.5899995310019626,0.26817546249963237,0.14182500649840504,0.39311594202898553,0.40309155766944116
1125901,2024-06-06 16:00:00,Guinea-Bissau,Ethiopia,0,0,0,D,0.4456156403857892,0.26188742787336655,0.2924969317408444,0.43126022913256956,0.47669172932330833,0.4468590679104814,0.2598278289604803,0.2933131031290383,0.4587964737447297,0.4441340782122905,0.4373899747325956,0.27161917430894195,0.29099085095846244,0.42792792792792794,0.47665056360708535,0.45107591009026693,0.23894778400209765,0.3099763059076355,0.4358974358974359,0.44349315068493156
1125909,2024-06-06 16:00:00,Libya,Mauritius,0,2,1,H,0.8208420446151671,0.11807405712974815,0.06108389825508479,0.5518394648829433,0.3516042780748663,0.8211718374398175,0.11771972239538647,0.061108440164796114,0.4587964737447297,0.3177570093457943,0.7413866117876188,0.12861566694824503,0.1299977212641363,0.46331647697112704,0.3875786163522012,0.7528976841890627,0.15733995034058543,0.08976236547035196,0.5126984126984125,0.3783783783783784
1100363,2024-06-06 16:00:00,Palestine,Lebanon,0,0,0,D,0.637635563101867,0.19988292119930867,0.16248151569882446,0.5024031200656468,0.4278523489932886,0.6361218738354264,0.20178232691655668,0.16209579924801695,0.4587964737447297,0.4220532319391635,0.565820394727368,0.2571937067930753,0.17698589847955673,0.42684766214177977,0.39585389930898324,0.5334351985704235,0.24948943698554102,0.2170753644440355,0.48519736842105265,0.44349315068493156
1139121,2024-06-06 16:00:00,Afghanistan,Qatar,0,0,0,D,0.11908332244244896,0.1924113324625662,0.6885053450949848,0.48257372654155495,0.3516042780748663,0.11928435535990457,0.19104798533209302,0.6896676593080026,0.4587964737447297,0.3691683569979716,0.13593619560792863,0.08127332813588789,0.7827904762561835,0.6338028169014085,0.39585389930898324,0.10491381267047716,0.2202903416318625,0.6747958456976603,0.39311594202898553,0.35856573705179284
1139128,2024-06-06 16:00:00,Nepal,United Arab Emirates,0,0,4,A,0.0366734883431115,0.10960181790213003,0.8537246937547585,0.5518394648829433,0.30538922155688614,0.03670085215341471,0.10893745004267542,0.8543616978039099,0.4587964737447297,0.27509293680297403,0.129019065387061,0.12802284910230896,0.74295808551063,0.6336633663366337,0.3875786163522012,1.0164571629954841e-06,0.11059896592178843,0.8894000176210486,0.5753846153846153,0.2926829268292683
1100362,2024-06-06 17:30:00,Jordan,Tajikistan,0,3,0,H,0.5122059680941825,0.2840757491410858,0.20371828276473167,0.43126022913256956,0.4278523489932886,0.5126562872619495,0.28344632575886614,0.20389738697918444,0.4587964737447297,0.4441340782122905,0.5234690353139108,0.2610801813628131,0.2154507833232763,0.42792792792792794,0.39585389930898324,0.40239183794141253,0.28594601731060626,0.31166214474798126,0.48519736842105265,0.44349315068493156
1139129,2024-06-06 17:30:00,Bahrain,Yemen,0,0,0,D,0.8208420446151671,0.11807405712974815,0.06108389825508479,0.5518394648829433,0.3516042780748663,0.8211718374398175,0.11771972239538647,0.061108440164796114,0.4587964737447297,0.3177570093457943,0.7413866117876188,0.12861566694824503,0.1299977212641363,0.5080645161290325,0.39585389930898324,0.7528976841890627,0.15733995034058543,0.08976236547035196,0.5126984126984125,0.3783783783783784
1182784,2024-06-06 18:45:00,Netherlands,Canada,0,4,0,H,0.7501871017766241,0.1789704345480902,0.07084246367528574,0.53125,0.3516042780748663,0.7519348173742515,0.17705767681837814,0.07100750580737043,0.4587964737447297,0.3691683569979716,0.7381322696512971,0.13023414226088834,0.13163358808781458,0.6336633663366337,0.47665056360708535,0.6209319982538776,0.1921332836203341,0.18693471812578838,0.5126984126984125,0.44349315068493156
1125902,2024-06-06 19:00:00,Egypt,Burkina Faso,0,2,1,H,0.5772135398395762,0.2587831520545227,0.164003308105901,0.48257372654155495,0.4278523489932886,0.577099021394822,0.2589302085505917,0.16397077005458632,0.4587964737447297,0.42277691107644305,0.5455223896317384,0.24796724691340774,0.20651036345485396,0.4493087557603687,0.4,0.5040256996440459,0.2357345153965035,0.26023978495945077,0.48519736842105265,0.44349315068493156
1125905,2024-06-06 19:00:00,Senegal,Congo DR,0,1,1,D,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.5700137905744059,0.2590998152190009,0.17088639420659324,0.42684766214177977,0.39585389930898324,0.6392142122921837,0.2117876959704196,0.14899809173739673,0.4358974358974359,0.3783783783783784
1125907,2024-06-06 19:00:00,Benin,Rwanda,0,1,0,H,0.4384030553929768,0.2652946043193256,0.29630234028769753,0.43126022913256956,0.47669172932330833,0.4294419548015618,0.28031222081346335,0.2902458243849749,0.4587964737447297,0.4441340782122905,0.4404931560433429,0.28718766394006945,0.2723191800165876,0.42684766214177977,0.3875786163522012,0.4000103453370438,0.29017203314530715,0.309817621517649,0.39311594202898553,0.40309155766944116
1125920,2024-06-06 19:00:00,Algeria,Guinea,0,1,2,A,0.7057216573076338,0.19547731066929727,0.09880103202306874,0.5170731707317074,0.40131578947368424,0.7069320521619766,0.1940974605353466,0.09897048730267674,0.4587964737447297,0.3691683569979716,0.6539789685956607,0.1813403170325822,0.1646807143717571,0.5038759689922481,0.47665056360708535,0.5290546400693843,0.21894828137125116,0.25199707855936454,0.5126984126984125,0.44349315068493156
1125926,2024-06-06 19:00:00,Mali,Ghana,0,1,2,A,0.639008971487819,0.19815954256524576,0.1628314859469352,0.5060240963855424,0.4017857142857143,0.6401200108238397,0.19676538954209086,0.16311459963406938,0.4587964737447297,0.4,0.565820394727368,0.2571937067930753,0.17698589847955673,0.4493087557603687,0.39585389930898324,0.5386495681513938,0.29984878815845917,0.1615016436901471,0.48519736842105265,0.44349315068493156
1169519,2024-06-06 20:30:00,Jamaica,Dominican Republic,0,1,0,H,0.6639989568841217,0.2059090489036523,0.130091994212226,0.5060240963855424,0.40131578947368424,0.6651986767479329,0.2044742775417009,0.13032704571036632,0.4587964737447297,0.4,0.7413866117876188,0.12861566694824503,0.1299977212641363,0.5080645161290325,0.47665056360708535,0.6074344546320484,0.2465495047632366,0.14601604060471501,0.5126984126984125,0.44349315068493156
1169517,2024-06-06 21:00:00,Haiti,St. Lucia,0,2,1,H,0.5904182916114,0.2451661912961829,0.16441551709241706,0.48257372654155495,0.4278523489932886,0.5895369834597959,0.24629291991920954,0.16417009662099455,0.4587964737447297,0.4220532319391635,0.7674530527948715,0.13008935427247983,0.10245759293264865,0.6336633663366337,0.39585389930898324,0.5386495681513938,0.29984878815845917,0.1615016436901471,0.5126984126984125,0.44349315068493156
1169515,2024-06-07 00:30:00,Honduras,Cuba,0,3,1,H,0.5726625975887455,0.25674282018563516,0.17059458222561924,0.48257372654155495,0.4278523489932886,0.5725498776514056,0.25688911907627154,0.17056100327232288,0.4587964737447297,0.42277691107644305,0.7016663661422292,0.16784797360675233,0.1304856602510185,0.4493087557603687,0.39585389930898324,0.5401332079402068,0.29888451553177764,0.16098227652801544,0.48519736842105265,0.44349315068493156
1169518,2024-06-07 00:30:00,Panama,Guyana,0,2,0,H,0.639008971487819,0.19815954256524576,0.1628314859469352,0.5060240963855424,0.4017857142857143,0.6401200108238397,0.19676538954209086,0.16311459963406938,0.4587964737447297,0.4,0.7674530527948715,0.13008935427247983,0.10245759293264865,0.6338028169014085,0.47665056360708535,0.5106705392094961,0.23884232921622572,0.25048713157427815,0.5126984126984125,0.44349315068493156
1169520,2024-06-07 02:30:00,El Salvador,Puerto Rico,0,0,0,D,0.3364206179139313,0.2737111979208072,0.3898681841652616,0.40524781341107874,0.46153846153846156,0.32933050758755433,0.28901783330922165,0.38165165910322413,0.4627994955863808,0.4441340782122905,0.6539789685956607,0.1813403170325822,0.1646807143717571,0.5038759689922481,0.47665056360708535,0.3093589810849998,0.29116546319024245,0.39947555572475774,0.4358974358974359,0.44349315068493156
1169516,2024-06-07 02:30:00,Costa Rica,St. Kitts and Nevis,0,4,0,H,0.8024172935076316,0.1226904257649894,0.07489228072737898,0.5518394648829433,0.3516042780748663,0.8027522935779816,0.12232415902140674,0.07492354740061165,0.4587964737447297,0.3691683569979716,0.8402208358338038,0.08026242272922207,0.07951674143697421,0.6338028169014085,0.39585389930898324,0.7473986456332122,0.15619076570173188,0.0964105886650559,0.48519736842105265,0.44349315068493156
1194765,2024-06-07 11:00:00,Cambodia,Mongolia,0,2,0,H,0.3284683584011623,0.31268470669814596,0.3588469349006918,0.40524781341107874,0.5311778290993069,0.333322974610771,0.3025264924329532,0.36415053295627586,0.4627994955863808,0.5104166666666665,0.5177900003592832,0.27112626003064855,0.21108373961006807,0.42684766214177977,0.3875786163522012,0.3475586972960096,0.3155391394538964,0.336902163250094,0.39311594202898553,0.44349315068493156
1125906,2024-06-07 13:00:00,Zimbabwe,Lesotho,0,0,2,A,0.5648689899788274,0.2634071312729231,0.1717238787482494,0.43126022913256956,0.4278523489932886,0.5653294470223161,0.2628066922674085,0.17186386071027532,0.4587964737447297,0.42277691107644305,0.46201426214163693,0.30121874728604386,0.23676699057231906,0.42684766214177977,0.3875786163522012,0.42524804305802105,0.30847974479569495,0.26627221214628394,0.39311594202898553,0.4146341463414634
1125918,2024-06-07 13:00:00,Mozambique,Somalia,0,2,1,H,0.72062541926828,0.19939109345167444,0.07998348728004541,0.5170731707317074,0.3516042780748663,0.7218861650216231,0.19799041530179148,0.08012341967658546,0.4587964737447297,0.3691683569979716,0.7413866117876188,0.12861566694824503,0.1299977212641363,0.5080645161290325,0.47665056360708535,0.657039799281531,0.23890532177607152,0.10405487894239758,0.5126984126984125,0.40309155766944116
1125916,2024-06-07 13:00:00,Kenya,Burundi,0,1,1,D,0.639008971487819,0.19815954256524576,0.1628314859469352,0.5060240963855424,0.4017857142857143,0.6401200108238397,0.19676538954209086,0.16311459963406938,0.4587964737447297,0.4,0.5501013965881442,0.24165483284337647,0.2082437705684795,0.477124183006536,0.47665056360708535,0.6770029159012961,0.21853845264550606,0.10445863145319792,0.5142857142857142,0.44349315068493156
1192065,2024-06-07 15:30:00,Czechia,Malta,0,7,1,H,0.8208420446151671,0.11807405712974815,0.06108389825508479,0.5518394648829433,0.3516042780748663,0.8211718374398175,0.11771972239538647,0.061108440164796114,0.4587964737447297,0.3076923076923077,0.7458026615678858,0.12641944195118773,0.1277778964809264,0.5080645161290325,0.39585389930898324,0.6812055469978798,0.22207151504852957,0.0967229379535906,0.5126984126984125,0.44349315068493156
1125925,2024-06-07 16:00:00,Madagascar,Comoros,0,2,1,H,0.3221921933532568,0.3067101256555582,0.37109768099118506,0.40524781341107874,0.5311778290993069,0.3268617454131555,0.296662231176307,0.3764760234105375,0.4627994955863808,0.5104166666666665,0.3526547297874448,0.24336209415538748,0.4039831760571679,0.4493087557603687,0.47665056360708535,0.3260988286115765,0.3133111205198535,0.3605900508685701,0.4405797101449275,0.44349315068493156
1125910,2024-06-07 16:00:00,Angola,Eswatini,0,1,0,H,0.5821130569174063,0.2557842091071428,0.16210273397545089,0.48257372654155495,0.4278523489932886,0.5819989045291722,0.25593014984645873,0.1620709456243691,0.4587964737447297,0.4220532319391635,0.5630840274168006,0.2607859966393869,0.1761299759438125,0.42684766214177977,0.39585389930898324,0.47434812350015104,0.3440974990252418,0.18155437747460723,0.39311594202898553,0.4146341463414634
1125919,2024-06-07 16:00:00,Uganda,Botswana,0,1,0,H,0.5648689899788274,0.2634071312729231,0.1717238787482494,0.43126022913256956,0.4278523489932886,0.5653294470223161,0.2628066922674085,0.17186386071027532,0.4587964737447297,0.42277691107644305,0.44232286085985584,0.28838057385193777,0.26929656528820645,0.42684766214177977,0.3875786163522012,0.4454561130322212,0.3231389075366374,0.23140497943114152,0.39311594202898553,0.44349315068493156
