team,team_id,player_id,player_name,has_club,club,league_country,league_name,apps,minutes,rating,goals,assists,ga90,tier
Mexico,16,35769,C. Acevedo,True,Santos Laguna,Mexico,Liga MX,32.0,2856.0,6.92,0.0,0.0,0.0,0.6
Mexico,16,2098,G. Ochoa,True,AEL,Cyprus,1. Division,22.0,720.0,6.71,0.0,0.0,0.0,0.5
Mexico,16,270774,J. Rangel,True,Guadalajara Chivas,Mexico,Liga MX,33.0,3099.0,6.89,0.0,0.0,0.0,0.6
Mexico,16,2881,J. Gallardo,True,Toluca,Mexico,Liga MX,30.0,2733.0,6.94,5.0,5.0,0.329,0.6
Mexico,16,2873,C. Montes,True,Lokomotiv,Russia,Premier League,26.0,2208.0,7.25,4.0,0.0,0.163,0.8
Mexico,16,127227,I. Reyes,True,Club America,Mexico,Liga MX,32.0,2857.0,7.07,0.0,2.0,0.063,0.6
Mexico,16,2878,J. Sánchez,True,Cruz Azul,Mexico,Liga MX,17.0,1451.0,6.56,0.0,1.0,0.062,0.6
Mexico,16,35544,J. Vásquez,True,Genoa,Italy,Serie A,36.0,3217.0,6.8,1.0,0.0,0.028,1.0
Mexico,16,2869,E. Álvarez,True,Fenerbahçe,Turkey,Süper Lig,12.0,768.0,6.9,0.0,1.0,0.117,0.8
Mexico,16,390002,M. Chávez,True,AZ Alkmaar,Netherlands,Eredivisie,20.0,839.0,6.88,1.0,2.0,0.322,0.8
Mexico,16,313383,O. Vargas,True,Seattle Sounders,USA,Major League Soccer,28.0,2546.0,7.24,5.0,1.0,0.212,0.6
Mexico,16,35690,L. Chávez,True,Dynamo,Russia,Premier League,4.0,164.0,6.8,0.0,0.0,,0.8
Mexico,16,750,Álvaro Fidalgo,True,Club America,Mexico,Liga MX,20.0,1537.0,7.16,1.0,0.0,0.059,0.6
Mexico,16,212233,B. Gutiérrez,True,Chicago Fire,USA,Major League Soccer,31.0,2252.0,7.28,10.0,3.0,0.52,0.6
Mexico,16,266345,É. Lira,True,Cruz Azul,Mexico,Liga MX,35.0,3023.0,6.84,0.0,0.0,0.0,0.6
Mexico,16,482605,G. Mora,True,Club Tijuana,Mexico,Liga MX,19.0,1396.0,7.15,6.0,1.0,0.451,0.6
Mexico,16,35576,O. Pineda,True,AEK Athens FC,Greece,Super League 1,30.0,2487.0,7.33,5.0,2.0,0.253,0.8
Mexico,16,35970,L. Romo,True,Guadalajara Chivas,Mexico,Liga MX,27.0,2466.0,7.06,1.0,2.0,0.109,0.6
Mexico,16,2879,R. Alvarado,True,Guadalajara Chivas,Mexico,Liga MX,30.0,2385.0,7.17,4.0,5.0,0.34,0.6
Mexico,16,94562,S. Giménez,True,AC Milan,Italy,Serie A,16.0,896.0,6.49,0.0,1.0,0.1,1.0
Mexico,16,291713,A. González,True,Guadalajara Chivas,Mexico,Liga MX,34.0,2459.0,6.93,24.0,2.0,0.952,0.6
Mexico,16,36111,C. Huerta,True,Anderlecht,Belgium,Jupiler Pro League,11.0,544.0,6.54,1.0,0.0,0.165,0.8
Mexico,16,2887,R. Jiménez,True,Fulham,England,Premier League,36.0,2216.0,6.68,9.0,3.0,0.487,1.0
Mexico,16,36088,G. Martínez,True,U.N.A.M. - Pumas,Mexico,Liga MX,26.0,1374.0,6.89,9.0,0.0,0.59,0.6
Mexico,16,35532,J. Quiñones,True,Al-Qadisiyah FC,Saudi-Arabia,Pro League,31.0,2724.0,7.63,33.0,4.0,1.222,0.8
Mexico,16,2889,A. Vega,True,Toluca,Mexico,Liga MX,22.0,1528.0,7.57,4.0,11.0,0.884,0.6
South Africa,1531,46417,S. Chaine,True,Orlando Pirates,South-Africa,Premier Soccer League,30.0,2700.0,7.05,0.0,0.0,0.0,0.5
South Africa,1531,46245,R. Goss,True,Siwelele,South-Africa,Premier Soccer League,29.0,2610.0,7.13,0.0,0.0,0.0,0.5
South Africa,1531,3275,R. Williams,True,Mamelodi Sundowns,South-Africa,Premier Soccer League,28.0,2610.0,7.14,0.0,0.0,0.0,0.5
South Africa,1531,163041,B. Cross,True,Kaizer Chiefs,South-Africa,Premier Soccer League,21.0,1729.0,7.15,0.0,1.0,0.052,0.5
South Africa,1531,430078,S. Kabini,True,Molde,Norway,Eliteserien,18.0,1505.0,7.33,0.0,3.0,0.179,0.6
South Africa,1531,392387,O. Makhanya,True,Philadelphia Union,USA,Major League Soccer,31.0,2448.0,7.0,1.0,0.0,0.037,0.6
South Africa,1531,510799,M. Mbokazi,True,Orlando Pirates,South-Africa,Premier Soccer League,11.0,909.0,7.25,0.0,0.0,0.0,0.5
South Africa,1531,46334,A. Modiba,True,Mamelodi Sundowns,South-Africa,Premier Soccer League,26.0,2018.0,6.98,0.0,3.0,0.134,0.5
South Africa,1531,46601,K. Mudau,True,Mamelodi Sundowns,South-Africa,Premier Soccer League,21.0,1527.0,7.05,0.0,1.0,0.059,0.5
South Africa,1531,474630,K. Ndamane,True,TS Galaxy,South-Africa,Premier Soccer League,13.0,1170.0,7.12,0.0,1.0,0.077,0.5
South Africa,1531,406752,I. Okon,True,Hannover 96,Germany,2. Bundesliga,25.0,1716.0,6.71,2.0,0.0,0.105,0.45
South Africa,1531,46458,N. Sibisi,True,Orlando Pirates,South-Africa,Premier Soccer League,23.0,1962.0,7.15,0.0,0.0,0.0,0.5
South Africa,1531,330174,T. Matuludi,True,Polokwane City,South-Africa,Premier Soccer League,23.0,1950.0,7.32,2.0,0.0,0.092,0.5
South Africa,1531,268710,J. Adams,True,Mamelodi Sundowns,South-Africa,Premier Soccer League,22.0,1422.0,6.92,1.0,0.0,0.063,0.5
South Africa,1531,194430,T. Mbatha,True,Orlando Pirates,South-Africa,Premier Soccer League,22.0,1607.0,7.26,0.0,1.0,0.056,0.5
South Africa,1531,3287,T. Mokoena,True,Mamelodi Sundowns,South-Africa,Premier Soccer League,22.0,1622.0,7.27,4.0,2.0,0.333,0.5
South Africa,1531,158433,S. Sithole,True,Tondela,Portugal,Primeira Liga,26.0,1560.0,6.62,1.0,0.0,0.058,0.8
South Africa,1531,3289,T. Zwane,True,Mamelodi Sundowns,South-Africa,Premier Soccer League,15.0,533.0,6.66,0.0,1.0,0.169,0.5
South Africa,1531,179893,O. Appollis,True,Orlando Pirates,South-Africa,Premier Soccer League,30.0,2170.0,7.18,9.0,6.0,0.622,0.5
South Africa,1531,98936,L. Foster,True,Burnley,England,Premier League,26.0,1372.0,6.47,3.0,2.0,0.328,1.0
South Africa,1531,201354,E. Makgopa,True,Orlando Pirates,South-Africa,Premier Soccer League,24.0,1068.0,6.71,6.0,4.0,0.843,0.5
South Africa,1531,354831,T. Maseko,True,AEL,Cyprus,1. Division,12.0,401.0,6.49,0.0,1.0,0.224,0.5
South Africa,1531,414149,R. Mofokeng,True,Orlando Pirates,South-Africa,Premier Soccer League,27.0,2132.0,7.53,10.0,8.0,0.76,0.5
South Africa,1531,295977,T. Moremi,True,Orlando Pirates,South-Africa,Premier Soccer League,28.0,1546.0,6.89,5.0,4.0,0.524,0.5
South Africa,1531,127429,I. Rayners,True,Mamelodi Sundowns,South-Africa,Premier Soccer League,25.0,1439.0,6.65,12.0,3.0,0.938,0.5
South Africa,1531,359561,K. Sebelebele,True,Orlando Pirates,South-Africa,Premier Soccer League,24.0,1783.0,7.26,4.0,1.0,0.252,0.5
South Korea,17,2890,Jo Hyeon-Woo,True,Ulsan Hyundai FC,South-Korea,K League 1,33.0,1530.0,6.98,0.0,0.0,0.0,0.6
South Korea,17,2892,Kim Seung-Gyu,True,FC Tokyo,Japan,J1 League,14.0,1260.0,6.97,0.0,0.0,0.0,0.6
South Korea,17,34374,Song Bum-Keun,True,Jeonbuk Motors,South-Korea,K League 1,38.0,1440.0,7.46,0.0,0.0,0.0,0.6
South Korea,17,547307,Cho Wi-Je,False,,,,,,,,,,
South Korea,17,2897,Kim Min-Jae,True,Bayern München,Germany,Bundesliga,25.0,1621.0,7.23,1.0,1.0,0.111,1.0
South Korea,17,2912,Kim Moon-Hwan,True,Daejeon Citizen,South-Korea,K League 1,24.0,1014.0,6.85,0.0,1.0,0.089,0.6
South Korea,17,34418,Kim Tae-Hyeon,True,Kashima,Japan,J1 League,30.0,2183.0,6.97,0.0,1.0,0.041,0.6
South Korea,17,237218,Lee Han-Beom,True,FC Midtjylland,Denmark,Superliga,29.0,2347.0,6.99,0.0,1.0,0.038,0.6
South Korea,17,99211,Park Jin-Seop,True,Jeonbuk Motors,South-Korea,K League 1,35.0,1260.0,7.38,1.0,1.0,0.143,0.6
South Korea,17,237220,Lee Tae-Seok,True,Austria Vienna,Austria,Bundesliga,30.0,2577.0,7.05,3.0,4.0,0.244,0.8
South Korea,17,197985,Seol Young-Woo,True,FK Crvena Zvezda,Serbia,Super Liga,31.0,2675.0,7.16,2.0,5.0,0.236,0.6
South Korea,17,280358,J. Castrop,True,Borussia Mönchengladbach,Germany,Bundesliga,26.0,1599.0,6.69,3.0,1.0,0.225,1.0
South Korea,17,304951,Lee Gi-Hyuk,True,Gangwon FC,South-Korea,K League 1,31.0,792.0,6.87,0.0,0.0,0.0,0.6
South Korea,17,357286,Bae Jun-Ho,True,Stoke City,England,Championship,42.0,2943.0,6.67,2.0,3.0,0.153,0.8
South Korea,17,237050,Eom Ji-Sung,True,Swansea,England,Championship,44.0,2457.0,6.8,2.0,2.0,0.147,0.8
South Korea,17,2901,Hwang In-Beom,True,Feyenoord,Netherlands,Eredivisie,17.0,991.0,6.91,1.0,3.0,0.363,0.8
South Korea,17,34168,Kim Jin-Gyu,True,Jeonbuk Motors,South-Korea,K League 1,35.0,1151.0,6.99,2.0,2.0,0.313,0.6
South Korea,17,34431,Lee Dong-Gyeong,True,Gimcheon Sangmu FC,South-Korea,K League 1,34.0,1206.0,7.86,8.0,5.0,0.97,0.6
South Korea,17,2906,Lee Jae-Sung,True,FSV Mainz 05,Germany,Bundesliga,28.0,2198.0,6.68,4.0,2.0,0.246,1.0
South Korea,17,927,Lee Kang-In,True,Paris Saint Germain,France,Ligue 1,27.0,1522.0,7.04,3.0,4.0,0.414,1.0
South Korea,17,2909,Paik Seung-Ho,True,Birmingham,England,Championship,43.0,3374.0,6.96,4.0,1.0,0.133,0.8
South Korea,17,304958,Yang Hyun-Jun,True,Celtic,Scotland,Premiership,31.0,2078.0,6.92,8.0,1.0,0.39,0.8
South Korea,17,24888,Hwang Hee-Chan,True,Wolves,England,Premier League,26.0,1461.0,6.61,2.0,2.0,0.246,1.0
South Korea,17,34211,Cho Gue-Sung,True,FC Midtjylland,Denmark,Superliga,26.0,1351.0,6.43,3.0,1.0,0.266,0.6
South Korea,17,34710,Oh Hyeon-Gyu,True,Genk,Belgium,Jupiler Pro League,20.0,1116.0,6.75,6.0,3.0,0.726,0.8
South Korea,17,186,Son Heung-Min,True,Los Angeles FC,USA,Major League Soccer,11.0,1103.0,8.18,12.0,3.0,1.224,0.6
Czechia,770,269349,L. Hornícek,True,SC Braga,Portugal,Primeira Liga,33.0,2960.0,6.96,0.0,0.0,0.0,0.8
Czechia,770,138804,M. Kovár,True,PSV Eindhoven,Netherlands,Eredivisie,31.0,2790.0,7.1,0.0,0.0,0.0,0.8
Czechia,770,66347,J. Stanek,True,Slavia Praha,Czech-Republic,Czech Liga,19.0,1710.0,6.85,0.0,0.0,0.0,0.6
Czechia,770,337740,S. Chaloupek,True,Slavia Praha,Czech-Republic,Czech Liga,28.0,1836.0,7.21,9.0,2.0,0.539,0.6
Czechia,770,1231,V. Coufal,True,1899 Hoffenheim,Germany,Bundesliga,34.0,3017.0,7.16,1.0,8.0,0.268,1.0
Czechia,770,2252,T. Holes,True,Slavia Praha,Czech-Republic,Czech Liga,25.0,2094.0,7.41,2.0,2.0,0.172,0.6
Czechia,770,162964,R. Hranác,True,1899 Hoffenheim,Germany,Bundesliga,29.0,2251.0,6.74,1.0,0.0,0.04,1.0
Czechia,770,128793,D. Jurásek,True,Slavia Praha,Czech-Republic,Czech Liga,16.0,1346.0,7.38,1.0,6.0,0.468,0.6
Czechia,770,66407,L. Krejcí,True,Wolves,England,Premier League,28.0,2361.0,6.71,2.0,1.0,0.114,1.0
Czechia,770,1237,J. Zelený,True,Sparta Praha,Czech-Republic,Czech Liga,25.0,1761.0,6.9,1.0,3.0,0.204,0.6
Czechia,770,128772,D. Zima,True,Slavia Praha,Czech-Republic,Czech Liga,24.0,1823.0,6.94,1.0,3.0,0.197,0.6
Czechia,770,66214,D. Doudera,True,Slavia Praha,Czech-Republic,Czech Liga,22.0,1506.0,7.03,1.0,4.0,0.299,0.6
Czechia,770,162194,L. Cerv,True,Plzen,Czech-Republic,Czech Liga,32.0,2656.0,7.01,1.0,3.0,0.136,0.6
Czechia,770,25348,V. Darida,True,Hradec Králové,Czech-Republic,Czech Liga,32.0,2775.0,7.44,10.0,3.0,0.422,0.6
Czechia,770,66353,L. Provod,True,Slavia Praha,Czech-Republic,Czech Liga,30.0,2480.0,7.44,7.0,10.0,0.617,0.6
Czechia,770,241,M. Sadílek,True,Slavia Praha,Czech-Republic,Czech Liga,29.0,2057.0,7.02,1.0,4.0,0.219,0.6
Czechia,770,555437,H. Sochurek,True,Sparta Praha,Czech-Republic,Czech Liga,8.0,516.0,6.96,0.0,2.0,0.349,0.6
Czechia,770,386837,A. Sojka,True,Hradec Králové,Czech-Republic,Czech Liga,18.0,1093.0,6.65,1.0,0.0,0.082,0.6
Czechia,770,1243,T. Soucek,True,West Ham,England,Premier League,35.0,2220.0,6.77,5.0,0.0,0.203,1.0
Czechia,770,66387,P. Sulc,True,Lyon,France,Ligue 1,27.0,1568.0,6.91,11.0,3.0,0.804,1.0
Czechia,770,818,T. Chorý,True,Slavia Praha,Czech-Republic,Czech Liga,24.0,1891.0,7.28,17.0,4.0,0.999,0.6
Czechia,770,66275,M. Chytil,True,Slavia Praha,Czech-Republic,Czech Liga,29.0,1486.0,6.88,13.0,1.0,0.848,0.6
Czechia,770,66019,A. Hlozek,True,1899 Hoffenheim,Germany,Bundesliga,5.0,36.0,6.43,0.0,0.0,,1.0
Czechia,770,66340,J. Kuchta,True,Sparta Praha,Czech-Republic,Czech Liga,30.0,1703.0,6.91,12.0,6.0,0.951,0.6
Czechia,770,794,P. Schick,True,Bayer Leverkusen,Germany,Bundesliga,28.0,1995.0,6.95,16.0,3.0,0.857,1.0
Czechia,770,290212,D. Visinský,True,Plzen,Czech-Republic,Czech Liga,27.0,1671.0,7.05,8.0,1.0,0.485,0.6
Canada,5529,51274,M. Crépeau,True,Portland Timbers,USA,Major League Soccer,15.0,1350.0,6.99,0.0,0.0,0.0,0.6
Canada,5529,284554,O. Goodman,True,Barnsley,England,League One,22.0,1980.0,6.73,0.0,0.0,0.0,0.5
Canada,5529,51148,D. St. Clair,True,Minnesota United FC,USA,Major League Soccer,33.0,3066.0,7.19,0.0,0.0,0.0,0.6
Canada,5529,51295,D. Cornelius,True,Rangers,Scotland,Premiership,7.0,559.0,7.36,1.0,1.0,0.322,0.8
Canada,5529,327738,L. De Fougerolles,True,Dender,Belgium,Jupiler Pro League,28.0,1717.0,6.78,0.0,1.0,0.052,0.8
Canada,5529,50816,R. Laryea,True,Toronto FC,USA,Major League Soccer,17.0,1265.0,6.84,1.0,1.0,0.142,0.6
Canada,5529,78494,J. Waterman,True,CF Montreal,USA,Major League Soccer,18.0,1438.0,6.85,0.0,1.0,0.063,0.6
Canada,5529,78547,A. Johnston,True,Celtic,Scotland,Premiership,7.0,501.0,7.06,0.0,1.0,0.18,0.8
Canada,5529,18938,A. Jones,True,Middlesbrough,England,Championship,22.0,1886.0,6.92,1.0,1.0,0.095,0.8
Canada,5529,407017,M. Bombito,True,Nice,France,Ligue 1,2.0,146.0,6.55,0.0,0.0,,1.0
Canada,5529,509,A. Davies,True,Bayern München,Germany,Bundesliga,13.0,534.0,6.84,1.0,3.0,0.674,1.0
Canada,5529,416901,N. Sigur,True,HNK Hajduk Split,Croatia,HNL,29.0,2235.0,7.12,1.0,2.0,0.121,0.6
Canada,5529,50826,J. Shaffelburg,True,Nashville SC,USA,Major League Soccer,25.0,1297.0,6.85,4.0,2.0,0.416,0.6
Canada,5529,44798,L. Millar,True,Hull City,England,Championship,36.0,2063.0,6.82,3.0,5.0,0.349,0.8
Canada,5529,50788,M. Choinière,True,Los Angeles FC,USA,Major League Soccer,11.0,728.0,7.0,1.0,0.0,0.124,0.6
Canada,5529,35570,S. Eustáquio,True,FC Porto,Portugal,Primeira Liga,8.0,184.0,6.68,0.0,0.0,0.0,0.8
Canada,5529,328046,I. Koné,True,Sassuolo,Italy,Serie A,35.0,2756.0,7.03,6.0,0.0,0.196,1.0
Canada,5529,50817,J. Osorio,True,Toronto FC,USA,Major League Soccer,24.0,1937.0,7.03,4.0,1.0,0.232,0.6
Canada,5529,294824,N. Saliba,True,Anderlecht,Belgium,Jupiler Pro League,34.0,2319.0,6.88,3.0,1.0,0.155,0.8
Canada,5529,193279,J. Nelson,True,Vancouver Whitecaps,USA,Major League Soccer,25.0,1405.0,6.85,2.0,5.0,0.448,0.6
Canada,5529,51016,T. Buchanan,True,Villarreal,Spain,La Liga,34.0,1835.0,6.81,7.0,1.0,0.392,1.0
Canada,5529,8489,J. David,True,Juventus,Italy,Serie A,35.0,1801.0,6.43,6.0,4.0,0.5,1.0
Canada,5529,313353,P. David,True,Union St. Gilloise,Belgium,Jupiler Pro League,24.0,1493.0,6.73,9.0,1.0,0.603,0.8
Canada,5529,2001,C. Larin,True,Southampton,England,Championship,18.0,949.0,6.72,8.0,1.0,0.854,0.8
Canada,5529,362145,A. Ahmed,True,Vancouver Whitecaps,USA,Major League Soccer,24.0,1694.0,7.3,1.0,10.0,0.584,0.6
Canada,5529,351587,T. Oluwaseyi,True,Villarreal,Spain,La Liga,27.0,922.0,6.49,2.0,2.0,0.39,1.0
Bosnia & Herzegovina,1113,446130,M. Jurkas,False,,,,,,,,,,
Bosnia & Herzegovina,1113,9026,N. Vasilj,True,FC St. Pauli,Germany,Bundesliga,34.0,3060.0,7.12,0.0,0.0,0.0,1.0
Bosnia & Herzegovina,1113,108370,M. Zlomislic,True,HNK Rijeka,Croatia,HNL,33.0,2894.0,6.83,0.0,0.0,0.0,0.6
Bosnia & Herzegovina,1113,409670,A. Malic,True,Sturm Graz,Austria,Bundesliga,18.0,1046.0,6.77,1.0,0.0,0.086,0.8
Bosnia & Herzegovina,1113,7318,A. Dedic,True,Benfica,Portugal,Primeira Liga,24.0,1911.0,6.8,1.0,4.0,0.235,0.8
Bosnia & Herzegovina,1113,53517,D. Hadzikadunic,True,Sampdoria,Italy,Serie B,28.0,2220.0,6.88,0.0,1.0,0.041,0.45
Bosnia & Herzegovina,1113,1741,N. Katic,True,FC Schalke 04,Germany,2. Bundesliga,26.0,2268.0,6.97,1.0,1.0,0.079,0.45
Bosnia & Herzegovina,1113,1442,S. Kolasinac,True,Atalanta,Italy,Serie A,19.0,1224.0,6.66,0.0,0.0,0.0,1.0
Bosnia & Herzegovina,1113,271350,T. Muharemovic,True,Sassuolo,Italy,Serie A,32.0,2835.0,6.86,2.0,2.0,0.127,1.0
Bosnia & Herzegovina,1113,76867,N. Mujakic,True,Eyüpspor,Turkey,Süper Lig,16.0,1356.0,6.64,0.0,1.0,0.066,0.8
Bosnia & Herzegovina,1113,14301,S. Radeljic,True,HNK Rijeka,Croatia,HNL,25.0,2001.0,7.2,2.0,1.0,0.135,0.6
Bosnia & Herzegovina,1113,162222,I. Basic,True,FC Astana,Kazakhstan,Premier League,3.0,89.0,6.61,0.0,0.0,,0.5
Bosnia & Herzegovina,1113,70514,A. Gigovic,True,BSC Young Boys,Switzerland,Super League,31.0,2117.0,6.76,1.0,5.0,0.255,0.8
Bosnia & Herzegovina,1113,50006,A. Hadziahmetovic,True,Hull City,England,Championship,37.0,2153.0,6.78,0.0,2.0,0.084,0.8
Bosnia & Herzegovina,1113,340173,Ermin Mahmic,True,Slovan Liberec,Czech-Republic,Czech Liga,28.0,1559.0,6.91,7.0,3.0,0.577,0.6
Bosnia & Herzegovina,1113,1324,I. Sunjic,True,Pafos,Cyprus,1. Division,29.0,1104.0,6.79,2.0,1.0,0.245,0.5
Bosnia & Herzegovina,1113,264094,B. Tahirovic,True,Brondby,Denmark,Superliga,25.0,1199.0,6.75,1.0,1.0,0.15,0.6
Bosnia & Herzegovina,1113,322101,A. Memic,True,Plzen,Czech-Republic,Czech Liga,30.0,2344.0,6.98,3.0,8.0,0.422,0.6
Bosnia & Herzegovina,1113,25129,D. Burnic,True,Karlsruher SC,Germany,2. Bundesliga,32.0,2097.0,6.55,1.0,1.0,0.086,0.45
Bosnia & Herzegovina,1113,395559,Kerim-Sam Alajbegovic,True,Red Bull Salzburg,Austria,Bundesliga,28.0,1913.0,7.3,9.0,3.0,0.565,0.8
Bosnia & Herzegovina,1113,329409,E. Bajraktarevic,True,PSV Eindhoven,Netherlands,Eredivisie,28.0,1062.0,6.99,4.0,4.0,0.678,0.8
Bosnia & Herzegovina,1113,314377,S. Bazdar,True,Jagiellonia,Poland,Ekstraklasa,15.0,408.0,6.67,3.0,0.0,0.662,0.6
Bosnia & Herzegovina,1113,46930,E. Demirovic,True,VfB Stuttgart,Germany,Bundesliga,25.0,1506.0,6.9,12.0,3.0,0.896,1.0
Bosnia & Herzegovina,1113,790,E. Dzeko,True,FC Schalke 04,Germany,2. Bundesliga,11.0,599.0,7.38,6.0,3.0,1.352,0.45
Bosnia & Herzegovina,1113,77037,J. Lukic,True,Universitatea Cluj,Romania,Liga I,32.0,2504.0,7.18,18.0,2.0,0.719,0.5
Bosnia & Herzegovina,1113,28382,H. Tabakovic,True,Borussia Mönchengladbach,Germany,Bundesliga,32.0,2394.0,6.71,13.0,2.0,0.564,1.0
USA,2384,266606,C. Brady,True,Chicago Fire,USA,Major League Soccer,30.0,2655.0,6.94,0.0,0.0,0.0,0.6
USA,2384,50728,M. Freese,True,New York City FC,USA,Major League Soccer,34.0,3236.0,7.04,0.0,0.0,0.0,0.6
USA,2384,50999,M. Turner,True,New England Revolution,USA,Major League Soccer,10.0,900.0,7.14,0.0,0.0,0.0,0.6
USA,2384,38735,S. Dest,True,PSV Eindhoven,Netherlands,Eredivisie,27.0,2204.0,7.04,1.0,5.0,0.245,0.8
USA,2384,355994,A. Freeman,True,Orlando City SC,USA,Major League Soccer,30.0,2550.0,7.32,6.0,3.0,0.318,0.6
USA,2384,50735,M. McKenzie,True,Toulouse,France,Ligue 1,30.0,2422.0,6.81,0.0,2.0,0.074,1.0
USA,2384,19023,T. Ream,True,Charlotte,USA,Major League Soccer,29.0,2482.0,6.93,0.0,0.0,0.0,0.6
USA,2384,126949,C. Richards,True,Crystal Palace,England,Premier League,33.0,2826.0,6.9,1.0,0.0,0.032,1.0
USA,2384,19549,A. Robinson,True,Fulham,England,Premier League,22.0,1502.0,6.83,1.0,0.0,0.06,1.0
USA,2384,50879,M. Robinson,True,FC Cincinnati,USA,Major League Soccer,28.0,2601.0,7.09,1.0,0.0,0.035,0.6
USA,2384,50852,J. Scally,True,Borussia Mönchengladbach,Germany,Bundesliga,32.0,2611.0,6.63,2.0,3.0,0.172,1.0
USA,2384,50737,A. Trusty,True,Celtic,Scotland,Premiership,26.0,2162.0,7.2,0.0,0.0,0.0,0.8
USA,2384,362400,M. Arfsten,True,Columbus Crew,USA,Major League Soccer,31.0,2862.0,7.41,5.0,6.0,0.346,0.6
USA,2384,201713,S. Berhalter,True,Vancouver Whitecaps,USA,Major League Soccer,31.0,2792.0,7.61,4.0,10.0,0.451,0.6
USA,2384,415,W. McKennie,True,Juventus,Italy,Serie A,36.0,2847.0,6.87,5.0,5.0,0.316,1.0
USA,2384,161921,G. Reyna,True,Borussia Mönchengladbach,Germany,Bundesliga,19.0,526.0,6.78,1.0,0.0,0.171,1.0
USA,2384,51114,C. Roldan,True,Seattle Sounders,USA,Major League Soccer,33.0,2915.0,7.52,1.0,3.0,0.123,0.6
USA,2384,162037,M. Tillman,True,Bayer Leverkusen,Germany,Bundesliga,29.0,1689.0,6.92,6.0,0.0,0.32,1.0
USA,2384,1150,T. Adams,True,Bournemouth,England,Premier League,25.0,1778.0,6.85,2.0,2.0,0.202,1.0
USA,2384,1138,T. Weah,True,Marseille,France,Ligue 1,29.0,2263.0,6.76,2.0,2.0,0.159,1.0
USA,2384,35885,A. Zendejas,True,Club America,Mexico,Liga MX,27.0,2117.0,7.31,12.0,7.0,0.808,0.6
USA,2384,50739,B. Aaronson,True,Leeds,England,Premier League,37.0,2475.0,6.76,4.0,5.0,0.327,1.0
USA,2384,138835,F. Balogun,True,Monaco,France,Ligue 1,30.0,2245.0,6.77,13.0,4.0,0.682,1.0
USA,2384,73868,R. Pepi,True,PSV Eindhoven,Netherlands,Eredivisie,26.0,1433.0,7.04,16.0,1.0,1.068,0.8
USA,2384,17,C. Pulisic,True,AC Milan,Italy,Serie A,30.0,1619.0,6.99,8.0,4.0,0.667,1.0
USA,2384,427,H. Wright,True,Coventry,England,Championship,40.0,2593.0,6.84,17.0,1.0,0.625,0.8
Paraguay,2380,535737,R. Fernandez,False,,,,,,,,,,
Paraguay,2380,70852,O. Gill,True,San Lorenzo,Argentina,Liga Profesional Argentina,34.0,3105.0,6.94,0.0,0.0,0.0,0.6
Paraguay,2380,51733,G. Olveira,True,Olimpia,Paraguay,Division Profesional - Apertura,8.0,648.0,7.09,0.0,0.0,0.0,0.5
Paraguay,2380,6168,O. Alderete,True,Sunderland,England,Premier League,33.0,2802.0,6.83,1.0,1.0,0.064,1.0
Paraguay,2380,2499,J. Alonso,True,Atletico-MG,Brazil,Serie A,31.0,2684.0,7.02,1.0,1.0,0.067,0.6
Paraguay,2380,195992,J. Cáceres,True,Dynamo,Russia,Premier League,24.0,2065.0,7.02,1.0,6.0,0.305,0.8
Paraguay,2380,2500,F. Balbuena,True,Gremio,Brazil,Serie A,3.0,234.0,7.13,1.0,0.0,0.385,0.6
Paraguay,2380,2502,G. Gómez,True,Palmeiras,Brazil,Serie A,27.0,2337.0,7.23,2.0,1.0,0.116,0.6
Paraguay,2380,425020,A. Maidana,True,Club Guarani,Paraguay,Division Profesional - Apertura,13.0,1116.0,7.0,3.0,0.0,0.242,0.5
Paraguay,2380,35808,G. Velázquez,True,Cerro Porteno,Paraguay,Division Profesional - Apertura,18.0,1546.0,7.23,1.0,0.0,0.058,0.5
Paraguay,2380,70732,J. Canale,True,Lanus,Argentina,Liga Profesional Argentina,11.0,1010.0,7.35,4.0,0.0,0.356,0.6
Paraguay,2380,195107,D. Bobadilla,True,Sao Paulo,Brazil,Serie A,31.0,2166.0,7.04,4.0,2.0,0.249,0.6
Paraguay,2380,119128,G. Caballero,True,Nacional Asuncion,Paraguay,Division Profesional - Apertura,18.0,1384.0,,5.0,0.0,0.325,0.5
Paraguay,2380,6236,A. Cubas,True,Vancouver Whitecaps,USA,Major League Soccer,28.0,2441.0,6.99,0.0,1.0,0.037,0.6
Paraguay,2380,305832,M. Galarza,True,Talleres Cordoba,Argentina,Liga Profesional Argentina,13.0,846.0,6.6,0.0,0.0,0.0,0.6
Paraguay,2380,278370,D. Gómez,True,Brighton,England,Premier League,32.0,2137.0,6.74,5.0,1.0,0.253,1.0
Paraguay,2380,106485,Maurício,True,Palmeiras,Brazil,Serie A,29.0,1634.0,6.92,3.0,7.0,0.551,0.6
Paraguay,2380,70767,B. Ojeda,True,Real Salt Lake,USA,Major League Soccer,31.0,2192.0,6.96,2.0,0.0,0.082,0.6
Paraguay,2380,196298,R. Sosa,True,Palmeiras,Brazil,Serie A,23.0,883.0,6.89,3.0,3.0,0.612,0.6
Paraguay,2380,2507,M. Almirón,True,Atlanta United FC,USA,Major League Soccer,31.0,2713.0,7.22,6.0,4.0,0.332,0.6
