fixture_id,date,league_id,league_tag,season,neutral,home_id,home,away_id,away,gh,ga,venue_city
1371376,2025-06-24T23:00:00+00:00,22,GoldCup,2025,1,10983,Guadeloupe,5161,Guatemala,2,3,"Houston, Texas"
1371379,2025-06-25T02:00:00+00:00,22,GoldCup,2025,1,4672,Honduras,5530,Curaçao,2,1,"San Jose, California"
1371378,2025-06-25T02:00:00+00:00,22,GoldCup,2025,1,5529,Canada,5159,El Salvador,2,0,"Houston, Texas"
1383917,2025-06-28T23:15:00+00:00,22,GoldCup,2025,1,11,Panama,4672,Honduras,1,1,"Glendale, Arizona"
1383570,2025-06-29T02:15:00+00:00,22,GoldCup,2025,1,16,Mexico,23,Saudi Arabia,2,0,"Glendale, Arizona"
1383918,2025-06-29T20:00:00+00:00,22,GoldCup,2025,1,5529,Canada,5161,Guatemala,1,1,"Minneapolis, Minnesota"
1383571,2025-06-29T23:00:00+00:00,22,GoldCup,2025,1,2384,USA,29,Costa Rica,2,2,"Minneapolis, Minnesota"
1390638,2025-07-02T23:00:00+00:00,22,GoldCup,2025,1,2384,USA,5161,Guatemala,2,1,"St. Louis, Missouri"
1390639,2025-07-03T02:00:00+00:00,22,GoldCup,2025,1,16,Mexico,4672,Honduras,1,0,"Santa Clara, California"
1391246,2025-07-06T23:00:00+00:00,22,GoldCup,2025,1,2384,USA,16,Mexico,1,2,"Houston, Texas"
255472,2018-09-02T05:00:00+00:00,23,EAFF,2019,1,8119,Guam,8120,Northern Mariana Islands,4,0,Ulaanbaatar
255473,2018-09-02T09:00:00+00:00,23,EAFF,2019,1,5534,Mongolia,4767,Mação,4,1,Ulaanbaatar
255474,2018-09-04T05:00:00+00:00,23,EAFF,2019,1,4767,Mação,8119,Guam,2,0,Ulaanbaatar
255475,2018-09-04T09:00:00+00:00,23,EAFF,2019,1,5534,Mongolia,8120,Northern Mariana Islands,9,0,Ulaanbaatar
255476,2018-09-06T05:00:00+00:00,23,EAFF,2019,1,8120,Northern Mariana Islands,4767,Mação,1,1,Ulaanbaatar
255477,2018-09-06T09:00:00+00:00,23,EAFF,2019,1,5534,Mongolia,8119,Guam,1,1,Ulaanbaatar
255466,2018-11-11T06:10:00+00:00,23,EAFF,2019,1,1561,North Korea,5534,Mongolia,4,1,Taipei
255467,2018-11-11T10:10:00+00:00,23,EAFF,2019,1,1557,Chinese Taipei,4460,Hong Kong,1,2,Taipei
255468,2018-11-13T07:10:00+00:00,23,EAFF,2019,1,4460,Hong Kong,1561,North Korea,0,0,Taipei
255469,2018-11-13T11:10:00+00:00,23,EAFF,2019,1,1557,Chinese Taipei,5534,Mongolia,2,1,Taipei
255470,2018-11-16T07:10:00+00:00,23,EAFF,2019,1,5534,Mongolia,4460,Hong Kong,1,5,Taipei
255471,2018-11-16T11:10:00+00:00,23,EAFF,2019,1,1557,Chinese Taipei,1561,North Korea,0,2,Taipei
255464,2019-12-10T10:30:00+00:00,23,EAFF,2019,1,1566,China,12,Japan,1,2,Busan
255465,2019-12-11T10:30:00+00:00,23,EAFF,2019,1,17,South Korea,4460,Hong Kong,2,0,Busan
255460,2019-12-14T10:30:00+00:00,23,EAFF,2019,1,12,Japan,4460,Hong Kong,5,0,Busan
255461,2019-12-15T10:30:00+00:00,23,EAFF,2019,1,17,South Korea,1566,China,1,0,Busan
255462,2019-12-18T07:15:00+00:00,23,EAFF,2019,1,4460,Hong Kong,1566,China,0,2,Busan
255463,2019-12-18T10:30:00+00:00,23,EAFF,2019,1,17,South Korea,12,Japan,1,0,Busan
858414,2022-07-19T10:20:00+00:00,23,EAFF,2021,1,12,Japan,4460,Hong Kong,6,0,Kashima
858415,2022-07-20T10:00:00+00:00,23,EAFF,2021,1,1566,China,17,South Korea,0,3,Toyota
858416,2022-07-24T07:00:00+00:00,23,EAFF,2021,1,17,Korea Republic,4460,Hong Kong,3,0,Toyota
858417,2022-07-24T10:20:00+00:00,23,EAFF,2021,1,12,Japan,1566,China PR,0,0,Toyota
858418,2022-07-27T07:00:00+00:00,23,EAFF,2021,1,1566,China PR,4460,Hong Kong,1,0,Toyota
858419,2022-07-27T10:20:00+00:00,23,EAFF,2021,1,12,Japan,17,Korea Republic,3,0,Toyota
1390619,2025-07-07T11:00:00+00:00,23,EAFF,2025,1,17,South Korea,1566,China,3,0,Yongin
1390620,2025-07-08T10:24:00+00:00,23,EAFF,2025,1,12,Japan,4460,Hong Kong,6,1,Yongin
1390621,2025-07-11T11:00:00+00:00,23,EAFF,2025,1,4460,Hong Kong,17,South Korea,0,2,Yongin
1390622,2025-07-12T10:24:00+00:00,23,EAFF,2025,1,12,Japan,1566,China,2,0,Yongin
1390623,2025-07-15T07:00:00+00:00,23,EAFF,2025,1,1566,China,4460,Hong Kong,1,0,Yongin
1390624,2025-07-15T10:24:00+00:00,23,EAFF,2025,1,17,South Korea,12,Japan,0,1,Yongin
255540,2018-09-01T12:00:00+00:00,24,ASEAN,2018,1,5537,Timor-Leste,5538,Brunei,3,1,Kuala Lumpur
255541,2018-09-08T12:15:00+00:00,24,ASEAN,2018,1,5538,Brunei,5537,Timor-Leste,1,0,Bandar Seri Begawan
255520,2018-11-08T11:30:00+00:00,24,ASEAN,2018,1,1543,Cambodia,1538,Malaysia,0,1,Phnom Penh
255521,2018-11-08T12:30:00+00:00,24,ASEAN,2018,1,1558,Laos,1542,Vietnam,0,3,Vientiane
255522,2018-11-09T12:00:00+00:00,24,ASEAN,2018,1,1546,Singapore,1571,Indonesia,1,0,Singapore
255523,2018-11-09T12:00:00+00:00,24,ASEAN,2018,1,5537,Timor-Leste,1564,Thailand,0,7,Bangkok
255524,2018-11-12T11:30:00+00:00,24,ASEAN,2018,1,1556,Myanmar,1543,Cambodia,4,1,Mandalay
255525,2018-11-12T12:45:00+00:00,24,ASEAN,2018,1,1538,Malaysia,1558,Laos,3,1,Kuala Lumpur
255526,2018-11-13T12:00:00+00:00,24,ASEAN,2018,1,1555,Philippines,1546,Singapore,1,0,Bacolod City
255527,2018-11-13T12:00:00+00:00,24,ASEAN,2018,1,1571,Indonesia,5537,Timor-Leste,3,1,Jakarta
255529,2018-11-16T12:30:00+00:00,24,ASEAN,2018,1,1542,Vietnam,1538,Malaysia,2,0,Hanoi
255528,2018-11-16T12:30:00+00:00,24,ASEAN,2018,1,1558,Laos,1556,Myanmar,1,3,Vientiane
255530,2018-11-17T11:30:00+00:00,24,ASEAN,2018,1,1564,Thailand,1571,Indonesia,4,2,
255531,2018-11-17T12:00:00+00:00,24,ASEAN,2018,1,5537,Timor-Leste,1555,Philippines,2,3,
255533,2018-11-20T11:30:00+00:00,24,ASEAN,2018,1,1543,Cambodia,1558,Laos,3,1,
255532,2018-11-20T11:30:00+00:00,24,ASEAN,2018,1,1556,Myanmar,1542,Vietnam,0,0,
255535,2018-11-21T11:30:00+00:00,24,ASEAN,2018,1,1546,Singapore,5537,Timor-Leste,6,1,
255534,2018-11-21T11:30:00+00:00,24,ASEAN,2018,1,1555,Philippines,1564,Thailand,1,1,
255537,2018-11-24T12:30:00+00:00,24,ASEAN,2018,1,1538,Malaysia,1556,Myanmar,3,0,
255536,2018-11-24T12:30:00+00:00,24,ASEAN,2018,1,1542,Vietnam,1543,Cambodia,3,0,
255538,2018-11-25T12:00:00+00:00,24,ASEAN,2018,1,1564,Thailand,1546,Singapore,3,0,
255539,2018-11-25T12:00:00+00:00,24,ASEAN,2018,1,1571,Indonesia,1555,Philippines,0,0,
255516,2018-12-01T12:45:00+00:00,24,ASEAN,2018,1,1538,Malaysia,1564,Thailand,0,0,
255518,2018-12-02T11:30:00+00:00,24,ASEAN,2018,1,1555,Philippines,1542,Vietnam,1,2,
255517,2018-12-05T12:00:00+00:00,24,ASEAN,2018,1,1564,Thailand,1538,Malaysia,2,2,
255519,2018-12-06T12:30:00+00:00,24,ASEAN,2018,1,1542,Vietnam,1555,Philippines,2,1,
255514,2018-12-11T12:45:00+00:00,24,ASEAN,2018,1,1538,Malaysia,1542,Vietnam,2,2,Kuala Lumpur
255515,2018-12-15T12:30:00+00:00,24,ASEAN,2018,1,1542,Vietnam,1538,Malaysia,1,0,Hanoi
812704,2021-12-05T09:30:00+00:00,24,ASEAN,2020,1,5537,Timor-Leste,1564,Thailand,0,2,Singapore
800378,2021-12-05T12:45:00+00:00,24,ASEAN,2020,1,1546,Singapore,1556,Myanmar,3,0,Singapore
800379,2021-12-06T09:30:00+00:00,24,ASEAN,2020,1,1543,Cambodia,1538,Malaysia,1,3,Singapore
800380,2021-12-06T12:30:00+00:00,24,ASEAN,2020,1,1558,Laos,1542,Vietnam,0,2,Singapore
812705,2021-12-08T09:30:00+00:00,24,ASEAN,2020,1,1556,Myanmar,5537,Timor-Leste,2,0,Singapore
800381,2021-12-08T12:30:00+00:00,24,ASEAN,2020,1,1555,Philippines,1546,Singapore,1,2,Singapore
800382,2021-12-09T09:30:00+00:00,24,ASEAN,2020,1,1538,Malaysia,1558,Laos,4,0,Singapore
800383,2021-12-09T12:30:00+00:00,24,ASEAN,2020,1,1571,Indonesia,1543,Cambodia,4,2,Singapore
812706,2021-12-11T09:30:00+00:00,24,ASEAN,2020,1,5537,Timor-Leste,1555,Philippines,0,7,Singapore
800384,2021-12-11T12:30:00+00:00,24,ASEAN,2020,1,1564,Thailand,1556,Myanmar,4,0,Singapore
800385,2021-12-12T09:30:00+00:00,24,ASEAN,2020,1,1558,Laos,1571,Indonesia,1,5,Singapore
800386,2021-12-12T12:30:00+00:00,24,ASEAN,2020,1,1542,Vietnam,1538,Malaysia,3,0,Singapore
800387,2021-12-14T09:30:00+00:00,24,ASEAN,2020,1,1555,Philippines,1564,Thailand,1,2,Singapore
812707,2021-12-14T12:30:00+00:00,24,ASEAN,2020,1,1546,Singapore,5537,Timor-Leste,2,0,Singapore
800389,2021-12-15T09:30:00+00:00,24,ASEAN,2020,1,1543,Cambodia,1558,Laos,3,0,Singapore
800388,2021-12-15T12:30:00+00:00,24,ASEAN,2020,1,1571,Indonesia,1542,Vietnam,0,0,Singapore
800391,2021-12-18T12:30:00+00:00,24,ASEAN,2020,1,1556,Myanmar,1555,Philippines,2,3,Singapore
800390,2021-12-18T12:30:00+00:00,24,ASEAN,2020,1,1564,Thailand,1546,Singapore,2,0,Singapore
800393,2021-12-19T12:30:00+00:00,24,ASEAN,2020,1,1538,Malaysia,1571,Indonesia,1,4,Singapore
800392,2021-12-19T12:30:00+00:00,24,ASEAN,2020,1,1542,Vietnam,1543,Cambodia,4,0,Singapore
818690,2021-12-22T12:30:00+00:00,24,ASEAN,2020,1,1546,Singapore,1571,Indonesia,1,1,Singapore
818692,2021-12-23T12:30:00+00:00,24,ASEAN,2020,1,1542,Vietnam,1564,Thailand,0,2,Singapore
818691,2021-12-25T12:30:00+00:00,24,ASEAN,2020,1,1571,Indonesia,1546,Singapore,4,2,Singapore
818693,2021-12-26T12:30:00+00:00,24,ASEAN,2020,1,1564,Thailand,1542,Vietnam,0,0,Singapore
820738,2021-12-29T12:30:00+00:00,24,ASEAN,2020,1,1571,Indonesia,1564,Thailand,0,4,Singapore
820739,2022-01-01T12:30:00+00:00,24,ASEAN,2020,1,1564,Thailand,1571,Indonesia,2,2,Singapore
959541,2022-11-05T07:45:00+00:00,24,ASEAN,2022,1,5538,Brunei,5537,Timor-Leste,6,2,Bandar Seri Begawan
959542,2022-11-08T06:30:00+00:00,24,ASEAN,2022,1,5537,Timor-Leste,5538,Brunei,1,0,Bandar Seri Begawan
959525,2022-12-20T10:00:00+00:00,24,ASEAN,2022,1,1543,Cambodia,1555,Philippines,3,2,Phnom Penh
978068,2022-12-20T12:30:00+00:00,24,ASEAN,2022,1,5538,Brunei,1564,Thailand,0,5,Kuala Lumpur
959526,2022-12-21T10:00:00+00:00,24,ASEAN,2022,1,1556,Myanmar,1538,Malaysia,0,1,Yangon
959527,2022-12-21T12:30:00+00:00,24,ASEAN,2022,1,1558,Laos,1542,Vietnam,0,6,Vientiane
959528,2022-12-23T09:30:00+00:00,24,ASEAN,2022,1,1571,Indonesia,1543,Cambodia,2,1,Jakarta
978069,2022-12-23T10:00:00+00:00,24,ASEAN,2022,1,1555,Philippines,5538,Brunei,5,1,Manila
959530,2022-12-24T10:00:00+00:00,24,ASEAN,2022,1,1546,Singapore,1556,Myanmar,3,2,Singapore
959529,2022-12-24T12:30:00+00:00,24,ASEAN,2022,1,1538,Malaysia,1558,Laos,5,0,Kuala Lumpur
978070,2022-12-26T10:00:00+00:00,24,ASEAN,2022,1,5538,Brunei,1571,Indonesia,0,7,Kuala Lumpur
959531,2022-12-26T12:30:00+00:00,24,ASEAN,2022,1,1564,Thailand,1555,Philippines,4,0,Pathum Thani
959532,2022-12-27T10:00:00+00:00,24,ASEAN,2022,1,1558,Laos,1546,Singapore,0,2,Vientiane
959533,2022-12-27T12:30:00+00:00,24,ASEAN,2022,1,1542,Vietnam,1538,Malaysia,3,0,Hanoi
959534,2022-12-29T09:30:00+00:00,24,ASEAN,2022,1,1571,Indonesia,1564,Thailand,1,1,Jakarta
978071,2022-12-29T10:00:00+00:00,24,ASEAN,2022,1,1543,Cambodia,5538,Brunei,5,1,Phnom Penh
959536,2022-12-30T10:00:00+00:00,24,ASEAN,2022,1,1556,Myanmar,1558,Laos,2,2,Yangon
959535,2022-12-30T12:30:00+00:00,24,ASEAN,2022,1,1546,Singapore,1542,Vietnam,0,0,Singapore
959538,2023-01-02T12:30:00+00:00,24,ASEAN,2022,1,1555,Philippines,1571,Indonesia,1,2,Manila
959537,2023-01-02T12:30:00+00:00,24,ASEAN,2022,1,1564,Thailand,1543,Cambodia,3,1,Pathum Thani
959540,2023-01-03T12:30:00+00:00,24,ASEAN,2022,1,1538,Malaysia,1546,Singapore,4,1,Kuala Lumpur
959539,2023-01-03T12:30:00+00:00,24,ASEAN,2022,1,1542,Vietnam,1556,Myanmar,3,0,Hanoi
984942,2023-01-06T09:30:00+00:00,24,ASEAN,2022,1,1571,Indonesia,1542,Vietnam,0,0,Jakarta
984944,2023-01-07T12:30:00+00:00,24,ASEAN,2022,1,1538,Malaysia,1564,Thailand,1,0,Kuala Lumpur
984943,2023-01-09T12:30:00+00:00,24,ASEAN,2022,1,1542,Vietnam,1571,Indonesia,2,0,Hanoi
984945,2023-01-10T12:30:00+00:00,24,ASEAN,2022,1,1564,Thailand,1538,Malaysia,3,0,Pathum Thani
986523,2023-01-13T12:30:00+00:00,24,ASEAN,2022,1,1542,Vietnam,1564,Thailand,2,2,Hanoi
986524,2023-01-16T12:30:00+00:00,24,ASEAN,2022,1,1564,Thailand,1542,Vietnam,1,0,Pathum Thani
1201036,2024-10-08T12:30:00+00:00,24,ASEAN,2024,1,5538,Brunei,5537,Timor-Leste,0,1,Bandar Seri Begawan
1201037,2024-10-15T12:30:00+00:00,24,ASEAN,2024,1,5537,Timor-Leste,5538,Brunei,0,0,Chonburi
1201020,2024-12-08T10:45:00+00:00,24,ASEAN,2024,1,1543,Cambodia,1538,Malaysia,2,2,Phnom Penh
1312125,2024-12-08T13:00:00+00:00,24,ASEAN,2024,1,5537,Timor-Leste,1564,Thailand,0,10,Hanoi
1201021,2024-12-09T12:30:00+00:00,24,ASEAN,2024,1,1556,Myanmar,1571,Indonesia,0,1,Yangon
1201022,2024-12-09T13:00:00+00:00,24,ASEAN,2024,1,1558,Laos,1542,Vietnam,1,4,Vientiane
1201023,2024-12-11T11:00:00+00:00,24,ASEAN,2024,1,1546,Singapore,1543,Cambodia,2,1,Singapore
1312126,2024-12-11T13:00:00+00:00,24,ASEAN,2024,1,1538,Malaysia,5537,Timor-Leste,3,2,Kuala Lumpur
1201025,2024-12-12T10:30:00+00:00,24,ASEAN,2024,1,1555,Philippines,1556,Myanmar,1,1,Manila
1201024,2024-12-12T13:00:00+00:00,24,ASEAN,2024,1,1571,Indonesia,1558,Laos,3,3,Surakarta
1312127,2024-12-14T10:30:00+00:00,24,ASEAN,2024,1,5537,Timor-Leste,1546,Singapore,0,3,Hanoi
1201026,2024-12-14T13:00:00+00:00,24,ASEAN,2024,1,1564,Thailand,1538,Malaysia,1,0,Bangkok
1201027,2024-12-15T10:30:00+00:00,24,ASEAN,2024,1,1558,Laos,1555,Philippines,1,1,Vientiane
1201028,2024-12-15T13:00:00+00:00,24,ASEAN,2024,1,1542,Vietnam,1571,Indonesia,1,0,Việt Trì
1312128,2024-12-17T10:45:00+00:00,24,ASEAN,2024,1,1543,Cambodia,5537,Timor-Leste,2,1,Phnom Penh
1201029,2024-12-17T12:30:00+00:00,24,ASEAN,2024,1,1546,Singapore,1564,Thailand,2,4,Singapore
1201031,2024-12-18T10:30:00+00:00,24,ASEAN,2024,1,1556,Myanmar,1558,Laos,3,2,Yangon
1201030,2024-12-18T13:00:00+00:00,24,ASEAN,2024,1,1555,Philippines,1542,Vietnam,1,1,Manila
1201033,2024-12-20T13:00:00+00:00,24,ASEAN,2024,1,1538,Malaysia,1546,Singapore,0,0,Kuala Lumpur
1201032,2024-12-20T13:00:00+00:00,24,ASEAN,2024,1,1564,Thailand,1543,Cambodia,3,2,Bangkok
1201034,2024-12-21T13:00:00+00:00,24,ASEAN,2024,1,1542,Vietnam,1556,Myanmar,5,0,Việt Trì
1201035,2024-12-21T13:00:00+00:00,24,ASEAN,2024,1,1571,Indonesia,1555,Philippines,0,1,Surakarta
1327805,2024-12-26T13:00:00+00:00,24,ASEAN,2024,1,1546,Singapore,1542,Vietnam,0,2,Singapore
1327807,2024-12-27T13:00:00+00:00,24,ASEAN,2024,1,1555,Philippines,1564,Thailand,2,1,Manila
1327806,2024-12-29T13:00:00+00:00,24,ASEAN,2024,1,1542,Vietnam,1546,Singapore,3,1,Việt Trì
1327808,2024-12-30T13:00:00+00:00,24,ASEAN,2024,1,1564,Thailand,1555,Philippines,3,1,Bangkok
1331837,2025-01-02T13:00:00+00:00,24,ASEAN,2024,1,1542,Vietnam,1564,Thailand,2,1,Việt Trì
1331838,2025-01-05T13:00:00+00:00,24,ASEAN,2024,1,1564,Thailand,1542,Vietnam,2,3,Bangkok
1548086,2026-06-02T12:15:00+00:00,24,ASEAN,2025,1,5538,Brunei,5537,Timor-Leste,0,3,
1548087,2026-06-09T09:00:00+00:00,24,ASEAN,2025,1,5537,Timor-Leste,5538,Brunei,3,1,
291255,2019-11-26T16:30:00+00:00,25,GulfCup,2019,1,1569,Qatar,1567,Iraq,1,2,Doha
291256,2019-11-26T18:30:00+00:00,25,GulfCup,2019,1,1563,United Arab Emirates,1550,Yemen,3,0,Doha
291257,2019-11-27T14:30:00+00:00,25,GulfCup,2019,1,1552,Oman,1547,Bahrain,0,0,
291258,2019-11-27T17:00:00+00:00,25,GulfCup,2019,1,23,Saudi Arabia,1570,Kuwait,1,3,
291259,2019-11-29T14:30:00+00:00,25,GulfCup,2019,1,1563,United Arab Emirates,1567,Iraq,0,2,
291260,2019-11-29T17:00:00+00:00,25,GulfCup,2019,1,1550,Yemen,1569,Qatar,0,6,
291261,2019-11-30T14:30:00+00:00,25,GulfCup,2019,1,1570,Kuwait,1552,Oman,1,2,
291262,2019-11-30T17:00:00+00:00,25,GulfCup,2019,1,1547,Bahrain,23,Saudi Arabia,0,2,
291264,2019-12-02T14:30:00+00:00,25,GulfCup,2019,1,1550,Yemen,1567,Iraq,0,0,
291263,2019-12-02T14:30:00+00:00,25,GulfCup,2019,1,1569,Qatar,1563,United Arab Emirates,4,2,
291265,2019-12-02T17:00:00+00:00,25,GulfCup,2019,1,1552,Oman,23,Saudi Arabia,1,3,
291266,2019-12-02T17:00:00+00:00,25,GulfCup,2019,1,1570,Kuwait,1547,Bahrain,2,4,
291873,2019-12-05T14:00:00+00:00,25,GulfCup,2019,1,1567,Iraq,1547,Bahrain,2,2,Doha
291874,2019-12-05T17:00:00+00:00,25,GulfCup,2019,1,23,Saudi Arabia,1569,Qatar,1,0,Al Wakrah
291998,2019-12-08T16:00:00+00:00,25,GulfCup,2019,1,1547,Bahrain,23,Saudi Arabia,1,0,Doha
970820,2023-01-06T16:00:00+00:00,25,GulfCup,2023,1,1567,Iraq,1552,Oman,0,0,Basra
970821,2023-01-06T18:45:00+00:00,25,GulfCup,2023,1,1550,Yemen,23,Saudi Arabia,0,2,Basra
970822,2023-01-07T13:15:00+00:00,25,GulfCup,2023,1,1547,Bahrain,1563,United Arab Emirates,2,1,Basra
970823,2023-01-07T16:15:00+00:00,25,GulfCup,2023,1,1570,Kuwait,1569,Qatar,0,2,Basra
970824,2023-01-09T13:15:00+00:00,25,GulfCup,2023,1,1552,Oman,1550,Yemen,3,2,Basra
970825,2023-01-09T16:15:00+00:00,25,GulfCup,2023,1,23,Saudi Arabia,1567,Iraq,0,2,Basra
970827,2023-01-10T13:15:00+00:00,25,GulfCup,2023,1,1563,United Arab Emirates,1570,Kuwait,0,1,Basra
970826,2023-01-10T16:15:00+00:00,25,GulfCup,2023,1,1569,Qatar,1547,Bahrain,1,2,Basra
970829,2023-01-12T15:00:00+00:00,25,GulfCup,2023,1,23,Saudi Arabia,1552,Oman,1,2,Basra
970828,2023-01-12T15:00:00+00:00,25,GulfCup,2023,1,1567,Iraq,1550,Yemen,5,0,Basra
970831,2023-01-13T15:00:00+00:00,25,GulfCup,2023,1,1547,Bahrain,1570,Kuwait,1,1,Basra
970830,2023-01-13T15:00:00+00:00,25,GulfCup,2023,1,1569,Qatar,1563,United Arab Emirates,1,1,Basra
989514,2023-01-16T13:15:00+00:00,25,GulfCup,2023,1,1567,Iraq,1569,Qatar,2,1,Basra
989515,2023-01-16T17:15:00+00:00,25,GulfCup,2023,1,1547,Bahrain,1552,Oman,0,1,Basra
990184,2023-01-19T16:00:00+00:00,25,GulfCup,2023,1,1567,Iraq,1552,Oman,3,2,Basra
1315391,2024-12-21T17:00:00+00:00,25,GulfCup,2024,1,1570,Kuwait,1552,Oman,1,1,Ardhiyah
1315392,2024-12-21T19:00:00+00:00,25,GulfCup,2024,1,1569,Qatar,1563,United Arab Emirates,1,1,Kuwait City
1315393,2024-12-22T14:25:00+00:00,25,GulfCup,2024,1,1567,Iraq,1550,Yemen,1,0,Kuwait City
1315394,2024-12-22T17:30:00+00:00,25,GulfCup,2024,1,23,Saudi Arabia,1547,Bahrain,2,3,Ardhiyah
1315395,2024-12-24T14:25:00+00:00,25,GulfCup,2024,1,1552,Oman,1569,Qatar,2,1,Kuwait City
1315396,2024-12-24T17:30:00+00:00,25,GulfCup,2024,1,1563,United Arab Emirates,1570,Kuwait,1,2,Ardhiyah
1315397,2024-12-25T14:25:00+00:00,25,GulfCup,2024,1,1550,Yemen,23,Saudi Arabia,2,3,Kuwait City
1315398,2024-12-25T17:30:00+00:00,25,GulfCup,2024,1,1547,Bahrain,1567,Iraq,2,0,Ardhiyah
1315400,2024-12-27T14:30:00+00:00,25,GulfCup,2024,1,1563,United Arab Emirates,1552,Oman,1,1,Kuwait City
1315399,2024-12-27T14:30:00+00:00,25,GulfCup,2024,1,1570,Kuwait,1569,Qatar,1,1,Ardhiyah
1315402,2024-12-28T14:30:00+00:00,25,GulfCup,2024,1,1547,Bahrain,1550,Yemen,1,2,Kuwait City
1315401,2024-12-28T14:30:00+00:00,25,GulfCup,2024,1,1567,Iraq,23,Saudi Arabia,1,3,Ardhiyah
1330493,2024-12-31T14:30:00+00:00,25,GulfCup,2024,1,1552,Oman,23,Saudi Arabia,2,1,Kuwait City
1330972,2024-12-31T17:45:00+00:00,25,GulfCup,2024,1,1547,Bahrain,1570,Kuwait,1,0,Ardhiyah
1332005,2025-01-04T16:30:00+00:00,25,GulfCup,2024,1,1552,Oman,1547,Bahrain,1,2,Ardhiyah
255874,2018-09-04T10:00:00+00:00,28,SAFF,2018,1,1545,Nepal,5535,Pakistan,1,2,
255875,2018-09-04T13:00:00+00:00,28,SAFF,2018,1,1560,Bangladesh,1540,Bhutan,2,0,
255876,2018-09-05T13:00:00+00:00,28,SAFF,2018,1,1537,India,5166,Sri Lanka,2,0,
255877,2018-09-06T10:00:00+00:00,28,SAFF,2018,1,1545,Nepal,1540,Bhutan,4,0,
255878,2018-09-06T13:00:00+00:00,28,SAFF,2018,1,1560,Bangladesh,5535,Pakistan,1,0,
255879,2018-09-07T13:00:00+00:00,28,SAFF,2018,1,1549,Maldives,5166,Sri Lanka,0,0,
255880,2018-09-08T10:00:00+00:00,28,SAFF,2018,1,5535,Pakistan,1540,Bhutan,3,0,
255881,2018-09-08T13:00:00+00:00,28,SAFF,2018,1,1560,Bangladesh,1545,Nepal,0,2,
255882,2018-09-09T13:00:00+00:00,28,SAFF,2018,1,1537,India,1549,Maldives,2,0,
255871,2018-09-12T10:10:00+00:00,28,SAFF,2018,1,1545,Nepal,1549,Maldives,0,3,
255872,2018-09-12T13:30:00+00:00,28,SAFF,2018,1,1537,India,5535,Pakistan,3,1,
255873,2018-09-15T13:00:00+00:00,28,SAFF,2018,1,1549,Maldives,1537,India,2,1,
785304,2021-10-01T11:00:00+00:00,28,SAFF,2021,1,1545,Nepal,1549,Maldives,1,0,"Malé, North Malé Atoll, Kaafu Atoll"
785305,2021-10-01T16:00:00+00:00,28,SAFF,2021,1,5166,Sri Lanka,1560,Bangladesh,0,1,"Malé, North Malé Atoll, Kaafu Atoll"
785306,2021-10-04T11:00:00+00:00,28,SAFF,2021,1,1560,Bangladesh,1537,India,1,1,"Malé, North Malé Atoll, Kaafu Atoll"
785307,2021-10-04T16:00:00+00:00,28,SAFF,2021,1,5166,Sri Lanka,1545,Nepal,2,3,"Malé, North Malé Atoll, Kaafu Atoll"
785308,2021-10-07T11:00:00+00:00,28,SAFF,2021,1,1537,India,5166,Sri Lanka,0,0,"Malé, North Malé Atoll, Kaafu Atoll"
785309,2021-10-07T16:00:00+00:00,28,SAFF,2021,1,1549,Maldives,1560,Bangladesh,2,0,"Malé, North Malé Atoll, Kaafu Atoll"
785310,2021-10-10T11:00:00+00:00,28,SAFF,2021,1,1549,Maldives,5166,Sri Lanka,1,0,"Malé, North Malé Atoll, Kaafu Atoll"
785311,2021-10-10T16:00:00+00:00,28,SAFF,2021,1,1545,Nepal,1537,India,0,1,"Malé, North Malé Atoll, Kaafu Atoll"
785312,2021-10-13T11:00:00+00:00,28,SAFF,2021,1,1560,Bangladesh,1545,Nepal,1,1,"Malé, North Malé Atoll, Kaafu Atoll"
785313,2021-10-13T16:00:00+00:00,28,SAFF,2021,1,1537,India,1549,Maldives,3,1,"Malé, North Malé Atoll, Kaafu Atoll"
804507,2021-10-16T15:00:00+00:00,28,SAFF,2021,1,1537,India,1545,Nepal,3,0,"Malé, North Malé Atoll, Kaafu Atoll"
1027953,2023-06-21T10:00:00+00:00,28,SAFF,2023,1,1570,Kuwait,1545,Nepal,3,1,Bangalore
1027954,2023-06-21T14:00:00+00:00,28,SAFF,2023,1,1537,India,5535,Pakistan,4,0,Bangalore
1027955,2023-06-22T10:00:00+00:00,28,SAFF,2023,1,1551,Lebanon,1560,Bangladesh,2,0,Bangalore
1027956,2023-06-22T14:00:00+00:00,28,SAFF,2023,1,1549,Maldives,1540,Bhutan,2,0,Bangalore
1027957,2023-06-24T10:00:00+00:00,28,SAFF,2023,1,5535,Pakistan,1570,Kuwait,0,4,Bangalore
1027958,2023-06-24T14:00:00+00:00,28,SAFF,2023,1,1545,Nepal,1537,India,0,2,Bangalore
1027959,2023-06-25T10:00:00+00:00,28,SAFF,2023,1,1560,Bangladesh,1549,Maldives,3,1,Bangalore
1027960,2023-06-25T14:00:00+00:00,28,SAFF,2023,1,1540,Bhutan,1551,Lebanon,1,4,Bangalore
1027961,2023-06-27T10:00:00+00:00,28,SAFF,2023,1,1545,Nepal,5535,Pakistan,1,0,Bangalore
1027962,2023-06-27T14:00:00+00:00,28,SAFF,2023,1,1537,India,1570,Kuwait,1,1,Bangalore
