fixture_id,date,season,league_tag,neutral,team,team_id,opp,opp_id,is_home,corners,yellow,red,shots,sot,fouls,possession
1201283,2024-09-07,2024,CONCACAF_NL,0,Puerto Rico,5539,Haiti,2386,1,0.0,1.0,,11.0,5.0,9.0,50.0
1201283,2024-09-07,2024,CONCACAF_NL,0,Haiti,2386,Puerto Rico,5539,0,5.0,1.0,,21.0,8.0,18.0,50.0
1100264,2024-09-06,2026,WCQ_SA,0,Uruguay,7,Paraguay,2380,1,8.0,4.0,,11.0,1.0,13.0,65.0
1100264,2024-09-06,2026,WCQ_SA,0,Paraguay,2380,Uruguay,7,0,0.0,2.0,,8.0,2.0,11.0,35.0
1201281,2024-09-06,2024,CONCACAF_NL,0,St. Lucia,5540,Curaçao,5530,1,3.0,1.0,,10.0,3.0,9.0,38.0
1201281,2024-09-06,2024,CONCACAF_NL,0,Curaçao,5530,St. Lucia,5540,0,6.0,2.0,,15.0,4.0,21.0,62.0
1172894,2024-09-06,2024,UNL,0,Wales,767,Türkiye,777,1,4.0,2.0,0.0,15.0,1.0,12.0,67.0
1172894,2024-09-06,2024,UNL,0,Türkiye,777,Wales,767,0,3.0,6.0,1.0,5.0,1.0,20.0,33.0
1172944,2024-09-06,2024,UNL,0,France,2,Italy,768,1,2.0,1.0,,12.0,3.0,12.0,54.0
1172944,2024-09-06,2024,UNL,0,Italy,768,France,2,0,5.0,1.0,,11.0,6.0,10.0,46.0
1172943,2024-09-06,2024,UNL,0,Belgium,1,Israel,1116,1,7.0,1.0,,25.0,8.0,9.0,64.0
1172943,2024-09-06,2024,UNL,0,Israel,1116,Belgium,1,0,1.0,1.0,,10.0,2.0,7.0,36.0
1172892,2024-09-06,2024,UNL,0,Slovenia,1091,Austria,775,1,4.0,2.0,,8.0,1.0,9.0,37.0
1172892,2024-09-06,2024,UNL,0,Austria,775,Slovenia,1091,0,7.0,4.0,,11.0,4.0,18.0,63.0
1172891,2024-09-06,2024,UNL,0,Kazakhstan,1095,Norway,1090,1,1.0,4.0,,4.0,0.0,12.0,29.0
1172891,2024-09-06,2024,UNL,0,Norway,1090,Kazakhstan,1095,0,12.0,1.0,,19.0,2.0,9.0,71.0
1100265,2024-09-06,2026,WCQ_SA,0,Argentina,26,Chile,2383,1,4.0,2.0,,16.0,8.0,8.0,65.0
1100265,2024-09-06,2026,WCQ_SA,0,Chile,2383,Argentina,26,0,4.0,3.0,,5.0,1.0,14.0,35.0
1172942,2024-09-05,2024,UNL,0,Serbia,14,Spain,9,1,2.0,3.0,,9.0,1.0,11.0,26.0
1172942,2024-09-05,2024,UNL,0,Spain,9,Serbia,14,0,9.0,5.0,,21.0,5.0,12.0,74.0
1172939,2024-09-05,2024,UNL,0,Portugal,27,Croatia,3,1,5.0,0.0,,15.0,6.0,5.0,50.0
1172939,2024-09-05,2024,UNL,0,Croatia,3,Portugal,27,0,7.0,1.0,,13.0,4.0,6.0,50.0
1172941,2024-09-05,2024,UNL,0,Denmark,21,Switzerland,15,1,6.0,4.0,0.0,17.0,8.0,17.0,55.0
1172941,2024-09-05,2024,UNL,0,Switzerland,15,Denmark,21,0,1.0,5.0,2.0,5.0,1.0,13.0,45.0
1172940,2024-09-05,2024,UNL,0,Scotland,1108,Poland,24,1,2.0,0.0,,11.0,3.0,13.0,59.0
1172940,2024-09-05,2024,UNL,0,Poland,24,Scotland,1108,0,3.0,3.0,,10.0,3.0,18.0,41.0
1218488,2024-09-05,2026,WCQ_Asia,0,Saudi Arabia,23,Indonesia,1571,1,6.0,2.0,,18.0,4.0,6.0,66.0
1218488,2024-09-05,2026,WCQ_Asia,0,Indonesia,1571,Saudi Arabia,23,0,1.0,3.0,,7.0,2.0,15.0,34.0
1218485,2024-09-05,2026,WCQ_Asia,0,Jordan,1548,Kuwait,1570,1,6.0,1.0,,16.0,3.0,19.0,46.0
1218485,2024-09-05,2026,WCQ_Asia,0,Kuwait,1570,Jordan,1548,0,0.0,1.0,,5.0,2.0,9.0,54.0
1218480,2024-09-05,2026,WCQ_Asia,0,Iran,22,Kyrgyzstan,1554,1,3.0,,,20.0,3.0,5.0,67.0
1218480,2024-09-05,2026,WCQ_Asia,0,Kyrgyzstan,1554,Iran,22,0,3.0,,,7.0,6.0,10.0,33.0
1218484,2024-09-05,2026,WCQ_Asia,0,Iraq,1567,Oman,1552,1,2.0,1.0,0.0,7.0,3.0,16.0,42.0
1218484,2024-09-05,2026,WCQ_Asia,0,Oman,1552,Iraq,1567,0,7.0,2.0,1.0,11.0,5.0,2.0,58.0
1218481,2024-09-05,2026,WCQ_Asia,0,Qatar,1569,United Arab Emirates,1563,1,9.0,2.0,,8.0,1.0,16.0,69.0
1218481,2024-09-05,2026,WCQ_Asia,0,United Arab Emirates,1563,Qatar,1569,0,4.0,3.0,,9.0,4.0,8.0,31.0
1172987,2024-09-05,2024,UNL,0,Azerbaijan,1096,Sweden,5,1,2.0,2.0,,14.0,9.0,4.0,39.0
1172987,2024-09-05,2024,UNL,0,Sweden,5,Azerbaijan,1096,0,8.0,2.0,,30.0,11.0,20.0,61.0
1218482,2024-09-05,2026,WCQ_Asia,0,Uzbekistan,1568,North Korea,1561,1,6.0,,,13.0,4.0,11.0,47.0
1218482,2024-09-05,2026,WCQ_Asia,0,North Korea,1561,Uzbekistan,1568,0,1.0,,,8.0,4.0,14.0,53.0
1218483,2024-09-05,2026,WCQ_Asia,0,South Korea,17,Palestine,1562,1,4.0,1.0,,16.0,5.0,12.0,75.0
1218483,2024-09-05,2026,WCQ_Asia,0,Palestine,1562,South Korea,17,0,1.0,5.0,,10.0,3.0,7.0,25.0
1218486,2024-09-05,2026,WCQ_Asia,0,Japan,12,China,1566,1,5.0,0.0,,17.0,9.0,20.0,77.0
1218486,2024-09-05,2026,WCQ_Asia,0,China,1566,Japan,12,0,2.0,3.0,,1.0,0.0,9.0,23.0
1218487,2024-09-05,2026,WCQ_Asia,0,Australia,20,Bahrain,1547,1,4.0,3.0,1.0,11.0,4.0,13.0,71.0
1218487,2024-09-05,2026,WCQ_Asia,0,Bahrain,1547,Australia,20,0,3.0,2.0,0.0,3.0,1.0,17.0,29.0
1234030,2024-07-15,2024,CopaAmerica,1,Argentina,26,Colombia,8,1,4.0,2.0,,11.0,6.0,8.0,45.0
1234030,2024-07-15,2024,CopaAmerica,1,Colombia,8,Argentina,26,0,7.0,2.0,,19.0,4.0,18.0,55.0
1232551,2024-07-14,2024,Euro,1,Spain,9,England,10,1,10.0,1.0,,16.0,6.0,11.0,65.0
1232551,2024-07-14,2024,Euro,1,England,10,Spain,9,0,2.0,3.0,,9.0,4.0,5.0,35.0
1234029,2024-07-14,2024,CopaAmerica,1,Canada,5529,Uruguay,7,1,7.0,4.0,,14.0,6.0,18.0,51.0
1234029,2024-07-14,2024,CopaAmerica,1,Uruguay,7,Canada,5529,0,6.0,2.0,,12.0,5.0,17.0,49.0
1227538,2024-07-11,2024,CopaAmerica,1,Uruguay,7,Colombia,8,1,4.0,3.0,1.0,11.0,2.0,11.0,62.0
1227538,2024-07-11,2024,CopaAmerica,1,Colombia,8,Uruguay,7,0,3.0,5.0,1.0,11.0,4.0,13.0,38.0
1227539,2024-07-10,2024,Euro,1,Netherlands,1118,England,10,1,3.0,3.0,,7.0,2.0,11.0,42.0
1227539,2024-07-10,2024,Euro,1,England,10,Netherlands,1118,0,0.0,3.0,,9.0,5.0,6.0,58.0
1227537,2024-07-10,2024,CopaAmerica,1,Argentina,26,Canada,5529,1,2.0,1.0,,11.0,3.0,5.0,51.0
1227537,2024-07-10,2024,CopaAmerica,1,Canada,5529,Argentina,26,0,2.0,3.0,,9.0,2.0,15.0,49.0
1225853,2024-07-09,2024,Euro,1,Spain,9,France,2,1,4.0,2.0,,6.0,2.0,9.0,58.0
1225853,2024-07-09,2024,Euro,1,France,2,Spain,9,0,6.0,2.0,,9.0,3.0,14.0,42.0
1222460,2024-07-07,2024,CopaAmerica,1,Uruguay,7,Brazil,6,1,6.0,2.0,1.0,12.0,1.0,26.0,40.0
1222460,2024-07-07,2024,CopaAmerica,1,Brazil,6,Uruguay,7,0,2.0,2.0,0.0,7.0,3.0,15.0,60.0
1222459,2024-07-06,2024,CopaAmerica,1,Colombia,8,Panama,11,1,4.0,1.0,,7.0,5.0,15.0,52.0
1222459,2024-07-06,2024,CopaAmerica,1,Panama,11,Colombia,8,0,2.0,3.0,,14.0,3.0,20.0,48.0
1220308,2024-07-06,2024,Euro,1,Netherlands,1118,Türkiye,777,1,3.0,4.0,0.0,11.0,4.0,16.0,59.0
1220308,2024-07-06,2024,Euro,1,Türkiye,777,Netherlands,1118,0,7.0,1.0,1.0,15.0,4.0,7.0,41.0
1219689,2024-07-06,2024,Euro,1,England,10,Switzerland,15,1,4.0,1.0,,13.0,3.0,8.0,52.0
1219689,2024-07-06,2024,Euro,1,Switzerland,15,England,10,0,3.0,2.0,,11.0,3.0,13.0,48.0
1219958,2024-07-06,2024,CopaAmerica,1,Venezuela,2379,Canada,5529,1,7.0,1.0,,16.0,3.0,7.0,55.0
1219958,2024-07-06,2024,CopaAmerica,1,Canada,5529,Venezuela,2379,0,3.0,2.0,,16.0,7.0,13.0,45.0
1219959,2024-07-05,2024,Euro,1,Portugal,27,France,2,1,11.0,1.0,,15.0,4.0,8.0,60.0
1219959,2024-07-05,2024,Euro,1,France,2,Portugal,27,0,4.0,1.0,,20.0,5.0,13.0,40.0
1219688,2024-07-05,2024,Euro,1,Spain,9,Germany,25,1,1.0,7.0,1.0,18.0,6.0,17.0,48.0
1219688,2024-07-05,2024,Euro,1,Germany,25,Spain,9,0,5.0,8.0,0.0,23.0,5.0,22.0,52.0
1219957,2024-07-05,2024,CopaAmerica,1,Argentina,26,Ecuador,2382,1,2.0,2.0,,8.0,2.0,13.0,51.0
1219957,2024-07-05,2024,CopaAmerica,1,Ecuador,2382,Argentina,26,0,5.0,2.0,,9.0,2.0,14.0,49.0
1189125,2024-07-03,2024,CopaAmerica,1,Costa Rica,29,Paraguay,2380,1,1.0,3.0,,2.0,2.0,11.0,33.0
1189125,2024-07-03,2024,CopaAmerica,1,Paraguay,2380,Costa Rica,29,0,6.0,3.0,,17.0,6.0,17.0,67.0
1146318,2024-07-03,2024,CopaAmerica,1,Brazil,6,Colombia,8,1,6.0,3.0,,7.0,3.0,14.0,51.0
1146318,2024-07-03,2024,CopaAmerica,1,Colombia,8,Brazil,6,0,5.0,2.0,,13.0,6.0,19.0,49.0
1215078,2024-07-02,2024,Euro,1,Austria,775,Türkiye,777,1,10.0,2.0,,21.0,5.0,12.0,60.0
1215078,2024-07-02,2024,Euro,1,Türkiye,777,Austria,775,0,4.0,2.0,,6.0,3.0,5.0,40.0
1215077,2024-07-02,2024,Euro,1,Romania,774,Netherlands,1118,1,4.0,2.0,,5.0,1.0,8.0,35.0
1215077,2024-07-02,2024,Euro,1,Netherlands,1118,Romania,774,0,13.0,2.0,,23.0,6.0,9.0,65.0
1146316,2024-07-02,2024,CopaAmerica,1,Bolivia,2381,Panama,11,1,2.0,2.0,,7.0,4.0,17.0,51.0
1146316,2024-07-02,2024,CopaAmerica,1,Panama,11,Bolivia,2381,0,1.0,1.0,,13.0,6.0,8.0,49.0
1146317,2024-07-02,2024,CopaAmerica,1,USA,2384,Uruguay,7,1,2.0,2.0,,8.0,3.0,12.0,50.0
1146317,2024-07-02,2024,CopaAmerica,1,Uruguay,7,USA,2384,0,3.0,1.0,,12.0,5.0,12.0,50.0
1215076,2024-07-01,2024,Euro,1,Portugal,27,Slovenia,1091,1,11.0,1.0,,20.0,6.0,8.0,72.0
1215076,2024-07-01,2024,Euro,1,Slovenia,1091,Portugal,27,0,4.0,5.0,,10.0,2.0,17.0,28.0
1215073,2024-07-01,2024,Euro,1,France,2,Belgium,1,1,5.0,3.0,,19.0,2.0,7.0,55.0
1215073,2024-07-01,2024,Euro,1,Belgium,1,France,2,0,2.0,2.0,,5.0,2.0,10.0,45.0
1146315,2024-07-01,2024,CopaAmerica,1,Mexico,16,Ecuador,2382,1,5.0,5.0,,20.0,4.0,16.0,60.0
1146315,2024-07-01,2024,CopaAmerica,1,Ecuador,2382,Mexico,16,0,2.0,2.0,,9.0,3.0,12.0,40.0
1215075,2024-06-30,2024,Euro,1,Spain,9,Georgia,1104,1,13.0,1.0,,35.0,13.0,11.0,75.0
1215075,2024-06-30,2024,Euro,1,Georgia,1104,Spain,9,0,3.0,1.0,,4.0,0.0,5.0,25.0
1215074,2024-06-30,2024,Euro,1,England,10,Slovakia,773,1,9.0,3.0,,16.0,2.0,12.0,63.0
1215074,2024-06-30,2024,Euro,1,Slovakia,773,England,10,0,1.0,6.0,,13.0,3.0,19.0,37.0
1189124,2024-06-30,2024,CopaAmerica,1,Canada,5529,Chile,2383,1,8.0,5.0,0.0,9.0,3.0,15.0,57.0
1189124,2024-06-30,2024,CopaAmerica,1,Chile,2383,Canada,5529,0,4.0,2.0,1.0,8.0,4.0,8.0,43.0
1146313,2024-06-30,2024,CopaAmerica,1,Argentina,26,Peru,30,1,6.0,1.0,,12.0,6.0,11.0,74.0
1146313,2024-06-30,2024,CopaAmerica,1,Peru,30,Argentina,26,0,3.0,5.0,,6.0,1.0,20.0,26.0
1189123,2024-06-29,2024,CopaAmerica,1,Colombia,8,Costa Rica,29,1,4.0,2.0,,17.0,5.0,19.0,64.0
1189123,2024-06-29,2024,CopaAmerica,1,Costa Rica,29,Colombia,8,0,2.0,1.0,,5.0,0.0,14.0,36.0
1214156,2024-06-29,2024,Euro,1,Germany,25,Denmark,21,1,6.0,0.0,,15.0,9.0,7.0,55.0
1214156,2024-06-29,2024,Euro,1,Denmark,21,Germany,25,0,6.0,2.0,,11.0,2.0,15.0,45.0
1212958,2024-06-29,2024,Euro,1,Switzerland,15,Italy,768,1,4.0,0.0,,16.0,4.0,9.0,49.0
1212958,2024-06-29,2024,Euro,1,Italy,768,Switzerland,15,0,6.0,3.0,,11.0,1.0,15.0,51.0
1146312,2024-06-29,2024,CopaAmerica,1,Paraguay,2380,Brazil,6,1,4.0,2.0,1.0,15.0,6.0,12.0,45.0
1146312,2024-06-29,2024,CopaAmerica,1,Brazil,6,Paraguay,2380,0,6.0,3.0,0.0,17.0,6.0,13.0,55.0
1146310,2024-06-28,2024,CopaAmerica,1,Panama,11,USA,2384,1,3.0,3.0,1.0,13.0,4.0,19.0,74.0
1146310,2024-06-28,2024,CopaAmerica,1,USA,2384,Panama,11,0,0.0,2.0,1.0,6.0,3.0,4.0,26.0
1146311,2024-06-28,2024,CopaAmerica,1,Uruguay,7,Bolivia,2381,1,4.0,0.0,,18.0,9.0,12.0,60.0
1146311,2024-06-28,2024,CopaAmerica,1,Bolivia,2381,Uruguay,7,0,3.0,1.0,,4.0,1.0,14.0,40.0
1146308,2024-06-27,2024,CopaAmerica,1,Ecuador,2382,Jamaica,2385,1,7.0,0.0,,24.0,4.0,8.0,45.0
1146308,2024-06-27,2024,CopaAmerica,1,Jamaica,2385,Ecuador,2382,0,8.0,4.0,,7.0,4.0,18.0,55.0
1146309,2024-06-27,2024,CopaAmerica,1,Venezuela,2379,Mexico,16,1,2.0,2.0,,10.0,2.0,7.0,39.0
1146309,2024-06-27,2024,CopaAmerica,1,Mexico,16,Venezuela,2379,0,7.0,2.0,,18.0,5.0,12.0,61.0
1189122,2024-06-26,2024,CopaAmerica,1,Peru,30,Canada,5529,1,2.0,0.0,1.0,9.0,4.0,17.0,49.0
1189122,2024-06-26,2024,CopaAmerica,1,Canada,5529,Peru,30,0,1.0,1.0,0.0,5.0,2.0,14.0,51.0
1145535,2024-06-26,2024,Euro,1,Czechia,770,Türkiye,777,1,3.0,7.0,2.0,12.0,7.0,16.0,32.0
1145535,2024-06-26,2024,Euro,1,Türkiye,777,Czechia,770,0,7.0,11.0,0.0,18.0,5.0,9.0,68.0
1189854,2024-06-26,2024,Euro,1,Georgia,1104,Portugal,27,1,1.0,1.0,,7.0,3.0,6.0,28.0
1189854,2024-06-26,2024,Euro,1,Portugal,27,Georgia,1104,0,11.0,3.0,,22.0,5.0,11.0,72.0
1189853,2024-06-26,2024,Euro,1,Ukraine,772,Belgium,1,1,3.0,1.0,,13.0,4.0,9.0,40.0
1189853,2024-06-26,2024,Euro,1,Belgium,1,Ukraine,772,0,7.0,1.0,,12.0,4.0,8.0,60.0
1146307,2024-06-26,2024,CopaAmerica,1,Chile,2383,Argentina,26,1,0.0,2.0,,3.0,3.0,12.0,39.0
1146307,2024-06-26,2024,CopaAmerica,1,Argentina,26,Chile,2383,0,11.0,0.0,,22.0,9.0,9.0,61.0
1145531,2024-06-25,2024,Euro,1,England,10,Slovenia,1091,1,6.0,3.0,,12.0,4.0,11.0,73.0
1145531,2024-06-25,2024,Euro,1,Slovenia,1091,England,10,0,0.0,2.0,,4.0,1.0,9.0,27.0
1189852,2024-06-25,2024,Euro,1,France,2,Poland,24,1,11.0,1.0,,19.0,8.0,12.0,58.0
1189852,2024-06-25,2024,Euro,1,Poland,24,France,2,0,3.0,3.0,,10.0,3.0,15.0,42.0
1145533,2024-06-25,2024,Euro,1,Netherlands,1118,Austria,775,1,5.0,0.0,,11.0,2.0,10.0,52.0
1145533,2024-06-25,2024,Euro,1,Austria,775,Netherlands,1118,0,2.0,3.0,,9.0,5.0,16.0,48.0
1189121,2024-06-25,2024,CopaAmerica,1,Brazil,6,Costa Rica,29,1,9.0,1.0,,19.0,3.0,13.0,74.0
1189121,2024-06-25,2024,CopaAmerica,1,Costa Rica,29,Brazil,6,0,1.0,2.0,,2.0,0.0,10.0,26.0
1146306,2024-06-24,2024,CopaAmerica,1,Colombia,8,Paraguay,2380,1,3.0,1.0,,11.0,3.0,10.0,68.0
1146306,2024-06-24,2024,CopaAmerica,1,Paraguay,2380,Colombia,8,0,3.0,2.0,,11.0,3.0,18.0,32.0
1145529,2024-06-24,2024,Euro,1,Croatia,3,Italy,768,1,2.0,6.0,,6.0,4.0,18.0,47.0
1145529,2024-06-24,2024,Euro,1,Italy,768,Croatia,3,0,11.0,2.0,,12.0,3.0,6.0,53.0
1145530,2024-06-24,2024,Euro,1,Albania,778,Spain,9,1,2.0,2.0,,10.0,4.0,6.0,41.0
1145530,2024-06-24,2024,Euro,1,Spain,9,Albania,778,0,6.0,1.0,,16.0,3.0,15.0,59.0
1146305,2024-06-24,2024,CopaAmerica,1,Uruguay,7,Panama,11,1,9.0,0.0,,20.0,7.0,12.0,55.0
1146305,2024-06-24,2024,CopaAmerica,1,Panama,11,Uruguay,7,0,3.0,1.0,,10.0,3.0,9.0,45.0
1146304,2024-06-23,2024,CopaAmerica,1,USA,2384,Bolivia,2381,1,7.0,1.0,,20.0,8.0,8.0,61.0
1146304,2024-06-23,2024,CopaAmerica,1,Bolivia,2381,USA,2384,0,1.0,3.0,,6.0,3.0,17.0,39.0
1145528,2024-06-23,2024,Euro,1,Scotland,1108,Hungary,769,1,2.0,1.0,,4.0,0.0,16.0,58.0
1145528,2024-06-23,2024,Euro,1,Hungary,769,Scotland,1108,0,6.0,5.0,,14.0,5.0,13.0,42.0
1145527,2024-06-23,2024,Euro,1,Switzerland,15,Germany,25,1,2.0,3.0,,4.0,3.0,14.0,34.0
1145527,2024-06-23,2024,Euro,1,Germany,25,Switzerland,15,0,9.0,1.0,,18.0,3.0,12.0,66.0
1146303,2024-06-23,2024,CopaAmerica,1,Mexico,16,Jamaica,2385,1,7.0,,,20.0,9.0,8.0,61.0
1146303,2024-06-23,2024,CopaAmerica,1,Jamaica,2385,Mexico,16,0,6.0,,,13.0,4.0,7.0,39.0
1146302,2024-06-22,2024,CopaAmerica,1,Ecuador,2382,Venezuela,2379,1,3.0,2.0,1.0,9.0,4.0,20.0,34.0
1146302,2024-06-22,2024,CopaAmerica,1,Venezuela,2379,Ecuador,2382,0,5.0,2.0,0.0,14.0,5.0,14.0,66.0
1145525,2024-06-22,2024,Euro,1,Belgium,1,Romania,774,1,7.0,1.0,,20.0,9.0,9.0,55.0
1145525,2024-06-22,2024,Euro,1,Romania,774,Belgium,1,0,7.0,2.0,,14.0,5.0,11.0,45.0
1145526,2024-06-22,2024,Euro,1,Türkiye,777,Portugal,27,1,9.0,3.0,,11.0,3.0,16.0,44.0
1145526,2024-06-22,2024,Euro,1,Portugal,27,Türkiye,777,0,1.0,2.0,,12.0,3.0,8.0,56.0
1189851,2024-06-22,2024,Euro,1,Georgia,1104,Czechia,770,1,5.0,4.0,,5.0,1.0,12.0,38.0
1189851,2024-06-22,2024,Euro,1,Czechia,770,Georgia,1104,0,11.0,5.0,,27.0,12.0,17.0,62.0
1145524,2024-06-21,2024,Euro,1,Netherlands,1118,France,2,1,3.0,1.0,,8.0,4.0,13.0,37.0
1145524,2024-06-21,2024,Euro,1,France,2,Netherlands,1118,0,6.0,0.0,,15.0,3.0,8.0,63.0
1189850,2024-06-21,2024,Euro,1,Poland,24,Austria,775,1,4.0,4.0,,15.0,3.0,15.0,47.0
1189850,2024-06-21,2024,Euro,1,Austria,775,Poland,24,0,3.0,2.0,,15.0,9.0,15.0,53.0
1189120,2024-06-21,2024,CopaAmerica,1,Argentina,26,Canada,5529,1,7.0,2.0,,19.0,9.0,15.0,64.0
1189120,2024-06-21,2024,CopaAmerica,1,Canada,5529,Argentina,26,0,4.0,2.0,,10.0,2.0,9.0,36.0
1145521,2024-06-20,2024,Euro,1,Spain,9,Italy,768,1,5.0,3.0,,20.0,9.0,17.0,57.0
1145521,2024-06-20,2024,Euro,1,Italy,768,Spain,9,0,2.0,2.0,,4.0,1.0,14.0,43.0
1145522,2024-06-20,2024,Euro,1,Denmark,21,England,10,1,4.0,3.0,,16.0,7.0,13.0,51.0
1145522,2024-06-20,2024,Euro,1,England,10,Denmark,21,0,2.0,1.0,,12.0,4.0,5.0,49.0
1145518,2024-06-19,2024,Euro,1,Scotland,1108,Switzerland,15,1,5.0,3.0,,12.0,3.0,11.0,48.0
1145518,2024-06-19,2024,Euro,1,Switzerland,15,Scotland,1108,0,8.0,2.0,,11.0,4.0,11.0,52.0
1145519,2024-06-19,2024,Euro,1,Germany,25,Hungary,769,1,11.0,2.0,,19.0,7.0,12.0,70.0
1145519,2024-06-19,2024,Euro,1,Hungary,769,Germany,25,0,7.0,2.0,,11.0,4.0,10.0,30.0
1145520,2024-06-19,2024,Euro,1,Croatia,3,Albania,778,1,3.0,1.0,,22.0,10.0,15.0,67.0
1145520,2024-06-19,2024,Euro,1,Albania,778,Croatia,3,0,1.0,3.0,,15.0,7.0,11.0,33.0
1145517,2024-06-18,2024,Euro,1,Portugal,27,Czechia,770,1,13.0,2.0,,19.0,8.0,6.0,73.0
1145517,2024-06-18,2024,Euro,1,Czechia,770,Portugal,27,0,0.0,1.0,,5.0,1.0,9.0,27.0
1189848,2024-06-18,2024,Euro,1,Türkiye,777,Georgia,1104,1,5.0,2.0,,22.0,8.0,10.0,56.0
1189848,2024-06-18,2024,Euro,1,Georgia,1104,Türkiye,777,0,5.0,1.0,,14.0,5.0,7.0,44.0
1145515,2024-06-17,2024,Euro,1,Austria,775,France,2,1,6.0,5.0,,6.0,3.0,18.0,52.0
1145515,2024-06-17,2024,Euro,1,France,2,Austria,775,0,2.0,2.0,,14.0,3.0,11.0,48.0
1145516,2024-06-17,2024,Euro,1,Belgium,1,Slovakia,773,1,5.0,3.0,,16.0,5.0,14.0,60.0
1145516,2024-06-17,2024,Euro,1,Slovakia,773,Belgium,1,0,7.0,1.0,,10.0,4.0,10.0,40.0
1198060,2024-06-16,2024,Friendlies,0,Ecuador,2382,Honduras,4672,1,6.0,2.0,,14.0,9.0,12.0,71.0
1198060,2024-06-16,2024,Friendlies,0,Honduras,4672,Ecuador,2382,0,1.0,2.0,,9.0,4.0,17.0,29.0
1145514,2024-06-16,2024,Euro,1,Serbia,14,England,10,1,2.0,2.0,,6.0,1.0,19.0,47.0
1145514,2024-06-16,2024,Euro,1,England,10,Serbia,14,0,1.0,0.0,,5.0,3.0,8.0,53.0
1189846,2024-06-16,2024,Euro,1,Poland,24,Netherlands,1118,1,3.0,0.0,,12.0,7.0,10.0,34.0
1189846,2024-06-16,2024,Euro,1,Netherlands,1118,Poland,24,0,6.0,1.0,,21.0,4.0,8.0,66.0
1198059,2024-06-15,2024,Friendlies,0,Colombia,8,Bolivia,2381,1,2.0,2.0,1.0,17.0,5.0,15.0,64.0
1198059,2024-06-15,2024,Friendlies,0,Bolivia,2381,Colombia,8,0,1.0,1.0,1.0,6.0,4.0,16.0,36.0
1145511,2024-06-15,2024,Euro,1,Spain,9,Croatia,3,1,5.0,1.0,,11.0,5.0,14.0,47.0
1145511,2024-06-15,2024,Euro,1,Croatia,3,Spain,9,0,0.0,0.0,,16.0,5.0,13.0,53.0
1145510,2024-06-15,2024,Euro,1,Hungary,769,Switzerland,15,1,2.0,2.0,,6.0,2.0,9.0,50.0
1145510,2024-06-15,2024,Euro,1,Switzerland,15,Hungary,769,0,6.0,2.0,,15.0,7.0,13.0,50.0
1145509,2024-06-14,2024,Euro,1,Germany,25,Scotland,1108,1,5.0,2.0,0.0,20.0,10.0,15.0,73.0
1145509,2024-06-14,2024,Euro,1,Scotland,1108,Germany,25,0,0.0,1.0,1.0,1.0,0.0,9.0,27.0
1198577,2024-06-13,2024,Friendlies,0,Ecuador,2382,Bolivia,2381,1,3.0,2.0,,18.0,11.0,9.0,54.0
1198577,2024-06-13,2024,Friendlies,0,Bolivia,2381,Ecuador,2382,0,5.0,5.0,,16.0,5.0,16.0,46.0
1178423,2024-06-12,2024,Friendlies,0,USA,2384,Brazil,6,1,0.0,0.0,,12.0,7.0,14.0,39.0
1178423,2024-06-12,2024,Friendlies,0,Brazil,6,USA,2384,0,9.0,1.0,,25.0,12.0,13.0,61.0
1193961,2024-06-12,2024,Friendlies,0,Chile,2383,Paraguay,2380,1,0.0,1.0,,10.0,5.0,10.0,44.0
1193961,2024-06-12,2024,Friendlies,0,Paraguay,2380,Chile,2383,0,5.0,1.0,,19.0,2.0,14.0,56.0
1172365,2024-06-11,2024,Friendlies,0,Portugal,27,Rep. Of Ireland,776,1,7.0,,,20.0,9.0,6.0,69.0
1172365,2024-06-11,2024,Friendlies,0,Rep. Of Ireland,776,Portugal,27,0,2.0,,,5.0,1.0,9.0,31.0
1100370,2024-06-11,2026,WCQ_Asia,0,Saudi Arabia,23,Jordan,1548,1,7.0,3.0,,17.0,6.0,13.0,71.0
1100370,2024-06-11,2026,WCQ_Asia,0,Jordan,1548,Saudi Arabia,23,0,3.0,3.0,,10.0,4.0,11.0,29.0
1125933,2024-06-11,2023,WCQ_Africa,0,South Africa,1531,Zimbabwe,1522,1,12.0,1.0,,26.0,8.0,10.0,68.0
1125933,2024-06-11,2023,WCQ_Africa,0,Zimbabwe,1522,South Africa,1531,0,2.0,0.0,,6.0,3.0,10.0,32.0
1100364,2024-06-11,2026,WCQ_Asia,0,Qatar,1569,India,1537,1,4.0,2.0,,18.0,8.0,7.0,55.0
1100364,2024-06-11,2026,WCQ_Asia,0,India,1537,Qatar,1569,0,1.0,4.0,,9.0,2.0,13.0,45.0
1100372,2024-06-11,2026,WCQ_Asia,0,Australia,20,Palestine,1562,1,4.0,3.0,,10.0,6.0,11.0,56.0
1100372,2024-06-11,2026,WCQ_Asia,0,Palestine,1562,Australia,20,0,2.0,1.0,,11.0,2.0,9.0,44.0
1100366,2024-06-11,2026,WCQ_Asia,0,South Korea,17,China,1566,1,9.0,1.0,,11.0,6.0,12.0,80.0
1100366,2024-06-11,2026,WCQ_Asia,0,China,1566,South Korea,17,0,1.0,4.0,,2.0,0.0,10.0,20.0
1100365,2024-06-11,2026,WCQ_Asia,0,Japan,12,Syria,1565,1,3.0,1.0,,21.0,13.0,16.0,67.0
