fixture_id,player_id,player_name,team,position,referee_name,p_original,p_adjusted_pre_fixture,p_adjusted_leave_one_out,act_card,adjustment_direction_pre_fixture,adjustment_direction_leave_one_out,confidence,reason
1576804,17269,Emam Ashour,Egypt,MID,F. Letexier,0.0632,0.0632,0.0632,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576804,16804,Yasser Ibrahim,Egypt,DEF,F. Letexier,0.2345,0.2497,0.2497,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576804,16813,Hamdi Fathy,Egypt,MID,F. Letexier,0.3281,0.3363,0.3363,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576804,2649,Ahmed Abou El Fotouh,Egypt,DEF,F. Letexier,0.2882,0.2968,0.2968,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576804,16841,Mohanad Lasheen,Egypt,MID,F. Letexier,0.1064,0.1165,0.1165,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576804,395075,Mostafa Zico,Egypt,FWD,F. Letexier,0.1654,0.1555,0.1555,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576804,306,Mohamed Salah,Egypt,FWD,F. Letexier,0.0404,0.039,0.039,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,25282,G. Kobel,Switzerland,GK,I. Barton,0.0326,0.0316,0.0326,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,2810,D. Zakaria,Switzerland,DEF,I. Barton,0.2305,0.2317,0.2305,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,2803,N. Elvedi,Switzerland,DEF,I. Barton,0.3694,0.3583,0.3694,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,5,M. Akanji,Switzerland,DEF,I. Barton,0.1815,0.1761,0.1815,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,1631,R. Rodríguez,Switzerland,DEF,I. Barton,0.0805,0.0769,0.0777,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,2807,R. Freuler,Switzerland,MID,I. Barton,0.1337,0.1317,0.133,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,1464,G. Xhaka,Switzerland,MID,I. Barton,0.2631,0.2723,0.2802,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,163032,F. Rieder,Switzerland,MID,I. Barton,0.1252,0.1233,0.1246,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,264705,A. Jashari,Switzerland,MID,I. Barton,0.1193,0.1193,0.1229,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,48648,D. Ndoye,Switzerland,MID,I. Barton,0.1911,0.1844,0.1854,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,421,B. Embolo,Switzerland,FWD,I. Barton,0.1503,0.1323,0.1548,0,bajar,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,2482,C. Vargas,Colombia,GK,I. Barton,0.0495,0.0495,0.0495,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,13736,D. Muñoz,Colombia,DEF,I. Barton,0.3384,0.3266,0.3266,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,168,D. Sánchez,Colombia,DEF,I. Barton,0.0625,0.0625,0.0625,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,1929,J. Lucumí,Colombia,DEF,I. Barton,0.071,0.071,0.071,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,64268,J. Mojica,Colombia,DEF,I. Barton,0.0512,0.0512,0.0512,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,324034,G. Puerta,Colombia,MID,I. Barton,0.3519,0.3748,0.3748,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,2490,J. Lerma,Colombia,MID,I. Barton,0.3447,0.3671,0.3671,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,13708,J. Arias,Colombia,MID,I. Barton,0.0582,0.0599,0.0599,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,517,J. Rodríguez,Colombia,FWD,I. Barton,0.115,0.1047,0.1047,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,47237,L. Suárez,Colombia,FWD,I. Barton,0.3188,0.2981,0.2981,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1576805,2489,L. Díaz,Colombia,MID,I. Barton,0.0468,0.0466,0.0466,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,22221,M. Maignan,France,GK,"Facundo Raul Tello Figueroa, Argentina",0.0613,0.0595,0.0582,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,1257,J. Koundé,France,DEF,"Facundo Raul Tello Figueroa, Argentina",0.0246,0.023,0.0225,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,1149,D. Upamecano,France,DEF,"Facundo Raul Tello Figueroa, Argentina",0.0826,0.0789,0.0772,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,278,Kylian Mbappé,France,FWD,"Facundo Raul Tello Figueroa, Argentina",0.2223,0.1956,0.1823,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,19617,M. Olise,France,MID,"Facundo Raul Tello Figueroa, Argentina",0.0468,0.0468,0.0431,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,153,O. Dembélé,France,FWD,"Facundo Raul Tello Figueroa, Argentina",0.1092,0.0961,0.0895,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,272,A. Rabiot,France,MID,"Facundo Raul Tello Figueroa, Argentina",0.3831,0.3831,0.3754,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,22090,W. Saliba,France,DEF,"Facundo Raul Tello Figueroa, Argentina",0.1236,0.1199,0.1156,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,1271,A. Tchouaméni,France,MID,"Facundo Raul Tello Figueroa, Argentina",0.3186,0.3186,0.3122,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,47300,T. Hernández,France,DEF,"Facundo Raul Tello Figueroa, Argentina",0.1355,0.1314,0.1267,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,2724,L. Digne,France,DEF,"Facundo Raul Tello Figueroa, Argentina",0.3103,0.2963,0.2839,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,161897,I. Saibari,Morocco,MID,"Facundo Raul Tello Figueroa, Argentina",0.3228,0.3131,0.3131,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,2701,Y. Bounou,Morocco,GK,"Facundo Raul Tello Figueroa, Argentina",0.0237,0.0233,0.0233,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,9,A. Hakimi,Morocco,DEF,"Facundo Raul Tello Figueroa, Argentina",0.269,0.269,0.269,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,545,N. Mazraoui,Morocco,DEF,"Facundo Raul Tello Figueroa, Argentina",0.032,0.0315,0.0315,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,744,Brahim Díaz,Morocco,MID,"Facundo Raul Tello Figueroa, Argentina",0.2013,0.1953,0.1953,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,277003,N. El Aynaoui,Morocco,MID,"Facundo Raul Tello Figueroa, Argentina",0.0406,0.0404,0.0404,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,340573,B. El Khannouss,Morocco,FWD,"Facundo Raul Tello Figueroa, Argentina",0.2369,0.2298,0.2298,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,18814,I. Diop,Morocco,DEF,"Facundo Raul Tello Figueroa, Argentina",0.1489,0.1541,0.1541,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,438688,A. Bouaddi,Morocco,MID,"Facundo Raul Tello Figueroa, Argentina",0.1489,0.1482,0.1482,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,129678,A. Ounahi,Morocco,MID,"Facundo Raul Tello Figueroa, Argentina",0.3062,0.3154,0.3154,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1578539,278898,C. Riad,Morocco,DEF,"Facundo Raul Tello Figueroa, Argentina",0.1139,0.1122,0.1122,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,47270,Unai Simón,Spain,GK,"Michael Oliver, England",0.1424,0.1381,0.1353,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,47519,Pedro Porro,Spain,DEF,"Michael Oliver, England",0.2195,0.2096,0.2008,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,396623,Pau Cubarsí Paredes,Spain,DEF,"Michael Oliver, England",0.0687,0.0666,0.0653,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,622,Aymeric Laporte,Spain,DEF,"Michael Oliver, England",0.0993,0.0948,0.0909,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,47380,Marc Cucurella,Spain,DEF,"Michael Oliver, England",0.0262,0.0254,0.0249,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,44,Rodri,Spain,MID,"Michael Oliver, England",0.3295,0.3246,0.3114,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,328,Fabián Ruiz,Spain,MID,"Michael Oliver, England",0.1513,0.149,0.143,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,386828,Lamine Yamal,Spain,MID,"Michael Oliver, England",0.2211,0.2134,0.2089,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,1323,Dani Olmo,Spain,MID,"Michael Oliver, England",0.2285,0.2205,0.2102,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,182219,Álex Baena,Spain,MID,"Michael Oliver, England",0.3091,0.3091,0.272,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,47323,Mikel Oyarzabal,Spain,FWD,"Michael Oliver, England",0.1717,0.1511,0.1408,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,730,T. Courtois,Belgium,GK,"Michael Oliver, England",0.0668,0.0668,0.0668,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,2920,T. Castagne,Belgium,DEF,"Michael Oliver, England",0.18,0.18,0.18,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,312964,N. Ngoy,Belgium,DEF,"Michael Oliver, England",0.1683,0.1683,0.1683,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,69,B. Mechele,Belgium,DEF,"Michael Oliver, England",0.1027,0.1027,0.1027,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,162007,M. De Cuyper,Belgium,DEF,"Michael Oliver, England",0.1547,0.1601,0.1601,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,2926,Y. Tielemans,Belgium,MID,"Michael Oliver, England",0.3225,0.3209,0.3209,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,2120,N. Raskin,Belgium,MID,"Michael Oliver, England",0.3262,0.3246,0.3246,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,1946,L. Trossard,Belgium,MID,"Michael Oliver, England",0.2093,0.2083,0.2083,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,629,K. De Bruyne,Belgium,MID,"Michael Oliver, England",0.206,0.1998,0.1998,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,1422,J. Doku,Belgium,MID,"Michael Oliver, England",0.0257,0.0256,0.0256,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581821,147859,C. De Ketelaere,Belgium,FWD,"Michael Oliver, England",0.2063,0.1877,0.1877,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,19599,E. Martínez,Argentina,GK,"Joao Pedro Pinheiro, Portugal",0.0408,0.0395,0.0427,0,bajar,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,2467,Lisandro Martínez,Argentina,DEF,"Joao Pedro Pinheiro, Portugal",0.2561,0.244,0.2773,0,bajar,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,30776,C. Romero,Argentina,DEF,"Joao Pedro Pinheiro, Portugal",0.0437,0.0408,0.0458,0,bajar,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,6716,A. Mac Allister,Argentina,MID,"Joao Pedro Pinheiro, Portugal",0.3755,0.3747,0.4047,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,154,L. Messi,Argentina,FWD,"Joao Pedro Pinheiro, Portugal",0.0519,0.0456,0.0497,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,5996,E. Fernández,Argentina,MID,"Joao Pedro Pinheiro, Portugal",0.0553,0.0543,0.0615,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,217,Lautaro Martínez,Argentina,FWD,"Joao Pedro Pinheiro, Portugal",0.0556,0.0488,0.0533,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,6067,T. Almada,Argentina,MID,"Joao Pedro Pinheiro, Portugal",0.1447,0.1393,0.1509,1,bajar,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,2472,R. De Paul,Argentina,MID,"Joao Pedro Pinheiro, Portugal",0.2114,0.2035,0.2152,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,529,N. Tagliafico,Argentina,DEF,"Joao Pedro Pinheiro, Portugal",0.237,0.2258,0.24,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,6503,N. Molina,Argentina,DEF,"Joao Pedro Pinheiro, Portugal",0.426,0.3974,0.4314,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,5,M. Akanji,Switzerland,DEF,"Joao Pedro Pinheiro, Portugal",0.1929,0.1896,0.1896,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,2807,R. Freuler,Switzerland,MID,"Joao Pedro Pinheiro, Portugal",0.1426,0.1444,0.1444,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,2803,N. Elvedi,Switzerland,DEF,"Joao Pedro Pinheiro, Portugal",0.389,0.3881,0.3881,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,1464,G. Xhaka,Switzerland,MID,"Joao Pedro Pinheiro, Portugal",0.2783,0.2958,0.2958,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,48648,D. Ndoye,Switzerland,MID,"Joao Pedro Pinheiro, Portugal",0.203,0.1965,0.1965,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,421,B. Embolo,Switzerland,FWD,"Joao Pedro Pinheiro, Portugal",0.1602,0.1454,0.1454,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,1631,R. Rodríguez,Switzerland,DEF,"Joao Pedro Pinheiro, Portugal",0.0864,0.0832,0.0832,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,25282,G. Kobel,Switzerland,GK,"Joao Pedro Pinheiro, Portugal",0.0359,0.0358,0.0358,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,48471,R. Vargas,Switzerland,MID,"Joao Pedro Pinheiro, Portugal",0.1868,0.1808,0.1808,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,951,M. Aebischer,Switzerland,MID,"Joao Pedro Pinheiro, Portugal",0.035,0.0347,0.0347,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1582681,2810,D. Zakaria,Switzerland,DEF,"Joao Pedro Pinheiro, Portugal",0.2458,0.2538,0.2538,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,19172,Ø. Nyland,Norway,GK,"Clement Turpin, France",0.0224,0.0217,0.0217,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,24845,J. Ryerson,Norway,DEF,"Clement Turpin, France",0.0231,0.0216,0.0216,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,1119,K. Ajer,Norway,DEF,"Clement Turpin, France",0.1755,0.1702,0.1702,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,39254,T. Heggem,Norway,DEF,"Clement Turpin, France",0.2533,0.2419,0.2419,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,265782,D. Møller Wolfe,Norway,DEF,"Clement Turpin, France",0.1745,0.1632,0.1632,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,37127,M. Ødegaard,Norway,MID,"Clement Turpin, France",0.0318,0.0313,0.0313,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,1934,S. Berge,Norway,MID,"Clement Turpin, France",0.0878,0.0878,0.0878,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,39064,P. Berg,Norway,MID,"Clement Turpin, France",0.2706,0.2706,0.2706,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,8492,A. Sørloth,Norway,FWD,"Clement Turpin, France",0.2836,0.2496,0.2496,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,1100,E. Haaland,Norway,FWD,"Clement Turpin, France",0.0894,0.0787,0.0787,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,301528,A. Schjelderup,Norway,FWD,"Clement Turpin, France",0.0679,0.0628,0.0628,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,2932,J. Pickford,England,GK,"Clement Turpin, France",0.0592,0.0592,0.0592,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,19354,E. Konsa,England,DEF,"Clement Turpin, France",0.099,0.099,0.0975,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,626,J. Stones,England,DEF,"Clement Turpin, France",0.0821,0.0809,0.0792,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,67971,M. Guéhi,England,DEF,"Clement Turpin, France",0.2411,0.2411,0.2495,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,307123,N. O&apos;Reilly,England,DEF,"Clement Turpin, France",0.0824,0.0824,0.0824,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,138908,E. Anderson,England,MID,"Clement Turpin, France",0.0531,0.0528,0.0547,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,2937,D. Rice,England,MID,"Clement Turpin, France",0.0635,0.0692,0.0654,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,136723,N. Madueke,England,FWD,"Clement Turpin, France",0.172,0.1608,0.1608,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,129718,J. Bellingham,England,MID,"Clement Turpin, France",0.3527,0.3421,0.328,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,138787,A. Gordon,England,FWD,"Clement Turpin, France",0.1191,0.1114,0.1114,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1581037,184,H. Kane,England,FWD,"Clement Turpin, France",0.1619,0.1473,0.1473,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,22221,M. Maignan,France,GK,"Iván Barton, El Salvador",0.0652,0.0606,0.0606,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,1257,J. Koundé,France,DEF,"Iván Barton, El Salvador",0.025,0.0217,0.0217,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,1149,D. Upamecano,France,DEF,"Iván Barton, El Salvador",0.0877,0.0802,0.0802,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,22090,W. Saliba,France,DEF,"Iván Barton, El Salvador",0.1321,0.1227,0.1227,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,2724,L. Digne,France,DEF,"Iván Barton, El Salvador",0.33,0.3016,0.3016,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,1271,A. Tchouaméni,France,MID,"Iván Barton, El Salvador",0.3397,0.3258,0.3258,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,272,A. Rabiot,France,MID,"Iván Barton, El Salvador",0.407,0.3903,0.3903,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,153,O. Dembélé,France,FWD,"Iván Barton, El Salvador",0.1158,0.0925,0.0925,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,19617,M. Olise,France,MID,"Iván Barton, El Salvador",0.0477,0.0457,0.0457,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,161904,B. Barcola,France,FWD,"Iván Barton, El Salvador",0.0505,0.0454,0.0424,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,278,Kylian Mbappé,France,FWD,"Iván Barton, El Salvador",0.2379,0.1901,0.1901,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,47270,Unai Simón,Spain,GK,"Iván Barton, El Salvador",0.138,0.1282,0.1282,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,47519,Pedro Porro,Spain,DEF,"Iván Barton, El Salvador",0.213,0.1947,0.1947,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,396623,Pau Cubarsí Paredes,Spain,DEF,"Iván Barton, El Salvador",0.0664,0.0617,0.0617,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,622,Aymeric Laporte,Spain,DEF,"Iván Barton, El Salvador",0.0962,0.0927,0.0894,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,47380,Marc Cucurella,Spain,DEF,"Iván Barton, El Salvador",0.0253,0.0235,0.0235,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,44,Rodri,Spain,MID,"Iván Barton, El Salvador",0.3204,0.3025,0.296,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,328,Fabián Ruiz,Spain,MID,"Iván Barton, El Salvador",0.1467,0.1356,0.1356,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,386828,Lamine Yamal,Spain,MID,"Iván Barton, El Salvador",0.2146,0.1983,0.1983,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,1323,Dani Olmo,Spain,MID,"Iván Barton, El Salvador",0.2217,0.1993,0.1993,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,182219,Álex Baena,Spain,MID,"Iván Barton, El Salvador",0.3005,0.2701,0.2581,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1585131,47323,Mikel Oyarzabal,Spain,FWD,"Iván Barton, El Salvador",0.1665,0.1397,0.133,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,2932,J. Pickford,England,GK,"Ismail Elfath, USA",0.0743,0.0741,0.0741,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,19545,R. James,England,DEF,"Ismail Elfath, USA",0.0766,0.0764,0.0764,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,626,J. Stones,England,DEF,"Ismail Elfath, USA",0.1027,0.1009,0.1009,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,67971,M. Guéhi,England,DEF,"Ismail Elfath, USA",0.2882,0.2876,0.2976,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,19235,D. Spence,England,DEF,"Ismail Elfath, USA",0.3259,0.3138,0.3138,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,2937,D. Rice,England,MID,"Ismail Elfath, USA",0.0796,0.0818,0.0818,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,138908,E. Anderson,England,MID,"Ismail Elfath, USA",0.0734,0.0729,0.0729,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,19170,M. Rogers,England,MID,"Ismail Elfath, USA",0.0619,0.0636,0.0636,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,129718,J. Bellingham,England,MID,"Ismail Elfath, USA",0.4135,0.3836,0.3836,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,138787,A. Gordon,England,FWD,"Ismail Elfath, USA",0.1482,0.1382,0.1382,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,184,H. Kane,England,FWD,"Ismail Elfath, USA",0.1962,0.1781,0.1781,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,19599,E. Martínez,Argentina,GK,"Ismail Elfath, USA",0.0393,0.0392,0.0412,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,6503,N. Molina,Argentina,DEF,"Ismail Elfath, USA",0.3882,0.3737,0.3931,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,30776,C. Romero,Argentina,DEF,"Ismail Elfath, USA",0.0422,0.0396,0.0417,1,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,2467,Lisandro Martínez,Argentina,DEF,"Ismail Elfath, USA",0.2322,0.2282,0.2514,1,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,529,N. Tagliafico,Argentina,DEF,"Ismail Elfath, USA",0.2146,0.2066,0.2173,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,323935,G. Simeone,Argentina,FWD,"Ismail Elfath, USA",0.1344,0.128,0.1348,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,271,L. Paredes,Argentina,MID,"Ismail Elfath, USA",0.2807,0.2983,0.3123,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,6716,A. Mac Allister,Argentina,MID,"Ismail Elfath, USA",0.3408,0.3451,0.3792,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,5996,E. Fernández,Argentina,MID,"Ismail Elfath, USA",0.0534,0.053,0.0594,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
