fixture_id,date,competition,team_id,team_name,opponent_id,opponent_name,player_id,player_name,assist_player_id,assist_player_name,event_type,event_detail,minute,extra_minute,is_goal,is_assist,is_penalty_goal,is_penalty_miss,is_own_goal,is_card,card_type,is_substitution,data_quality,confidence,source
1489398,2026-06-21,World Cup 2026,7,Uruguay,1533,Cape Verde Islands,51530.0,F. Vinas,,,subst,Substitution 1,70,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489398,2026-06-21,World Cup 2026,7,Uruguay,1533,Cape Verde Islands,51494.0,M. Ugarte,,,subst,Substitution 2,70,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489398,2026-06-21,World Cup 2026,1533,Cape Verde Islands,7,Uruguay,96512.0,K. Lenini,,,subst,Substitution 4,71,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489398,2026-06-21,World Cup 2026,1533,Cape Verde Islands,7,Uruguay,50745.0,J. Monteiro,,,subst,Substitution 5,80,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489398,2026-06-21,World Cup 2026,7,Uruguay,1533,Cape Verde Islands,51776.0,M. Araujo,,,subst,Substitution 3,81,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489398,2026-06-21,World Cup 2026,1533,Cape Verde Islands,7,Uruguay,41608.0,Diney Borges,,,Card,Yellow Card,90,3.0,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,210165.0,F. Surman,94346.0,T. Payne,Goal,Normal Goal,15,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,16841.0,Mohanad Lasheen,,,Card,Yellow Card,17,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,6935.0,Sarpreet Singh,,,Card,Yellow Card,20,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,94322.0,Callum McCowatt,,,Card,Yellow Card,34,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,16813.0,H. Fathy,,,subst,Substitution 1,41,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,395075.0,M. Ziko,2654.0,M. Hany,Goal,Normal Goal,58,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,94322.0,C. McCowatt,,,subst,Substitution 1,66,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,306.0,M. Salah,395075.0,M. Ziko,Goal,Normal Goal,67,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,6935.0,S. Singh,,,subst,Substitution 2,76,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,6931.0,L. Cacace,,,subst,Substitution 3,76,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,81573.0,O. Marmoush,,,subst,Substitution 2,76,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,395075.0,M. Ziko,,,subst,Substitution 3,76,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,2664.0,Trezeguet,306.0,M. Salah,Goal,Normal Goal,82,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,94333.0,E. Just,,,subst,Substitution 4,85,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,4673,New Zealand,32,Egypt,94346.0,T. Payne,,,subst,Substitution 5,85,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,17269.0,E. Ashour,,,subst,Substitution 4,85,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,306.0,M. Salah,,,subst,Substitution 5,85,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489396,2026-06-22,World Cup 2026,32,Egypt,4673,New Zealand,,,,,subst,Substitution 6,90,9.0,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,217.0,Lautaro Martínez,,,Var,Penalty confirmed,7,,0,0,0,0,0,0,,0,alta,media,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,154.0,Lionel Messi,,,Goal,Missed Penalty,9,,0,0,0,1,0,0,,0,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,154.0,L. Messi,6231.0,F. Medina,Goal,Normal Goal,38,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,775,Austria,26,Argentina,711.0,Stefan Posch,,,Card,Yellow Card,40,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,30776.0,C. Romero,,,subst,Substitution 1,57,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,6067.0,T. Almada,,,subst,Substitution 2,64,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,217.0,L. Martinez,,,subst,Substitution 3,65,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,775,Austria,26,Argentina,505.0,D. Alaba,,,subst,Substitution 1,67,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,775,Austria,26,Argentina,327895.0,P. Wanner,,,subst,Substitution 2,68,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,775,Austria,26,Argentina,711.0,S. Posch,,,subst,Substitution 3,68,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,6231.0,Facundo Medina,,,Card,Yellow Card,76,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,775,Austria,26,Argentina,1157.0,Konrad Laimer,,,Card,Yellow Card,76,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,775,Austria,26,Argentina,7562.0,R. Schmid,,,subst,Substitution 4,78,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,2472.0,R. de Paul,,,subst,Substitution 4,82,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,6231.0,F. Medina,,,subst,Substitution 5,82,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,775,Austria,26,Argentina,25297.0,M. Gregoritsch,,,subst,Substitution 5,85,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,271.0,Leandro Paredes,,,Card,Yellow Card,90,2.0,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489399,2026-06-22,World Cup 2026,26,Argentina,775,Austria,154.0,L. Messi,,,Goal,Normal Goal,90,,1,0,0,0,0,0,,0,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,1567,Iraq,2,France,47792.0,Amir Al-Ammari,,,Card,Yellow Card,6,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,278.0,K. Mbappe,19617.0,M. Olise,Goal,Normal Goal,14,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,1567,Iraq,2,France,49451.0,A. Hussein,,,subst,Substitution 1,26,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,278.0,K. Mbappe,153.0,O. Dembele,Goal,Normal Goal,54,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,1567,Iraq,2,France,296373.0,Z. Tahseen,,,subst,Substitution 2,60,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,1567,Iraq,2,France,626479.0,Z. Ismaeel,,,subst,Substitution 3,60,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,153.0,O. Dembele,19617.0,M. Olise,Goal,Normal Goal,66,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,19617.0,M. Olise,,,subst,Substitution 1,68,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,153.0,O. Dembele,,,subst,Substitution 2,68,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,1567,Iraq,2,France,47792.0,A. Al Ammari,,,subst,Substitution 4,68,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,1567,Iraq,2,France,140747.0,I. Bayesh,,,subst,Substitution 5,69,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,1257.0,J. Kounde,,,subst,Substitution 3,83,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,161904.0,B. Barcola,,,subst,Substitution 4,83,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539017,2026-06-22,World Cup 2026,2,France,1567,Iraq,278.0,K. Mbappe,,,subst,Substitution 5,90,1.0,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,24845.0,J. Ryerson,,,subst,Substitution 1,13,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,39362.0,M. Pedersen,,,Goal,Normal Goal,43,,1,0,0,0,0,0,,0,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,39043.0,F. Aursnes,,,subst,Substitution 2,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,1100.0,E. Haaland,37127.0,M. Odegaard,Goal,Normal Goal,48,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,13,Senegal,1090,Norway,2218.0,I. Sarr,304.0,S. Mane,Goal,Normal Goal,53,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,13,Senegal,1090,Norway,409303.0,M. Diouf,,,subst,Substitution 1,54,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,13,Senegal,1090,Norway,20696.0,P. Gueye,,,subst,Substitution 2,54,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,1100.0,E. Haaland,39064.0,P. Berg,Goal,Normal Goal,58,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,13,Senegal,1090,Norway,2986.0,E. Mendy,,,subst,Substitution 3,63,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,13,Senegal,1090,Norway,374058.0,L. Camara,,,subst,Substitution 4,63,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,314511.0,A. Nusa,,,subst,Substitution 3,71,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,13,Senegal,1090,Norway,318.0,K. Koulibaly,,,subst,Substitution 5,72,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,8492.0,A. Sorloth,,,subst,Substitution 4,84,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,1090,Norway,13,Senegal,39254.0,T. Heggem,,,subst,Substitution 5,84,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489401,2026-06-23,World Cup 2026,13,Senegal,1090,Norway,2218.0,I. Sarr,283058.0,N. Jackson,Goal,Normal Goal,90,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1548,Jordan,1532,Algeria,213980.0,N. Al Rashdan,15286.0,M. Tamari,Goal,Normal Goal,36,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,129047.0,Ramiz Zerrouki,,,Card,Yellow Card,44,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,129047.0,R. Zerrouki,,,subst,Substitution 1,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,4399.0,H. Boudaoui,,,subst,Substitution 2,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1548,Jordan,1532,Algeria,543035.0,Husam Ali Mohammad Abudahab,,,Card,Yellow Card,64,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,292924.0,N. Benbouali,635.0,R. Mahrez,Goal,Normal Goal,69,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1548,Jordan,1532,Algeria,123530.0,M. Al Mardi,,,subst,Substitution 1,76,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,635.0,R. Mahrez,,,subst,Substitution 3,76,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,85041.0,A. Gouiri,,,Goal,Normal Goal,82,,1,0,0,0,0,0,,0,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,85041.0,Amine Gouiri,,,Var,Goal confirmed,84,,0,0,0,0,0,0,,0,alta,media,api_football_events
1489400,2026-06-23,World Cup 2026,1548,Jordan,1532,Algeria,15286.0,M. Tamari,,,subst,Substitution 2,84,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1548,Jordan,1532,Algeria,310785.0,M. Abu Taha,,,subst,Substitution 3,85,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,21138.0,R. Ait-Nouri,,,subst,Substitution 4,85,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1532,Algeria,1548,Jordan,85041.0,A. Gouiri,,,subst,Substitution 5,86,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1548,Jordan,1532,Algeria,542822.0,H. Abu Dahab,,,subst,Substitution 4,90,1.0,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489400,2026-06-23,World Cup 2026,1548,Jordan,1532,Algeria,164026.0,A. Olwan,,,subst,Substitution 5,90,2.0,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,874.0,C. Ronaldo,855.0,J. Cancelo,Goal,Normal Goal,6,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,1568,Uzbekistan,27,Portugal,53835.0,Odiljon Khamrobekov,,,Card,Yellow Card,14,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,263482.0,N. Mendes,,,Goal,Normal Goal,17,,1,0,0,0,0,0,,0,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,1568,Uzbekistan,27,Portugal,73520.0,Azizjon Ganiev,,,Var,Goal cancelled,30,,0,0,0,0,0,0,,0,alta,media,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,874.0,C. Ronaldo,1485.0,B. Fernandes,Goal,Normal Goal,39,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,855.0,J. Cancelo,,,subst,Substitution 1,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,1864.0,P. Neto,,,subst,Substitution 2,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,1568,Uzbekistan,27,Portugal,73514.0,S. Nasrullaev,,,subst,Substitution 1,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,1568,Uzbekistan,27,Portugal,53835.0,O. Khamrobekov,,,subst,Substitution 2,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,73507.0,A. Nematov,,,Goal,Own Goal,60,,0,0,0,0,1,0,,0,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,583.0,Joao Felix,,,subst,Substitution 3,63,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,336671.0,Renato Veiga,,,Card,Yellow Card,68,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,1568,Uzbekistan,27,Portugal,263676.0,A. Fayzullaev,,,subst,Substitution 3,73,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,335051.0,J. Neves,,,subst,Substitution 4,76,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,128384.0,Vitinha,,,subst,Substitution 5,83,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,27,Portugal,1568,Uzbekistan,22236.0,R. Leao,,,Goal,Normal Goal,87,,1,0,0,0,0,0,,0,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,1568,Uzbekistan,27,Portugal,416964.0,B. Karimov,,,subst,Substitution 4,90,2.0,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489404,2026-06-23,World Cup 2026,1568,Uzbekistan,27,Portugal,50272.0,O. Shukurov,,,subst,Substitution 5,90,2.0,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,10,England,1504,Ghana,2937.0,Declan Rice,,,Card,Yellow Card,41,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,1504,Ghana,10,England,47294.0,Iñaki Williams,,,Card,Yellow Card,60,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,10,England,1504,Ghana,138787.0,A. Gordon,,,subst,Substitution 1,65,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,10,England,1504,Ghana,19235.0,D. Spence,,,subst,Substitution 2,66,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,1504,Ghana,10,England,47294.0,I. Williams,,,subst,Substitution 1,66,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,1504,Ghana,10,England,3428.0,J. Ayew,,,subst,Substitution 2,67,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,10,England,1504,Ghana,129718.0,J. Bellingham,,,subst,Substitution 3,73,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,10,England,1504,Ghana,138908.0,E. Anderson,,,subst,Substitution 4,74,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,10,England,1504,Ghana,136723.0,N. Madueke,,,subst,Substitution 5,83,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,1504,Ghana,10,England,191240.0,M. Senaya,,,subst,Substitution 3,87,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489402,2026-06-23,World Cup 2026,1504,Ghana,10,England,,,,,subst,Substitution 4,90,5.0,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,3,Croatia,11,Panama,129033.0,J. Gvardiol,,,subst,Substitution 1,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,3,Croatia,11,Panama,66055.0,P. Musa,,,subst,Substitution 2,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,3,Croatia,11,Panama,46746.0,A. Budimir,125171.0,J. Stanisic,Goal,Normal Goal,54,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,11,Panama,3,Croatia,46855.0,Yoel Bárcenas,,,Card,Yellow Card,61,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,3,Croatia,11,Panama,260865.0,M. Pasalic,,,subst,Substitution 3,72,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,3,Croatia,11,Panama,2291.0,M. Kovacic,,,subst,Substitution 4,72,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,11,Panama,3,Croatia,57667.0,J. Ramos,,,subst,Substitution 1,77,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,3,Croatia,11,Panama,754.0,L. Modric,,,subst,Substitution 5,81,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,11,Panama,3,Croatia,2983.0,J. Fajardo,,,subst,Substitution 2,83,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,3,Croatia,11,Panama,348205.0,Petar Sučić,,,Card,Yellow Card,90,2.0,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,11,Panama,3,Croatia,46855.0,Y. Barcenas,,,subst,Substitution 3,90,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489403,2026-06-23,World Cup 2026,11,Panama,3,Croatia,2975.0,C. Blackman,,,subst,Substitution 4,90,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,1508,Congo DR,8,Colombia,375598.0,N. Mukau,,,subst,Substitution 1,46,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,8,Colombia,1508,Congo DR,1929.0,Jhon Lucumí,,,Card,Yellow Card,56,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,1508,Congo DR,8,Colombia,3033.0,C. Bakambu,,,subst,Substitution 2,57,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,8,Colombia,1508,Congo DR,47237.0,L. Suarez,,,subst,Substitution 1,58,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,8,Colombia,1508,Congo DR,517.0,J. Rodriguez,,,subst,Substitution 2,58,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,1508,Congo DR,8,Colombia,18816.0,A. Masuaku,,,subst,Substitution 3,72,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,1508,Congo DR,8,Colombia,1424.0,E. Kayembe,,,subst,Substitution 4,72,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,8,Colombia,1508,Congo DR,13736.0,D. Munoz,6005.0,J. Quintero,Goal,Normal Goal,76,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,8,Colombia,1508,Congo DR,13708.0,J. Arias,,,subst,Substitution 3,77,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,1508,Congo DR,8,Colombia,21101.0,S. Moutoussamy,,,subst,Substitution 5,82,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,8,Colombia,1508,Congo DR,2490.0,Jefferson Lerma,,,Card,Yellow Card,90,4.0,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1539008,2026-06-24,World Cup 2026,1508,Congo DR,8,Colombia,48555.0,Charles Pickel,,,Card,Yellow Card,90,3.0,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,15,Switzerland,5529,Canada,1464.0,Granit Xhaka,,,Card,Yellow Card,32,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,5529,Canada,15,Switzerland,2001.0,Cyle Larin,,,Card,Yellow Card,32,,0,0,0,0,0,1,Yellow Card,0,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,15,Switzerland,5529,Canada,48471.0,R. Vargas,406244.0,J. Manzambi,Goal,Normal Goal,46,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,15,Switzerland,5529,Canada,406244.0,J. Manzambi,421.0,B. Embolo,Goal,Normal Goal,57,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,5529,Canada,15,Switzerland,50788.0,M. Choiniere,,,subst,Substitution 1,58,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,5529,Canada,15,Switzerland,362145.0,A. Ahmed,,,subst,Substitution 2,58,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,5529,Canada,15,Switzerland,2001.0,C. Larin,,,subst,Substitution 3,58,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,15,Switzerland,5529,Canada,349344.0,L. Jaquez,,,subst,Substitution 1,74,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,15,Switzerland,5529,Canada,957.0,D. Sow,,,subst,Substitution 2,74,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,5529,Canada,15,Switzerland,51016.0,T. Buchanan,,,subst,Substitution 4,74,,0,0,0,0,0,0,,1,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,5529,Canada,15,Switzerland,313353.0,P. David,294824.0,N. Saliba,Goal,Normal Goal,76,,1,1,0,0,0,0,,0,alta,alta,api_football_events
1489408,2026-06-24,World Cup 2026,15,Switzerland,5529,Canada,48471.0,R. Vargas,,,subst,Substitution 3,80,,0,0,0,0,0,0,,1,alta,alta,api_football_events
